% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
17847 +9.997998332e+01 +9.997998332e+01 +5.175998332e+01 +5.175998332e+01 -1.4046e+00 -1.7496e+00 -4.2186e+00 -2.0210e-01 -4.6105e+00 +3.3659e+00 -3.8310e+00 +3.7285e-01 -4.5153e-01 +3.2978e+00 +5.6588e-01 -2.9236e+00 -2.4128e+00 +4.7583e+00 -3.7127e+00 -3.8846e+00 -1.0382e+00 -4.8238e-01 +4.6717e+00 -1.3417e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.106544309e+03 +3.106544309e+03 +3.132014309e+03 +3.132014309e+03 +1.9272e-02 +3.5480e+00 -3.4573e+00 +4.3449e+00 -1.8441e+00 -1.6976e+00 -9.9542e-01 -2.6830e+00 -4.9329e+00 -2.2400e-01 +4.1231e+00 -3.4890e+00 -3.2443e+00 +4.2630e+00 +2.9616e+00 +1.4398e+00 +7.4823e-01 +2.8819e+00 +4.9542e+00 +3.7237e+00
2 +2.445481104e+03 +2.445481104e+03 +2.470951104e+03 +2.470951104e+03 -4.8809e+00 -7.9831e-01 +3.6078e+00 +1.8809e+00 +4.9641e+00 +1.1084e+00 +6.5676e-01 -2.0267e-01 +4.4237e+00 +4.4010e+00 +1.7100e+00 -1.6004e+00 +3.8661e+00 +4.6497e+00 -3.9548e+00 -3.5275e+00 +1.0911e-01 -4.5629e-01 +4.2908e+00 +1.5674e-01
3 +1.397511663e+03 +1.397511663e+03 +1.422981663e+03 +1.422981663e+03 -3.7765e+00 -9.9157e-01 +5.3171e-01 +1.0144e+00 -3.6031e+00 +3.4023e+00 -1.5529e+00 +2.5508e-01 -1.5045e-01 +1.1011e+00 -8.3151e-01 -4.8846e+00 -1.2230e+00 -1.8550e+00 -4.7799e+00 +1.9121e+00 +3.6167e+00 +4.6935e+00 +4.6757e+00 -1.7268e+00
25 +7.228323439e+02 +7.228323439e+02 +7.483023439e+02 +7.483023439e+02 -3.2143e+00 -1.7635e+00 -3.2410e+00 -4.1498e+00 -4.0884e+00 +7.8482e-01 -3.9396e+00 -5.4700e-02 -2.2569e+00 +3.1252e+00 -1.4678e+00 -1.4369e+00 -2.3568e+00 -3.3472e+00 +2.6699e+00 -5.0563e-02 -5.1360e-01 +8.2013e-01 +1.5709e+00 -4.3630e+00
135 +5.242135696e+02 +5.242135696e+02 +5.496835696e+02 +5.496835696e+02 -5.0000e+00 -5.0000e+00 +2.6454e-01 -5.0000e+00 +0.0000e+00 +2.3582e-02 -6.3623e-01 -1.9533e+00 -1.0165e+00 +9.3243e-01 -5.0000e+00 -3.9169e-01 -7.6390e-01 -1.6182e+00 +4.1168e-01 -2.8354e+00 +5.0000e+00 +8.9661e-02 +4.4083e+00 +9.8847e-01
312 +3.824015849e+02 +3.824015849e+02 +4.078715849e+02 +4.078715849e+02 -5.0000e+00 -4.9029e+00 -1.0893e+00 -4.9454e+00 -7.8882e-01 -1.4042e+00 -1.5274e+00 -1.8576e+00 +1.9665e+00 +3.6225e-01 -4.9890e+00 -1.2235e+00 +2.0353e+00 -3.6737e+00 +1.5070e+00 -9.1303e-01 +5.0000e+00 +2.1209e+00 +2.2513e+00 -9.5494e-01
1249 +2.461275679e+02 +2.461275679e+02 +2.715975679e+02 +2.715975679e+02 -4.9999e+00 -2.7335e+00 -2.5228e+00 -2.9354e+00 -1.2397e+00 +1.6723e-01 -1.2486e+00 -1.5656e-01 +2.0530e-01 +1.8285e+00 -5.0000e+00 +1.1549e-01 +1.1262e+00 -1.4548e+00 +3.8084e+00 -3.4189e+00 +4.8310e+00 +5.0000e+00 +4.0091e+00 -3.9495e+00
9876 +1.529471308e+02 +1.529471308e+02 +1.784171308e+02 +1.784171308e+02 -4.9999e+00 -2.4450e+00 -3.5321e+00 -2.7092e+00 -1.4669e+00 -1.2286e-02 -1.9284e+00 +8.6140e-02 +2.1660e+00 +1.0528e+00 -4.9998e+00 -8.0022e-03 -6.5199e-02 -5.7406e-01 +3.4225e+00 -2.9135e+00 +3.7848e+00 +4.1302e+00 +1.8798e+00 -4.4031e+00
14400 +9.858384835e+01 +9.858384835e+01 +1.240538483e+02 +1.240538483e+02 -5.0000e+00 -2.3731e+00 -3.5405e+00 -3.7131e+00 -1.9492e+00 +6.5054e-01 -3.2662e-01 +4.1139e-02 +2.1767e+00 +3.7685e-01 -4.9998e+00 +2.0918e-01 -4.1070e-01 +1.7434e-02 +3.6055e+00 -3.0021e+00 +3.9227e+00 +4.1475e+00 +1.9854e+00 -4.4111e+00
19972 +6.278819230e+01 +6.278819230e+01 +8.825819230e+01 +8.825819230e+01 -5.0000e+00 -2.3846e+00 -3.5796e+00 -3.6961e+00 -1.9469e+00 +6.7879e-01 -3.6893e-01 +8.6164e-02 +2.1350e+00 +3.9168e-01 -4.9998e+00 +2.4125e-01 -3.3712e-01 +2.3792e-02 +3.6222e+00 -3.0035e+00 +3.8953e+00 +4.0113e+00 +1.9860e+00 -4.5096e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.640115205e+03 +1.640115205e+03 +1.539305205e+03 +1.539305205e+03 +3.8429e+00 +2.4567e+00 -4.3020e+00 -3.1444e+00 -1.4844e+00 -4.2288e+00 +3.0449e+00 -2.9234e+00 -1.3171e+00 +6.1177e-01 -3.2583e+00 +4.0523e+00 +2.7622e+00 -3.5382e+00 +2.9491e+00 -1.9247e+00 +3.7846e+00 -1.8192e+00 -3.0283e+00 -9.8713e-01
2 +1.146370560e+03 +1.146370560e+03 +1.045560560e+03 +1.045560560e+03 -3.8119e+00 +4.6926e+00 -4.5475e+00 -3.8968e+00 +3.2951e+00 +5.3166e-01 +1.3900e+00 -1.6609e+00 -4.6101e+00 -3.0844e+00 -4.4146e+00 -3.4639e+00 +1.2835e-01 +8.8341e-01 -4.5708e+00 -8.7916e-01 -1.6486e+00 -3.6598e+00 -8.7069e-01 +1.9982e+00
27 +9.121492842e+02 +9.121492842e+02 +8.113392842e+02 +8.113392842e+02 +2.6154e+00 +1.6943e+00 -2.3757e+00 -4.0263e-01 -1.8396e+00 +6.1137e-03 +8.5853e-02 -2.6976e+00 -7.8720e-01 +1.6672e-02 +1.3673e+00 -4.4095e+00 -7.4450e-01 -4.8807e+00 -1.6144e+00 -2.2457e+00 +3.4004e+00 +3.1284e+00 +2.5391e+00 +2.7195e+00
114 +5.772923541e+02 +5.772923541e+02 +4.764823541e+02 +4.764823541e+02 -4.6076e-01 -9.4223e-01 +1.7030e+00 +1.1075e+00 +3.7998e-01 +5.0000e+00 +1.7025e+00 -1.9416e+00 -1.6391e+00 -1.2931e+00 +5.9100e-01 -5.0000e+00 -9.6518e-01 -1.7626e+00 -2.0525e+00 +9.2036e-01 +2.2873e+00 +3.3731e+00 -2.0411e+00 +2.3329e+00
258 +3.855987351e+02 +3.855987351e+02 +2.847887351e+02 +2.847887351e+02 +2.4721e+00 +3.8001e-01 +0.0000e+00 +0.0000e+00 +1.3995e+00 +4.1765e+00 +1.2928e+00 -4.4622e-01 -3.3574e+00 +4.7943e-02 +2.1030e+00 -5.0000e+00 +8.7330e-01 -1.4908e+00 +4.4016e+00 +3.2210e+00 +3.4507e+00 +2.8816e-01 -9.8610e-01 +1.2860e+00
700 +2.468247474e+02 +2.468247474e+02 +1.460147474e+02 +1.460147474e+02 +2.2265e+00 +2.9076e-01 +1.8859e+00 -9.3147e-01 +3.5753e+00 +3.0140e+00 +2.8609e+00 +4.5932e-01 -4.4767e+00 -2.7908e+00 +1.8339e+00 -4.9861e+00 +1.8578e+00 -2.4606e+00 -3.4368e-01 +2.1310e+00 +4.7453e+00 -1.6605e-01 -1.6666e+00 +3.9789e+00
17720 +1.390501561e+02 +1.390501561e+02 +3.824015610e+01 +3.824015610e+01 +2.1176e+00 +5.6527e-01 +4.8409e-02 -1.2332e+00 +1.7478e+00 +1.9006e+00 +3.3472e+00 +9.7468e-01 -3.3290e+00 -1.3258e+00 +1.9702e+00 -4.9877e+00 +1.4622e+00 -2.2656e+00 -2.3908e-01 +3.3124e+00 +3.7601e+00 +4.1132e-01 -9.5163e-01 +8.4589e-01
35382 +9.992137941e+01 +9.992137941e+01 -8.886205909e-01 -8.886205909e-01 +2.1664e+00 +4.8993e-01 +1.3042e-01 -1.2145e+00 +1.7515e+00 +2.0021e+00 +3.2164e+00 +1.0854e+00 -3.3518e+00 -1.3661e+00 +1.9392e+00 -4.9886e+00 +1.4506e+00 -2.2440e+00 -1.4768e-01 +3.2933e+00 +3.7546e+00 +4.1101e-01 -1.0065e+00 +9.1780e-01
% function evaluation | noise-free fitness - Fopt (8.333000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.120696235e+03 +2.120696235e+03 +2.204026235e+03 +2.204026235e+03 -1.5747e+00 +3.9769e+00 +2.3702e-01 +8.0442e-02 -1.9233e+00 +4.4182e+00 +4.1651e+00 +2.8708e+00 +9.9417e-01 -1.5098e+00 -1.9734e+00 -1.7494e+00 +1.5625e+00 +7.1689e-01 -3.7059e+00 -5.6372e-01 -4.5691e+00 -6.7603e-02 -9.1696e-01 +4.8046e+00
2 +1.569032004e+03 +1.569032004e+03 +1.652362004e+03 +1.652362004e+03 +3.0982e+00 +6.8195e-01 +2.8171e+00 +2.6551e-01 +1.0009e+00 -1.0546e+00 +9.6399e-01 +3.0936e+00 +2.6020e+00 +2.9675e+00 -1.7934e+00 +8.5935e-01 -4.4285e+00 -2.4946e+00 -3.1311e+00 -4.0604e-01 +4.1843e+00 +3.3610e+00 -1.8168e+00 +3.7432e+00
39 +8.219506932e+02 +8.219506932e+02 +9.052806932e+02 +9.052806932e+02 -3.8282e+00 -4.1454e+00 +1.2878e+00 +4.4687e+00 +2.0995e+00 +1.2736e+00 -2.9686e+00 +9.7166e-01 -9.0943e-03 +4.2955e+00 +1.5116e-01 -9.2541e-02 +3.3241e+00 -2.2219e-01 +2.6921e+00 -1.8661e+00 +9.1326e-01 -1.2913e+00 -3.5135e+00 +3.8648e+00
45 +6.059664077e+02 +6.059664077e+02 +6.892964077e+02 +6.892964077e+02 -1.9383e+00 -4.7523e-01 +4.0087e+00 +1.7083e+00 -8.6232e-01 -9.0305e-01 -3.8722e+00 -3.1080e+00 +1.0337e+00 +4.5326e+00 +1.6213e+00 +3.4136e+00 +1.6429e+00 +7.5201e-01 +1.2158e+00 -5.0000e+00 +1.1483e+00 +8.9302e-01 +6.5579e-02 +4.0040e+00
321 +3.737703396e+02 +3.737703396e+02 +4.571003396e+02 +4.571003396e+02 -2.3479e+00 -4.0044e+00 +4.8628e+00 +4.8339e+00 -1.8512e-01 -4.7760e-01 +1.0541e+00 -1.6124e+00 -1.8437e+00 +4.7058e+00 +1.8821e+00 -4.3530e+00 +2.9030e+00 -2.7910e+00 +4.4465e-01 -3.2398e+00 +1.9732e-01 -1.0506e+00 +2.1211e+00 +4.1630e+00
1004 +2.408177156e+02 +2.408177156e+02 +3.241477156e+02 +3.241477156e+02 +4.3576e-01 -4.0918e+00 +4.2298e+00 +3.5941e+00 +2.7607e-01 +1.5803e+00 -3.2010e-01 -3.6325e+00 -5.8592e-01 +4.1956e+00 +1.3654e+00 -1.5502e+00 +3.2839e+00 -4.0429e+00 +1.8689e+00 -3.4870e+00 -2.0335e+00 +3.0040e+00 +4.7591e+00 +2.6771e+00
5916 +1.558135157e+02 +1.558135157e+02 +2.391435157e+02 +2.391435157e+02 +2.0818e+00 -3.0842e+00 +3.4618e+00 +4.3663e+00 +1.4643e+00 +5.7139e-01 -1.4659e+00 -2.0578e+00 -3.9141e+00 +3.8911e+00 +7.5457e-01 -1.1798e-01 +1.8067e+00 -4.2279e+00 +2.0897e+00 -3.8692e+00 -3.4860e+00 +2.3539e+00 +4.5116e+00 +4.2781e+00
12276 +9.479746897e+01 +9.479746897e+01 +1.781274690e+02 +1.781274690e+02 +2.0255e+00 -3.0983e+00 +3.3925e+00 +4.3599e+00 +1.4904e+00 +6.1319e-01 -1.2844e+00 -2.0584e+00 -3.8997e+00 +3.9884e+00 +9.5274e-01 -1.4198e-01 +1.7949e+00 -4.2229e+00 +2.1438e+00 -3.8608e+00 -3.5480e+00 +2.3534e+00 +4.5052e+00 +4.2829e+00
16466 +6.231776102e+01 +6.231776102e+01 +1.456477610e+02 +1.456477610e+02 +2.0245e+00 -3.1437e+00 +3.3252e+00 +4.3578e+00 +1.4908e+00 +6.8971e-01 -1.2371e+00 -2.0596e+00 -3.8771e+00 +3.9838e+00 +8.9375e-01 -1.8403e-01 +1.8169e+00 -4.1933e+00 +2.1731e+00 -3.8897e+00 -3.5306e+00 +2.3531e+00 +4.4429e+00 +4.2766e+00
% function evaluation | noise-free fitness - Fopt (2.085600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.861339779e+03 +2.861339779e+03 +3.069899779e+03 +3.069899779e+03 -4.7414e+00 -4.0575e+00 -4.1818e+00 +8.1988e-01 -8.9640e-01 +2.1450e+00 +1.2944e+00 -3.7771e+00 +4.7431e-01 -1.5735e+00 +1.2532e+00 -1.1550e+00 -4.2443e+00 -5.8968e-01 +2.7174e+00 -3.1443e+00 +1.5822e+00 +3.6614e+00 -1.4136e+00 -2.3758e+00
2 +2.432134591e+03 +2.432134591e+03 +2.640694591e+03 +2.640694591e+03 -3.2183e+00 -3.9417e+00 -4.9664e-01 +8.2803e-01 -1.7308e-01 +3.6835e+00 -3.9960e+00 +1.9203e+00 +3.8055e+00 +2.0734e+00 -5.1463e-01 -2.4485e+00 -4.1220e+00 +1.3577e+00 -3.1430e+00 +1.7074e+00 -3.0846e+00 -6.4640e-01 -3.7827e+00 +3.8463e+00
4 +8.786250110e+02 +8.786250110e+02 +1.087185011e+03 +1.087185011e+03 -1.0447e+00 +7.7138e-01 +2.5677e+00 -1.8601e+00 -4.6699e+00 -2.1289e+00 +4.7898e+00 -1.2392e+00 +2.9198e+00 -4.1444e+00 -1.9887e+00 +4.9352e-01 -3.7188e+00 -4.0647e+00 -6.5463e-01 -2.2718e-01 -1.1247e+00 -2.4484e+00 -3.9617e-01 +1.1344e+00
44 +6.115056467e+02 +6.115056467e+02 +8.200656467e+02 +8.200656467e+02 +1.0778e+00 +2.6371e+00 +4.2317e+00 -2.7859e+00 -9.7398e-01 -1.6011e+00 +5.0000e+00 +1.6312e+00 +2.8081e+00 -5.0000e+00 +8.6419e-01 -1.6517e+00 -4.8318e+00 -5.0000e+00 +6.6711e-01 +1.3215e+00 -3.2554e+00 +7.5395e-01 +6.4278e-01 -2.5564e+00
258 +3.911945817e+02 +3.911945817e+02 +5.997545817e+02 +5.997545817e+02 +2.2767e+00 +4.3554e+00 +1.2158e+00 -1.6546e+00 -3.3173e+00 -3.7978e+00 -3.6158e-01 +4.4080e-01 -9.0959e-01 -3.7050e+00 -2.2863e+00 -9.9798e-01 -3.7095e+00 -4.7369e+00 +1.4875e+00 +0.0000e+00 +2.1825e-01 +1.0530e+00 -3.2820e-01 -1.7440e+00
391 +2.492099468e+02 +2.492099468e+02 +4.577699468e+02 +4.577699468e+02 -3.1744e-01 +4.5994e+00 +5.5389e-01 -1.8287e+00 -2.4902e+00 -3.0029e+00 +2.0306e+00 +5.0000e+00 -1.5845e+00 -4.9281e+00 +9.3719e-01 -3.2139e+00 -4.3804e+00 -1.6337e+00 +6.8219e-01 -1.7290e+00 -2.9477e+00 -3.1789e+00 +1.3617e+00 -7.1696e-01
6315 +1.581554665e+02 +1.581554665e+02 +3.667154665e+02 +3.667154665e+02 -1.5925e-01 +4.4612e+00 -8.5592e-01 -4.5067e-01 -2.4943e+00 -5.0000e+00 +4.4767e-01 +4.9090e+00 -4.1601e+00 -4.9039e+00 -8.8404e-01 -3.5095e+00 -3.8828e+00 +7.3717e-01 +1.2002e+00 -3.2225e+00 -3.2914e+00 -4.7165e+00 +1.4812e+00 -3.3411e-01
21838 +9.904207881e+01 +9.904207881e+01 +3.076020788e+02 +3.076020788e+02 -1.1017e-01 +4.6162e+00 -9.4338e-01 -2.5330e-01 -2.6951e+00 -5.0000e+00 +4.5500e-01 +4.8660e+00 -4.1240e+00 -4.9043e+00 -9.4395e-01 -3.6353e+00 -3.7761e+00 +5.9722e-01 +1.1959e+00 -3.3140e+00 -3.3590e+00 -4.7329e+00 +1.4555e+00 -3.5529e-01
% function evaluation | noise-free fitness - Fopt (-1.345800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
