% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4504 +1.289542424e+05 +1.289542424e+05 +1.288993024e+05 +1.288993024e+05 -8.6024e-01 -2.3376e+00 -4.4321e+00 +2.8271e+00 +4.9156e+00 -2.3451e-01 -1.3432e+00 +1.2392e+00 -5.0000e+00 -8.8823e-01 -8.9506e-01 +4.3050e+00 +9.0969e-01 -2.0995e+00 -4.4739e-01 -3.7500e+00 -3.7100e-01 -3.0224e+00 +4.3644e+00 -5.1274e-01
7579 +8.905515370e+04 +8.905515370e+04 +8.900021370e+04 +8.900021370e+04 -5.4215e-01 -2.5172e+00 -3.8548e+00 +2.1999e+00 +4.9360e+00 -3.8794e-01 -1.4374e+00 +1.0055e+00 -5.0000e+00 +0.0000e+00 -2.7498e-01 +4.1281e+00 +9.3038e-01 -2.4984e+00 -4.0812e-01 -3.8922e+00 -3.7003e-01 -3.2093e+00 +4.2917e+00 +2.6611e-01
9233 +6.290414828e+04 +6.290414828e+04 +6.284920828e+04 +6.284920828e+04 -8.6701e-01 -2.9684e+00 -3.9614e+00 +1.3272e+00 +4.9992e+00 -7.8518e-02 -2.4580e+00 +1.6863e-02 -4.9902e+00 +0.0000e+00 +2.6401e+00 +4.1709e+00 +1.0086e+00 -2.5689e+00 -4.1018e-02 -3.7608e+00 -6.3896e-02 -3.7128e+00 +3.7500e+00 +6.6024e-02
17805 +3.817680674e+04 +3.817680674e+04 +3.812186674e+04 +3.812186674e+04 -6.2660e-01 -2.9492e+00 -3.7500e+00 +1.2500e+00 +5.0000e+00 +0.0000e+00 -2.5000e+00 +7.4134e-01 -4.9902e+00 -7.8901e-02 +2.5650e+00 +3.3393e+00 +8.5938e-01 -3.7500e+00 +6.0993e-01 -2.5362e+00 -2.3438e-01 -3.7500e+00 +3.4334e+00 +6.2181e-01
19715 +2.384407437e+04 +2.384407437e+04 +2.378913437e+04 +2.378913437e+04 -6.2622e-01 -2.9500e+00 -3.6979e+00 +1.4240e+00 +5.0000e+00 +0.0000e+00 -2.9489e+00 +7.2899e-01 -4.9918e+00 +4.9892e-01 +2.5781e+00 +2.8122e+00 +8.5938e-01 -3.7500e+00 +7.4088e-01 -1.2748e+00 -1.4312e-02 -3.5873e+00 +3.5095e+00 +6.2233e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.253658342e+06 +3.253658342e+06 +3.253717472e+06 +3.253717472e+06 -8.7557e-02 +3.3269e+00 -4.5782e+00 +2.4865e+00 -3.8929e+00 -3.0393e+00 +1.7689e+00 +1.3941e+00 -4.7478e+00 +1.1447e+00 -4.4437e+00 -2.0741e+00 -3.3792e+00 -4.4396e+00 +2.8476e+00 -4.0905e+00 -4.4571e-01 +1.1549e+00 -1.0537e+00 +2.6587e+00
81 +2.125566124e+06 +2.125566124e+06 +2.125625254e+06 +2.125625254e+06 +1.3138e+00 +4.5612e+00 -3.8625e+00 +5.0000e+00 -1.0812e+00 -8.3390e-01 +2.4565e+00 -1.2341e+00 -1.1351e+00 -1.3781e+00 +1.5338e+00 -3.0135e-01 -3.3669e+00 -2.6050e+00 -1.5899e-01 -5.0000e+00 -2.2358e-01 +2.3691e+00 +0.0000e+00 +8.8474e-01
273 +1.059164658e+06 +1.059164658e+06 +1.059223788e+06 +1.059223788e+06 +6.0472e-01 +4.8125e+00 -3.6916e+00 +2.2923e+00 +2.2442e-01 -2.0163e+00 +5.0166e-01 +0.0000e+00 -1.3928e+00 -4.9500e+00 +3.0142e-01 -3.2741e+00 -4.4477e+00 -4.0542e+00 -3.8872e+00 -3.7338e+00 -1.7412e+00 -6.3810e-01 -5.0000e+00 -3.0521e-01
681 +7.286252128e+05 +7.286252128e+05 +7.286843428e+05 +7.286843428e+05 -8.0964e-01 +4.6274e+00 -3.9773e+00 +4.3465e+00 -1.9235e+00 -9.2066e-01 +2.1727e+00 -2.0647e+00 +1.5786e+00 -1.1641e+00 +3.6344e-01 -1.6196e+00 -1.7001e+00 -1.2459e+00 -3.2477e+00 -3.3533e+00 -1.0256e+00 +3.8641e+00 +3.4416e-01 -2.5926e+00
683 +6.064690200e+05 +6.064690200e+05 +6.065281500e+05 +6.065281500e+05 -1.4896e-02 +4.9355e+00 -3.8850e+00 +4.1418e+00 -3.3659e-01 -4.7020e+00 +8.8159e-01 +1.6803e+00 -7.2895e-01 -4.8112e+00 -3.0967e-01 -3.1511e+00 -2.9077e+00 -5.0000e+00 -2.1043e+00 -1.4970e+00 +3.9415e-01 +1.2862e+00 -1.0330e+00 -4.2401e+00
1028 +3.781419743e+05 +3.781419743e+05 +3.782011043e+05 +3.782011043e+05 +2.1266e+00 +5.0000e+00 -2.5000e+00 +5.0000e+00 -3.2467e-01 -5.0000e+00 +4.3078e+00 +2.1166e+00 +6.1674e-01 -4.6341e+00 +3.8559e+00 -1.9591e+00 -3.5455e+00 -5.0000e+00 -2.5004e+00 -2.5125e+00 -1.2957e+00 +3.0747e+00 -2.0425e+00 +1.0905e+00
1900 +2.090875222e+05 +2.090875222e+05 +2.091466522e+05 +2.091466522e+05 -5.4382e-01 +5.0000e+00 -2.3135e+00 +4.5975e+00 +5.0520e-01 -5.0000e+00 +4.6003e+00 +3.2231e+00 +1.4848e+00 -3.1597e+00 +4.9666e+00 -1.4277e+00 -2.2377e+00 -5.0000e+00 -1.8851e+00 -2.5000e+00 -3.4338e+00 +5.0000e+00 +3.9798e-01 +2.4951e+00
2779 +1.567130953e+05 +1.567130953e+05 +1.567722253e+05 +1.567722253e+05 -3.2122e-01 +5.0000e+00 -1.3764e+00 +4.3739e+00 +1.7463e-01 -4.6352e+00 +4.5384e+00 +3.0770e+00 +2.3554e+00 -2.6695e+00 +3.4224e+00 -2.2586e+00 -1.7211e+00 -5.0000e+00 +0.0000e+00 -2.2936e+00 -2.7915e+00 +5.0000e+00 +1.3881e+00 +3.1146e-01
3461 +8.420915199e+04 +8.420915199e+04 +8.426828199e+04 +8.426828199e+04 +3.3515e-01 +5.0000e+00 -2.8152e+00 +4.3939e+00 -2.5213e+00 -5.0000e+00 +4.7013e+00 +4.0210e+00 +3.0769e+00 -6.9354e-02 +5.0000e+00 -1.9147e+00 -3.5211e+00 -5.0000e+00 +0.0000e+00 -5.0000e+00 -4.9879e+00 +5.0000e+00 -2.4593e+00 +1.2269e+00
5177 +6.234827343e+04 +6.234827343e+04 +6.240740343e+04 +6.240740343e+04 +3.0006e-01 +5.0000e+00 -1.7812e+00 +4.5361e+00 -1.0986e+00 -5.0000e+00 +4.9208e+00 +4.8894e+00 +3.6146e+00 -6.0537e-01 +4.9901e+00 -2.0992e+00 -3.4337e+00 -5.0000e+00 -8.9201e-01 -4.7142e+00 -4.9001e+00 +4.7190e+00 -1.6346e+00 +4.4754e-01
5737 +3.935054028e+04 +3.935054028e+04 +3.940967028e+04 +3.940967028e+04 +6.5910e-02 +5.0000e+00 -1.8057e+00 +4.5502e+00 -8.6747e-01 -5.0000e+00 +4.9468e+00 +4.8837e+00 +3.4088e+00 -6.0255e-01 +4.9901e+00 -2.0976e+00 -2.9855e+00 -5.0000e+00 -8.9825e-01 -4.7147e+00 -4.9066e+00 +4.7426e+00 -7.6890e-01 +4.0732e-01
7744 +2.462338957e+04 +2.462338957e+04 +2.468251957e+04 +2.468251957e+04 -2.0243e-02 +5.0000e+00 -2.2647e+00 +4.3941e+00 -6.9616e-01 -5.0000e+00 +4.9068e+00 +4.9522e+00 +3.1377e+00 -4.0911e-01 +4.4508e+00 -1.5477e+00 -2.6166e+00 -4.9262e+00 -5.4546e-01 -4.6437e+00 -4.9307e+00 +4.6921e+00 -1.0766e+00 +2.0007e-01
12013 +1.582237411e+04 +1.582237411e+04 +1.588150411e+04 +1.588150411e+04 +2.2825e-02 +5.0000e+00 -2.1875e+00 +3.9944e+00 -3.7484e-01 -5.0000e+00 +4.9029e+00 +4.9969e+00 +3.1778e+00 -2.2497e-01 +4.6875e+00 -1.5827e+00 -1.9408e+00 -4.9219e+00 -6.1010e-01 -4.3852e+00 -4.9067e+00 +4.7214e+00 -1.0329e+00 -8.2595e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.335083147e+06 +5.335083147e+06 +5.334591617e+06 +5.334591617e+06 +5.5831e-01 -5.2441e-01 -1.3206e+00 +2.5341e+00 -1.0939e+00 +1.1908e+00 +4.3474e-01 -1.7598e+00 +2.3250e+00 +1.2286e+00 +4.4851e+00 -2.2256e+00 +4.2619e+00 -3.0198e+00 -1.9665e+00 -4.1500e+00 +2.6190e+00 +2.4430e+00 +2.2323e+00 -2.8742e+00
4 +2.889621930e+06 +2.889621930e+06 +2.889130400e+06 +2.889130400e+06 -4.6569e+00 -2.1277e+00 +2.4224e+00 -3.9117e+00 +5.4735e-01 +4.0139e+00 +1.3478e+00 +1.4819e+00 -8.7113e-01 +7.5168e-01 +3.0626e+00 -7.9543e-02 +1.9123e+00 +1.9736e-02 -1.0902e+00 +3.5173e-01 +3.0143e+00 +2.0876e+00 -3.8307e+00 +2.6677e+00
5 +1.480559580e+06 +1.480559580e+06 +1.480068050e+06 +1.480068050e+06 +2.9186e+00 -3.3967e-01 +7.9337e-01 +4.6315e+00 -3.6255e+00 -3.5747e+00 -4.1197e+00 +1.5074e+00 -8.9187e-01 +3.6857e+00 +2.4972e+00 -1.0013e+00 +4.0603e+00 -1.2312e+00 -1.8664e-01 +1.0028e+00 +2.3713e+00 -2.9014e+00 -1.1810e-01 -2.5964e+00
223 +8.336252338e+05 +8.336252338e+05 +8.331337038e+05 +8.331337038e+05 -6.1583e-01 +5.8066e-01 +1.2185e+00 +4.9924e+00 -2.3491e+00 +1.8858e+00 -4.2043e+00 -3.0520e+00 -3.6304e+00 +2.9863e+00 +5.0000e+00 +1.2684e+00 +3.4613e+00 +4.0912e-01 +5.5161e-01 +1.4045e+00 +6.7663e-01 -4.4685e-01 -5.4003e-01 -3.9316e+00
769 +5.312513985e+05 +5.312513985e+05 +5.307598685e+05 +5.307598685e+05 -2.3607e+00 -2.2476e+00 +3.6484e+00 +4.9201e+00 -2.9498e+00 -2.2085e+00 -4.0322e+00 -3.3191e+00 -5.0000e+00 +1.4657e+00 +5.0000e+00 -1.2013e+00 +2.6784e+00 +3.3391e+00 +1.2072e+00 +6.2999e-01 +3.8618e-01 +0.0000e+00 -4.8499e-01 -2.7619e+00
1217 +2.890273315e+05 +2.890273315e+05 +2.885358015e+05 +2.885358015e+05 +1.3166e+00 -2.5726e+00 -2.5591e+00 +4.7549e+00 +3.3787e+00 +2.9644e+00 -1.4985e-02 -7.2009e-01 -4.6018e+00 +5.0000e+00 +5.0000e+00 -3.4656e+00 +3.8528e-02 -5.0000e+00 -4.0159e-01 +4.1498e+00 +9.4364e-01 +1.9513e+00 -5.0000e+00 -3.1326e+00
2827 +1.930817749e+05 +1.930817749e+05 +1.925902449e+05 +1.925902449e+05 +8.2901e-01 -2.5832e+00 -1.5305e+00 +4.6564e+00 +7.6467e-01 +2.8272e+00 -1.2847e-02 -3.8520e-01 -4.3514e+00 +4.9852e+00 +4.8416e+00 -3.0107e+00 +0.0000e+00 -4.3921e+00 +1.3140e+00 +1.7539e+00 +1.0415e+00 +1.2502e+00 -5.0000e+00 -3.2879e+00
4548 +1.570498223e+05 +1.570498223e+05 +1.565582923e+05 +1.565582923e+05 +8.2027e-01 -3.8262e+00 -1.3873e+00 +4.8971e+00 +2.4084e+00 +2.3177e-01 -1.2842e+00 -3.2798e-01 -4.9415e+00 +3.2729e+00 +4.8976e+00 -3.3215e+00 +7.4670e-03 -2.5179e+00 -1.1701e+00 +2.3277e+00 +8.8567e-01 +9.7886e-01 -2.6865e+00 -2.2372e+00
6808 +9.414263450e+04 +9.414263450e+04 +9.365110450e+04 +9.365110450e+04 +1.2326e-01 -3.2909e+00 -1.3737e+00 +4.8452e+00 +2.5366e+00 +5.8485e-01 -7.0637e-01 -9.0848e-01 -4.7124e+00 +2.5000e+00 +4.8588e+00 -3.0707e+00 +5.8845e-02 -8.2483e-01 -1.1823e+00 +9.2843e-01 +9.1088e-01 +1.7101e+00 -1.8021e+00 -2.9802e+00
8635 +5.848694377e+04 +5.848694377e+04 +5.799541377e+04 +5.799541377e+04 +8.6644e-01 -3.5352e+00 -2.1955e+00 +4.7992e+00 +2.5859e+00 +2.5877e-02 -2.9726e-01 -5.4380e-01 -4.8811e+00 +2.7685e+00 +4.9212e+00 -2.6571e+00 +1.5599e-01 -1.0911e+00 -1.0990e+00 +1.6492e+00 +4.8038e-01 +1.8291e+00 -2.5921e+00 -4.9837e+00
9616 +3.867507171e+04 +3.867507171e+04 +3.818354171e+04 +3.818354171e+04 +1.1358e+00 -3.6318e+00 -2.5000e+00 +4.7883e+00 +2.8956e+00 +1.0230e-02 -7.0940e-01 -8.2108e-01 -4.7478e+00 +2.9763e+00 +4.8486e+00 -2.5145e+00 +2.2467e-01 -1.5682e+00 -1.9472e+00 +2.0121e+00 +3.7278e-01 +1.9308e+00 -2.2730e+00 -5.0000e+00
12057 +2.506409799e+04 +2.506409799e+04 +2.457256799e+04 +2.457256799e+04 +2.5000e+00 -3.7500e+00 -2.4886e+00 +4.6875e+00 +3.0639e+00 +5.0332e-03 -9.8282e-01 -9.9048e-01 -4.7192e+00 +2.9195e+00 +4.8466e+00 -2.5163e+00 +2.9150e-01 -2.0630e+00 -1.8623e+00 +1.7286e+00 +5.2670e-02 +1.9452e+00 -1.2500e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.057317357e+07 +8.057317357e+07 +8.057300337e+07 +8.057300337e+07 -4.1191e+00 -2.2774e+00 +2.9697e+00 -3.7668e+00 +9.0595e-02 +4.5287e+00 +1.5939e+00 +3.9704e+00 -4.9469e+00 +3.1816e+00 -2.2006e+00 -3.4961e+00 -3.9136e+00 +2.7270e+00 +3.7478e+00 +1.5788e+00 +2.5861e+00 +2.4443e+00 +1.6513e+00 -1.3787e-01
2 +2.430185485e+07 +2.430185485e+07 +2.430168465e+07 +2.430168465e+07 +3.2267e+00 -3.0277e+00 -1.5657e+00 -2.4619e-01 +4.3671e-01 +3.4416e+00 +3.6661e+00 -1.0984e+00 +1.4777e+00 +7.3890e-01 +3.5095e+00 -3.1835e+00 -1.5931e+00 +1.7259e+00 -3.7154e+00 -1.8598e+00 +3.6004e+00 +5.4815e-01 +3.4465e+00 -5.6358e-01
3 +1.375871762e+07 +1.375871762e+07 +1.375854742e+07 +1.375854742e+07 +2.4418e+00 -1.8098e+00 -1.3440e+00 +1.2009e-01 -3.8220e+00 +2.2856e+00 +2.7211e-01 +4.9789e+00 +3.2032e+00 +4.2138e-01 +3.3839e-01 +8.0234e-01 +5.9393e-01 +1.9651e+00 +2.7920e+00 -1.9298e+00 -1.0398e+00 -4.8808e+00 +2.5808e+00 -1.4278e+00
7 +9.744598476e+06 +9.744598476e+06 +9.744428276e+06 +9.744428276e+06 -3.5014e+00 -1.5883e+00 +4.8178e-01 -4.1097e+00 +3.6642e+00 -2.5150e+00 -2.6184e-01 -4.7148e+00 -2.3773e+00 -2.9655e+00 +3.1280e+00 +6.7584e-01 -2.0220e+00 +4.4820e-01 -8.0642e-01 -2.3735e+00 +3.6832e+00 +1.2678e-01 +1.0627e-01 +4.6385e+00
36 +4.995395158e+06 +4.995395158e+06 +4.995224958e+06 +4.995224958e+06 -2.2650e+00 -4.9839e+00 +2.5401e-01 +1.2175e-01 +3.9193e+00 -3.9903e+00 +3.1781e+00 -2.0410e+00 +3.6538e+00 -5.5142e-01 -1.3249e-01 -4.8504e-01 -1.3447e+00 +3.9323e+00 -3.1375e+00 -8.7403e-01 +8.0277e-01 -2.0403e+00 +6.1704e-01 +4.2294e+00
80 +3.657394428e+06 +3.657394428e+06 +3.657224228e+06 +3.657224228e+06 -2.7627e+00 -5.0000e+00 -2.6395e+00 +4.2374e-01 +5.3659e-01 +4.4079e+00 -1.3990e+00 -1.3357e-01 +2.2247e+00 +1.6094e+00 -6.2484e-02 +4.0479e+00 -1.4822e+00 +4.4070e+00 -1.5622e+00 -4.3417e+00 -1.1601e+00 -3.1957e+00 -2.6075e-01 +1.5992e-01
136 +1.757815558e+06 +1.757815558e+06 +1.757645358e+06 +1.757645358e+06 -1.5966e+00 -3.1937e+00 -1.6704e+00 -1.4163e+00 +5.0000e+00 +1.2415e+00 +2.5257e+00 -2.1965e+00 +2.8771e+00 -1.8194e-01 +0.0000e+00 +2.4185e+00 -3.0929e+00 -6.6933e-01 +1.0859e-02 -1.3355e+00 -3.4179e+00 +0.0000e+00 +1.4992e-01 +6.9232e-01
329 +1.435373882e+06 +1.435373882e+06 +1.435203682e+06 +1.435203682e+06 -5.0000e+00 -4.6733e+00 +0.0000e+00 +1.1641e+00 +3.3564e+00 +0.0000e+00 +3.1324e-02 +4.0492e-01 +3.0261e+00 +3.1739e+00 -1.5834e+00 +1.6080e+00 -3.7991e+00 -2.5386e+00 -4.9085e+00 -1.2586e+00 -3.4047e+00 +2.0291e+00 -5.6943e-02 -1.2822e-01
476 +9.908307763e+05 +9.908307763e+05 +9.906605763e+05 +9.906605763e+05 -3.3138e+00 -5.0000e+00 +1.8889e+00 +0.0000e+00 +4.5606e+00 -1.2347e-01 +7.9989e-01 -8.3347e-02 +3.7590e+00 +5.0000e+00 +1.3151e+00 +2.7560e+00 -3.1732e+00 -2.2757e+00 -4.6012e+00 +0.0000e+00 -3.6807e+00 +2.9489e+00 -1.7048e+00 -1.4579e+00
797 +5.096989004e+05 +5.096989004e+05 +5.095287004e+05 +5.095287004e+05 -5.0000e+00 -2.7841e+00 +3.9096e+00 +2.3447e+00 +5.0000e+00 +0.0000e+00 -1.7712e-01 +2.6811e+00 -2.2680e+00 +5.0000e+00 +3.8017e+00 +2.1232e+00 -3.6773e+00 -4.3472e+00 -5.0000e+00 -6.8197e-01 -3.4563e+00 +4.7315e+00 -1.6876e+00 -2.6053e-01
1785 +3.451775480e+05 +3.451775480e+05 +3.450073480e+05 +3.450073480e+05 -3.2476e+00 -2.9925e+00 +1.5067e+00 +1.9444e-02 +3.9151e+00 -1.0591e-01 -1.5715e+00 +4.2432e+00 -3.4942e+00 +5.0000e+00 +2.2243e+00 +2.7343e+00 -2.1076e+00 -3.6827e+00 -3.2565e+00 -6.1062e-01 -2.3345e+00 +4.5061e+00 +0.0000e+00 +7.7503e-02
2013 +2.227046140e+05 +2.227046140e+05 +2.225344140e+05 +2.225344140e+05 -2.0442e+00 -3.9146e+00 +5.4848e-01 -1.1819e+00 +3.8921e+00 -1.6543e+00 -2.5112e+00 +2.4875e+00 -1.3701e+00 +5.0000e+00 +3.1517e+00 +5.0000e+00 -2.9715e+00 -3.2633e+00 -2.8464e+00 -8.3133e-01 -1.8815e+00 +4.6532e+00 +5.5883e-02 +3.8335e-02
2659 +1.452465217e+05 +1.452465217e+05 +1.450763217e+05 +1.450763217e+05 -1.2044e+00 -3.7007e+00 +7.6754e-01 -1.2171e+00 +4.1817e+00 -1.0234e+00 -2.3131e+00 +2.7732e+00 -2.1473e+00 +5.0000e+00 +2.2112e+00 +5.0000e+00 -2.7813e+00 -4.2945e+00 -2.9007e+00 -5.3096e-01 -1.9488e+00 +4.9487e+00 +5.7740e-01 +2.4986e-01
4162 +9.743105527e+04 +9.743105527e+04 +9.726085527e+04 +9.726085527e+04 +0.0000e+00 -2.5000e+00 +4.4288e-01 -2.2827e+00 +4.1075e+00 -6.7375e-03 -4.3946e+00 +2.8625e+00 -2.3801e+00 +3.8511e+00 +2.4680e+00 +4.0165e+00 -4.2211e+00 -4.3601e+00 -2.1597e+00 -3.7431e+00 -1.7780e+00 +4.7235e+00 +9.5553e-01 +3.9609e-01
4367 +5.297665730e+04 +5.297665730e+04 +5.280645730e+04 +5.280645730e+04 +0.0000e+00 -2.5000e+00 +5.7807e-01 -1.4266e+00 +4.5117e+00 -1.6733e+00 -3.9205e+00 +9.2758e-01 -2.4212e+00 +3.6754e+00 +1.9723e+00 +3.1954e+00 -3.9098e+00 -2.5481e+00 -2.0499e+00 -3.4685e+00 -1.3867e+00 +4.7983e+00 +1.0103e+00 +6.2124e-01
6126 +3.847348166e+04 +3.847348166e+04 +3.830328166e+04 +3.830328166e+04 -6.2379e-03 -2.5746e+00 +7.4841e-01 -2.1056e+00 +4.7216e+00 -1.4209e+00 -3.6703e+00 +1.2476e+00 -3.5856e+00 +3.6014e+00 +1.8229e+00 +3.9916e+00 -3.8707e+00 -3.6923e+00 -2.3635e+00 -2.7453e+00 -1.5007e+00 +4.5959e+00 +1.5317e+00 +6.3065e-01
8205 +2.464592326e+04 +2.464592326e+04 +2.447572326e+04 +2.447572326e+04 -4.0752e-02 -2.5420e+00 +9.8449e-01 -2.0081e+00 +4.9139e+00 -1.4470e+00 -3.6032e+00 +1.0218e+00 -3.0360e+00 +4.2913e+00 +1.8017e+00 +4.1032e+00 -3.3268e+00 -3.3560e+00 -3.2161e+00 -2.7017e+00 -1.6950e+00 +4.7749e+00 +1.8174e+00 +1.3416e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.612508904e+07 +7.612508904e+07 +7.612461929e+07 +7.612461929e+07 +2.0035e+00 +3.0187e+00 -4.5582e+00 -2.5330e+00 +4.5623e+00 +3.2011e-01 -7.9629e-01 +7.9072e-01 -1.1111e-01 -2.2127e+00 -4.0908e+00 +3.9465e+00 -3.5861e+00 -4.9716e+00 -1.6348e+00 +2.9575e+00 -4.7211e+00 +4.9014e+00 +7.1172e-01 +9.5877e-01
2 +3.843232372e+07 +3.843232372e+07 +3.843185397e+07 +3.843185397e+07 +4.4549e+00 -4.5231e+00 +3.6295e+00 +4.4884e+00 +3.1975e+00 -3.9379e+00 +2.5100e+00 +1.9740e+00 +2.0069e+00 -3.0680e+00 -2.6351e-01 -3.9609e+00 +1.7367e+00 +3.2286e+00 -1.2445e+00 -3.0106e+00 -1.9469e+00 -4.0666e+00 +3.9856e+00 +4.4667e+00
4 +7.338125177e+06 +7.338125177e+06 +7.337655427e+06 +7.337655427e+06 +1.5016e-01 -1.1988e+00 +3.0318e+00 +4.2896e+00 +2.2743e-01 -1.0871e-01 +5.2624e-01 +3.8366e+00 -4.3620e+00 +4.9129e+00 -5.1334e-01 +3.4115e-01 +4.1514e-01 +1.1773e-01 +2.1975e+00 +2.6327e+00 -2.9224e+00 +1.3613e+00 +2.6824e+00 +4.5512e+00
23 +1.701738429e+06 +1.701738429e+06 +1.701268679e+06 +1.701268679e+06 +9.7505e-01 +1.7434e-01 +3.1295e+00 +7.8581e-01 -4.8319e+00 +2.6076e+00 +2.3162e+00 +8.7555e-01 +4.9926e+00 +3.5519e+00 -2.2356e+00 +3.2246e+00 -1.9926e+00 -7.9361e-01 +1.8641e+00 +4.4564e+00 +2.2851e+00 +1.8674e+00 -1.3934e+00 -4.7170e+00
