% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
503 +5.896161171e+03 +5.896161171e+03 +6.104541171e+03 +6.104541171e+03 -2.1136e+00 +9.8308e-01 +4.8796e-01 -5.3856e-01 +2.1979e+00 +2.6080e+00 +3.4678e+00 +1.4584e+00 -2.6800e+00 -3.9955e-01 +1.6733e+00 +3.0154e+00 +3.1119e-01 -3.2210e+00 +2.7515e+00 -9.5696e-01 +3.1196e-01 +5.6505e-02 +1.1949e+00 +1.4052e+00
1001 +3.855486928e+03 +3.855486928e+03 +4.063866928e+03 +4.063866928e+03 -1.4209e-01 +3.6979e-01 -1.5212e+00 -5.3856e-01 +2.1979e+00 +2.6080e+00 +4.1179e+00 -2.8636e-01 -2.6800e+00 +1.9312e+00 +7.2141e-01 +9.6581e-01 -1.0389e+00 -3.2210e+00 +2.1003e+00 -1.7907e+00 +3.1196e-01 +1.3146e+00 +1.6591e+00 +1.4052e+00
1231 +2.374753720e+03 +2.374753720e+03 +2.583133720e+03 +2.583133720e+03 +9.7662e-01 -7.7923e-01 -1.0612e+00 +3.4268e+00 -6.8902e-01 -1.8711e+00 +3.0169e+00 -6.7740e-01 -2.4252e+00 +5.0163e-01 +1.4519e+00 +2.8196e+00 -2.4792e+00 -1.9484e+00 +1.8358e+00 -7.9247e-01 +1.3698e+00 +1.8990e+00 +2.7492e+00 +1.4897e+00
1401 +1.125347421e+03 +1.125347421e+03 +1.333727421e+03 +1.333727421e+03 -5.7526e-01 -4.1367e-01 +8.9909e-01 +3.4305e+00 -9.5585e-01 +3.7312e-02 +5.2051e-01 +5.1115e-01 -1.2579e+00 +5.0163e-01 +1.4519e+00 +2.8196e+00 -1.8592e+00 -7.3639e-01 +5.9715e-01 -1.3617e+00 +1.0558e+00 +1.7841e+00 +2.7492e+00 +1.9153e+00
1525 +3.169561724e+02 +3.169561724e+02 +5.253361724e+02 +5.253361724e+02 +1.5017e+00 +3.2815e+00 -3.9478e-01 +1.7343e+00 +2.0778e+00 +1.5232e+00 +3.3694e-01 -7.3871e-01 -6.7301e-01 -6.1998e-01 +2.4049e+00 -2.2253e-01 -3.0817e-01 -1.4875e+00 +2.0329e+00 -1.8793e+00 +4.8900e-01 +2.0361e+00 +9.3070e-01 +1.6862e+00
1611 +2.030357133e+02 +2.030357133e+02 +4.114157133e+02 +4.114157133e+02 -1.6797e-01 +2.7012e+00 -1.6410e+00 +2.5266e+00 +2.1979e+00 +6.3428e-01 +3.1094e+00 -2.8636e-01 -2.7059e+00 +1.9496e+00 +6.6533e-01 +9.6581e-01 -1.6980e-01 -3.4446e-01 +2.1003e+00 -1.8277e+00 +2.9652e-01 +1.6329e+00 +1.6591e+00 +1.5779e+00
1623 +3.819895895e+01 +3.819895895e+01 +2.465789589e+02 +2.465789589e+02 +1.1533e+00 +1.6078e-01 +1.9965e+00 +1.3099e+00 +2.3525e+00 +4.9188e-01 -5.5443e-01 +7.6267e-01 +1.0199e-01 -2.8391e-03 +1.1571e+00 +9.4658e-01 -6.5224e-02 -1.8730e+00 +9.7160e-01 -6.4699e-01 +1.9099e+00 +2.3634e+00 +6.1995e-01 +1.1644e+00
1739 +1.783423149e+01 +1.783423149e+01 +2.262142315e+02 +2.262142315e+02 -1.4170e+00 +1.5352e+00 -7.5731e-01 -4.7959e-01 +1.3573e-01 +3.6445e-01 -7.7789e-01 +2.2643e+00 -1.5235e+00 +1.0757e+00 +2.3896e+00 -1.9788e-01 -9.7655e-01 -1.8915e+00 +5.9227e-01 -1.6308e+00 +2.4025e+00 +1.1017e+00 +9.3914e-01 +2.2946e+00
2101 +4.301861065e+00 +4.301861065e+00 +2.126818611e+02 +2.126818611e+02 -1.4170e+00 +1.7788e+00 -3.5514e-01 -4.7959e-01 +1.3573e-01 +5.7111e-01 -4.6330e-01 +2.2643e+00 +8.3211e-02 +9.4666e-01 +2.3896e+00 +2.1741e-01 -9.7655e-01 -7.7501e-01 +5.9227e-01 -1.3392e+00 +2.4025e+00 +1.1017e+00 +1.8186e+00 +2.2946e+00
2308 +3.769738714e+00 +3.769738714e+00 +2.121497387e+02 +2.121497387e+02 -1.0541e+00 +1.3785e+00 +9.5815e-01 -4.6401e-01 +2.1128e+00 +6.9686e-01 -2.6365e-01 +1.5038e+00 -1.6920e+00 +1.6720e+00 +1.1302e-01 +7.7622e-01 -1.4497e+00 -1.0986e+00 +1.2051e+00 -7.4629e-01 +1.3393e+00 +1.8136e+00 +1.7438e+00 +1.6166e+00
6501 +2.496808300e+00 +2.496808300e+00 +2.108768083e+02 +2.108768083e+02 -2.0760e+00 +2.1183e+00 +1.2678e+00 -9.4297e-01 +9.9131e-01 -2.7324e-01 +1.3437e+00 +1.5487e+00 -2.3375e+00 +1.0679e+00 +2.3223e+00 +2.7840e-01 -1.9434e+00 -1.0418e-01 +2.2070e+00 -6.0047e-01 +1.0650e+00 +1.4508e+00 +1.0300e+00 +2.4163e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.001273393e+05 +3.001273393e+05 +2.999823793e+05 +2.999823793e+05 -2.2770e+00 -2.6925e+00 -2.8161e+00 +3.4085e+00 +1.5074e+00 +8.5181e-01 -9.9062e-01 -3.0355e+00 +4.7323e+00 -2.7719e+00 +2.0802e-01 -4.1265e+00 +1.1121e+00 -4.5821e+00 -4.9517e+00 +1.9265e+00 +3.2500e+00 -3.7497e+00 -2.7850e+00 -1.0878e+00
2 +1.664685227e+05 +1.664685227e+05 +1.663235627e+05 +1.663235627e+05 -2.5402e+00 -3.8953e-01 +4.6207e+00 +1.8245e+00 +2.2647e+00 -1.8304e+00 +1.4541e+00 +5.8252e-01 -4.8366e+00 +2.1914e+00 -3.5849e+00 -9.4482e-01 -3.4526e+00 +5.5463e-01 +1.4947e-02 +2.8281e+00 -1.8568e+00 +4.9695e+00 +4.7611e+00 +7.0855e-01
5 +1.564182372e+05 +1.564182372e+05 +1.562732772e+05 +1.562732772e+05 +2.6258e+00 -4.8214e+00 +2.7341e-02 -2.5728e+00 -4.0393e+00 -3.4621e+00 +3.7508e+00 +4.4140e+00 -3.2788e+00 +9.9557e-01 +2.7690e+00 +4.2096e+00 -7.0347e-01 -2.8200e+00 -3.5345e+00 -2.3017e+00 -4.0632e+00 -1.1847e+00 -1.0319e+00 -1.0185e+00
6 +6.855651707e+04 +6.855651707e+04 +6.841155707e+04 +6.841155707e+04 -4.9205e+00 +3.9723e+00 +4.8616e+00 +4.1874e-01 -1.2459e+00 -4.6215e+00 -2.0187e+00 -2.0213e+00 -3.9325e+00 -2.0438e+00 +7.3771e-01 +4.6337e-01 -5.2952e-01 +2.6588e+00 -6.4018e-01 -2.1759e+00 -8.2279e-01 -2.7835e+00 +1.3763e+00 +1.2135e+00
18 +4.043478902e+04 +4.043478902e+04 +4.028982902e+04 +4.028982902e+04 +7.3472e-01 +1.9686e+00 +2.1743e+00 -4.5270e+00 +2.1933e+00 +3.6599e+00 -4.1532e+00 -3.3235e+00 -3.7154e-01 +1.0839e+00 -2.2997e+00 +3.3910e+00 +3.5408e+00 -1.6804e+00 +1.0136e+00 +2.7457e+00 -1.6851e+00 -4.5874e+00 +1.7799e+00 -2.9977e+00
135 +3.099590453e+04 +3.099590453e+04 +3.085094453e+04 +3.085094453e+04 +1.9236e+00 +1.7242e+00 +5.7893e-01 +2.6220e+00 -3.1281e+00 -2.2431e+00 -5.5228e-01 -1.9341e+00 -3.6308e+00 +3.7487e+00 +3.8503e+00 +1.9537e+00 -8.5295e-01 -9.4555e-01 +2.4485e+00 +6.8595e-01 -1.2522e+00 -1.5232e+00 -3.9042e-02 +3.7646e-01
403 +1.913438859e+04 +1.913438859e+04 +1.898942859e+04 +1.898942859e+04 -1.0401e+00 -1.6354e+00 +2.0945e+00 -2.6731e+00 +3.9134e+00 +2.6669e+00 -1.1302e+00 +8.7552e-01 +2.5079e+00 +1.6163e+00 -5.2786e-01 +1.9979e+00 +2.4464e-01 +3.5980e+00 +6.1115e-01 -1.0202e+00 -6.5868e-01 -2.6487e+00 -4.0595e-01 -1.7140e+00
410 +1.513903366e+04 +1.513903366e+04 +1.499407366e+04 +1.499407366e+04 -2.3561e+00 -2.6700e+00 -3.0598e+00 +3.1694e+00 -2.8493e+00 +7.9601e-01 +2.0147e+00 +3.5984e+00 +9.2125e-01 -8.4281e-02 -2.1595e+00 +3.3243e+00 +1.0856e-01 +6.1284e-01 +8.9529e-01 +2.1503e+00 +9.7922e-01 -8.8614e-01 +6.1786e-01 -1.7521e+00
728 +6.800377521e+03 +6.800377521e+03 +6.655417521e+03 +6.655417521e+03 -1.3025e-01 -2.5607e+00 -1.8139e+00 -4.5141e-01 -2.2430e+00 +1.1208e+00 -2.5163e+00 +1.5274e+00 -2.7508e+00 +2.6380e+00 -1.7742e+00 +3.6397e+00 +2.4477e+00 +9.8612e-01 +3.0189e+00 +1.7451e+00 -1.5392e-01 -7.2303e-01 +1.0626e-02 -2.8496e+00
957 +3.769956341e+03 +3.769956341e+03 +3.624996341e+03 +3.624996341e+03 +1.0502e+00 +1.6815e+00 -2.1709e+00 -1.5629e+00 -9.3191e-01 -2.1818e+00 -1.5889e+00 +3.2395e+00 +4.1302e-02 +3.0303e+00 +1.5123e+00 +1.1093e+00 +2.6936e+00 +5.6624e-01 +2.5465e+00 -1.1609e-01 -9.0864e-01 -3.3160e+00 +8.3051e-02 -2.6366e+00
