% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
485 +2.474074074e+01 +2.474074074e+01 +3.224707407e+02 +3.224707407e+02 -1.1435e+00 +2.5420e+00 -2.0868e-01 -4.7082e-01 +3.0677e+00 -2.5971e+00 -2.1013e-01 +1.2796e-01 +3.2931e-01 -3.8152e+00 +1.3214e+00 +1.3068e+00 +6.2958e-01 -7.7857e-01 +4.1016e+00 +2.9743e+00 +1.4012e+00 +2.5876e+00 -1.9785e+00 +2.0093e+00
756 +1.203221335e+01 +1.203221335e+01 +3.097622134e+02 +3.097622134e+02 -1.3601e+00 +2.9945e+00 +7.5072e-01 -1.9186e+00 +2.6608e+00 -1.4690e+00 +1.1144e+00 +3.7147e-01 +1.9935e+00 -2.8101e+00 +8.2215e-01 +2.1089e+00 +1.0756e+00 -3.3365e-01 +4.4537e+00 +9.1426e-01 +1.4310e+00 +2.1761e+00 -2.7148e+00 +2.8767e+00
1175 +9.649042390e+00 +9.649042390e+00 +3.073790424e+02 +3.073790424e+02 -9.4927e-01 +3.7827e+00 +1.3166e+00 -1.6532e+00 +2.4922e+00 -2.1193e+00 +7.3368e-01 +7.9539e-01 +2.2746e+00 -3.0010e+00 -4.7606e-01 +1.9202e+00 +1.0544e+00 -3.0880e-01 +4.3801e+00 +7.6510e-01 +1.7973e+00 +2.3137e+00 -3.3147e+00 +2.6919e+00
1608 +5.405467317e+00 +5.405467317e+00 +3.031354673e+02 +3.031354673e+02 -1.7782e+00 +4.2705e+00 +1.0562e+00 -1.8485e+00 +2.7289e+00 -1.6035e+00 -6.0385e-01 +1.7590e-01 +2.0442e+00 -2.5088e+00 +0.0000e+00 +8.8602e-01 +2.7430e-01 -7.3169e-01 +3.0635e+00 +1.2129e+00 +1.5645e+00 -3.1452e-02 -3.7538e+00 +2.8886e+00
1671 +3.614188952e+00 +3.614188952e+00 +3.013441890e+02 +3.013441890e+02 -1.5102e+00 +4.5542e+00 +6.7620e-01 -1.8662e+00 +2.7098e+00 -1.5456e+00 -2.2874e-01 +4.2685e-01 +2.2222e+00 -3.2818e+00 -4.6739e-01 +1.6408e+00 +1.2751e-01 -3.3495e-01 +3.3371e+00 +1.5179e+00 +1.5639e+00 +7.1224e-01 -4.0408e+00 +3.4541e+00
1839 +2.353897255e+00 +2.353897255e+00 +3.000838973e+02 +3.000838973e+02 -1.9979e+00 +4.6262e+00 +1.3212e+00 -1.8918e+00 +2.7699e+00 -2.3078e+00 -1.3046e-01 +4.3384e-01 +2.0154e+00 -3.6699e+00 -6.1819e-01 +1.3194e+00 -1.5659e-01 -3.9547e-01 +3.3429e+00 +8.6020e-01 +1.2584e+00 +3.9987e-01 -3.8036e+00 +3.6328e+00
2805 +1.457750639e+00 +1.457750639e+00 +2.991877506e+02 +2.991877506e+02 -2.0020e+00 +4.3375e+00 +7.4163e-01 -2.1188e+00 +3.3209e+00 -2.7017e+00 -5.2806e-02 +7.2902e-01 +1.6626e+00 -3.2062e+00 -5.6120e-01 +1.4868e+00 +2.9588e-01 -2.2181e-01 +3.2297e+00 +1.1444e+00 +1.0067e+00 +6.5984e-01 -3.7047e+00 +3.1570e+00
3904 +9.352746910e-01 +9.352746910e-01 +2.986652747e+02 +2.986652747e+02 -2.1695e+00 +3.7588e+00 +5.2847e-01 -2.5148e+00 +3.8160e+00 -2.6008e+00 +3.8506e-02 +3.3635e-01 +1.6639e+00 -3.4123e+00 -6.0961e-01 +1.8023e+00 +3.4587e-01 -2.8751e-01 +3.3141e+00 +1.1848e+00 +7.8368e-01 +3.3887e-01 -3.7862e+00 +3.2803e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.650172593e+01 +8.650172593e+01 +1.380717259e+02 +1.380717259e+02 -1.6521e+00 -3.3879e+00 -3.4903e+00 +2.1765e+00 -2.3712e+00 -4.3052e+00 +3.0165e+00 +2.7094e+00 -4.9196e+00 -7.8237e-01 +4.8900e+00 -2.3858e+00 -5.9626e-01 +3.2770e+00 +4.1390e+00 +2.1544e+00 +4.7494e+00 -4.7392e+00 -1.8545e+00 -8.3048e-01
373 +6.064406514e+01 +6.064406514e+01 +1.122140651e+02 +1.122140651e+02 +4.4771e+00 -3.0040e-01 +1.3640e+00 -2.3500e-01 -4.8322e-01 -6.8972e-01 +2.5206e+00 -1.1253e+00 +6.6659e-01 +4.9408e-01 -2.2245e-01 -1.4259e+00 -1.1368e+00 -2.4384e+00 +1.2627e+00 +1.1352e+00 -5.0000e+00 +7.0866e-01 +1.8847e+00 -3.5750e+00
673 +3.637149528e+01 +3.637149528e+01 +8.794149528e+01 +8.794149528e+01 +3.7757e+00 +9.9134e-01 +8.0265e-01 +2.1787e+00 -4.4779e-01 +8.6532e-01 +3.1134e+00 +6.0000e-01 +2.8676e+00 -1.2693e+00 +2.7815e+00 -1.8380e+00 -1.6727e+00 -3.1396e+00 +2.1096e+00 +8.5961e-01 -5.2232e-01 +3.6304e+00 +2.1862e+00 -2.8346e+00
984 +2.189097872e+01 +2.189097872e+01 +7.346097872e+01 +7.346097872e+01 +4.7133e+00 +1.8148e+00 +1.9594e+00 +1.2921e+00 -8.6512e-01 -1.1569e-01 +2.2736e+00 +1.3393e-02 +1.0205e+00 -2.7561e+00 +1.3540e+00 -5.0000e+00 -1.8710e+00 -2.2664e+00 +2.7240e+00 +5.2206e-01 -4.8544e-01 +3.6623e+00 +1.6443e+00 -2.9256e+00
1658 +1.467906530e+01 +1.467906530e+01 +6.624906530e+01 +6.624906530e+01 +4.5746e+00 +1.3405e+00 +1.9180e+00 +2.0834e+00 -8.6124e-01 +2.3299e-01 +2.2602e+00 -1.1873e-01 +2.2817e+00 -2.4730e+00 +1.3121e+00 -4.7122e+00 -1.6536e+00 -5.0000e+00 +2.6226e+00 +1.2620e+00 -8.0014e-01 +3.9379e+00 +1.6127e+00 -2.4431e+00
1977 +8.950575741e+00 +8.950575741e+00 +6.052057574e+01 +6.052057574e+01 +4.6502e+00 +5.8722e-01 +1.9810e+00 +2.2823e+00 -5.4979e-01 +4.4803e-01 +3.5874e+00 -2.5685e-01 +1.9112e+00 -2.0521e+00 +1.7129e+00 -4.2375e+00 -1.6842e+00 -4.3158e+00 +2.8270e+00 +1.2994e+00 -5.4371e-01 +4.1064e+00 +6.2715e-01 -2.6735e+00
4045 +6.300921885e+00 +6.300921885e+00 +5.787092189e+01 +5.787092189e+01 +4.9124e+00 +8.4909e-01 +2.1282e+00 +2.6647e+00 -5.7205e-01 +1.5657e+00 +4.0191e+00 +1.7521e-01 +2.5317e+00 -2.7138e+00 +1.0238e+00 -3.9150e+00 -3.0119e+00 -4.5027e+00 +3.4805e+00 +1.7537e+00 -1.0129e+00 +3.7042e+00 +3.4561e-01 -2.5542e+00
% function evaluation | noise-free fitness - Fopt (3.943000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.638774007e+01 +8.638774007e+01 +1.258177401e+02 +1.258177401e+02 +4.2874e+00 +1.6960e+00 -4.0153e+00 -5.1447e-01 +2.4455e+00 +4.0561e-01 -2.5270e+00 +3.6738e-01 +3.3804e+00 +3.9162e+00 -1.9076e+00 -4.6383e+00 -1.2154e+00 +3.1879e+00 +4.7083e+00 +2.5537e+00 +1.2792e+00 +4.2327e+00 +4.6259e+00 +4.3434e+00
260 +4.602839527e+01 +4.602839527e+01 +8.545839527e+01 +8.545839527e+01 +4.3788e-01 +0.0000e+00 +2.7630e+00 +2.7971e-02 +1.7218e+00 +4.0060e+00 -5.0992e-01 -3.2197e+00 +1.7889e+00 -3.5367e+00 +4.6165e+00 +2.9119e-01 -7.0835e-01 -4.7446e+00 +3.0425e+00 +4.0907e+00 -2.8466e+00 +3.9953e+00 +5.0000e+00 -7.1825e-01
331 +3.955349215e+01 +3.955349215e+01 +7.898349215e+01 +7.898349215e+01 -1.0843e-01 -2.1109e-01 +3.8005e+00 -1.4873e-01 +3.2024e+00 +5.0000e+00 +4.9073e-01 -3.9812e+00 +3.6921e+00 -3.5400e+00 +4.1833e+00 -1.3538e+00 +2.5583e-02 -4.4479e+00 +3.0107e+00 +4.0072e+00 -2.3534e+00 +4.2270e+00 +5.0000e+00 -3.5678e-02
445 +2.383638069e+01 +2.383638069e+01 +6.326638069e+01 +6.326638069e+01 -2.8224e+00 -2.0573e+00 +3.6504e+00 +1.9899e-01 +2.5800e+00 +3.3575e+00 -3.9901e+00 -3.4609e+00 +4.9227e+00 -3.9136e+00 +4.2673e+00 -7.8394e-01 -7.9855e-01 -3.9614e+00 +4.0766e+00 +3.3929e+00 -2.4372e+00 +3.2822e+00 +3.5501e+00 -5.6912e-01
497 +1.565212732e+01 +1.565212732e+01 +5.508212732e+01 +5.508212732e+01 -2.6784e+00 -2.1271e+00 +3.3268e+00 -1.3617e+00 +2.5693e+00 +3.2162e+00 -2.7420e+00 -3.7430e+00 +3.1199e+00 -4.3265e+00 +4.7999e+00 -6.2795e-02 -1.0948e+00 -4.7772e+00 +2.8244e+00 +3.5169e+00 -3.6501e+00 +4.9923e+00 +4.1172e+00 -3.5197e+00
883 +9.794397970e+00 +9.794397970e+00 +4.922439797e+01 +4.922439797e+01 -1.0760e+00 -1.8023e+00 +4.6696e+00 -1.1080e-01 +3.2573e+00 +3.4496e+00 -1.3947e+00 -4.1021e+00 +4.6675e+00 -2.9957e+00 +3.2302e+00 +6.8095e-01 -1.2476e+00 -4.9437e+00 +3.0157e+00 +3.8140e+00 -4.4420e+00 +2.9435e+00 +3.4016e+00 -2.8651e+00
1093 +5.366592622e+00 +5.366592622e+00 +4.479659262e+01 +4.479659262e+01 -1.9336e+00 -2.0315e+00 +4.7777e+00 -7.5005e-01 +3.1676e+00 +3.7950e+00 -1.6762e+00 -3.8798e+00 +4.1702e+00 -3.6005e+00 +4.7789e+00 -1.0346e+00 -6.0346e-01 -4.8922e+00 +3.6753e+00 +3.1867e+00 -4.8332e+00 +3.1322e+00 +3.7911e+00 -2.8606e+00
1395 +2.697068991e+00 +2.697068991e+00 +4.212706899e+01 +4.212706899e+01 -1.4878e+00 -2.5122e+00 +5.0000e+00 +2.0319e-01 +2.4617e+00 +3.4575e+00 -1.3774e-02 -3.8377e+00 +3.9989e+00 -4.2948e+00 +4.7284e+00 -7.2417e-01 +3.0067e-02 -4.9666e+00 +3.6682e+00 +2.7357e+00 -3.8547e+00 +3.1499e+00 +3.6428e+00 -2.7581e+00
1699 +2.216376286e+00 +2.216376286e+00 +4.164637629e+01 +4.164637629e+01 -1.5875e+00 -2.6362e+00 +4.9541e+00 +2.6484e-01 +1.8667e+00 +2.2785e+00 -7.6015e-01 -4.0283e+00 +4.3461e+00 -4.2802e+00 +4.7504e+00 -5.9561e-01 -2.4277e-02 -4.9629e+00 +3.4106e+00 +2.1916e+00 -3.7376e+00 +3.4869e+00 +3.8687e+00 -2.6171e+00
3138 +1.502167624e+00 +1.502167624e+00 +4.093216762e+01 +4.093216762e+01 -1.5916e+00 -2.2806e+00 +4.9947e+00 -6.6233e-01 +2.3501e+00 +2.7472e+00 -8.3096e-01 -3.7226e+00 +4.4976e+00 -4.0847e+00 +4.2478e+00 -7.0210e-01 -2.1710e-01 -4.9380e+00 +3.7681e+00 +2.3771e+00 -3.8893e+00 +3.4187e+00 +3.5033e+00 -2.6520e+00
5029 +9.977365841e-01 +9.977365841e-01 +4.042773658e+01 +4.042773658e+01 -1.5835e+00 -2.2338e+00 +4.9982e+00 -4.6305e-01 +2.4496e+00 +2.6955e+00 -9.6214e-01 -3.8704e+00 +4.6777e+00 -4.3754e+00 +3.8380e+00 -8.2271e-01 -2.4736e-01 -4.8574e+00 +3.6496e+00 +2.3860e+00 -3.8464e+00 +3.3910e+00 +3.8317e+00 -3.0434e+00
% function evaluation | noise-free fitness - Fopt (1.322900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.507073067e+01 +8.507073067e+01 +2.173607307e+02 +2.173607307e+02 +1.1605e+00 -1.2009e+00 +2.2522e+00 +2.9848e+00 +4.2943e+00 -4.4777e+00 +3.9794e+00 +3.4823e+00 +7.7453e-01 +4.0706e+00 +9.8723e-01 +2.7209e+00 -4.6076e+00 -4.6307e+00 -3.9204e+00 +3.4277e+00 +1.0913e+00 -2.5906e+00 -2.2769e+00 +4.5580e+00
387 +6.238402899e+01 +6.238402899e+01 +1.946740290e+02 +1.946740290e+02 +2.1303e+00 +2.1825e+00 -3.5206e+00 -4.3648e-01 +4.4583e+00 +2.4231e+00 +1.3549e+00 +1.9336e+00 +3.0554e+00 +3.4983e+00 +3.2353e+00 +2.5936e+00 +3.0787e+00 +2.8230e+00 +7.3521e-01 +2.7316e+00 +9.4064e-01 -2.6371e+00 +8.9635e-01 +1.2534e-01
2043 +3.979873490e+01 +3.979873490e+01 +1.720887349e+02 +1.720887349e+02 +1.4952e+00 +2.6481e+00 -2.6158e+00 +6.4871e-01 +4.4321e+00 +1.4489e+00 +9.0938e-01 +1.3630e+00 +3.3891e+00 +4.3792e+00 +3.5349e+00 +2.9854e-01 +1.0267e+00 +4.2585e+00 +2.0464e+00 +3.8845e+00 -2.6253e-01 -2.6112e+00 +2.7682e+00 -2.0681e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.602938945e+01 +8.602938945e+01 +3.731938945e+01 +3.731938945e+01 +5.3819e-01 +1.6969e+00 +2.2476e+00 +2.4519e+00 -1.6055e+00 +3.2920e+00 -2.3486e+00 -3.3781e+00 +1.5728e+00 -4.5155e+00 +2.3650e+00 -4.6080e+00 +1.9413e+00 -2.7820e+00 +1.8055e+00 -1.0794e+00 +4.2568e+00 +2.7243e+00 +3.8382e+00 +2.1114e+00
441 +6.066262557e+01 +6.066262557e+01 +1.195262557e+01 +1.195262557e+01 +1.5912e+00 +2.9573e+00 +8.5610e-01 +7.4904e-01 -2.4919e+00 -2.4766e-01 -3.5275e+00 -2.5479e+00 -2.8563e+00 -7.8388e-01 -4.9040e+00 +2.3394e+00 +3.3154e+00 -3.4634e+00 +3.1082e+00 +6.9879e-01 -9.5327e-01 +3.4274e+00 +4.8460e+00 +3.9972e+00
638 +3.807463915e+01 +3.807463915e+01 -1.063536085e+01 -1.063536085e+01 +2.9126e+00 +3.0193e+00 +3.2600e+00 +3.5370e+00 -3.3063e+00 +4.0432e-01 -4.4384e+00 +1.9992e+00 +1.2764e+00 +1.2058e+00 -4.8399e+00 -3.1432e-01 +3.7720e+00 +1.8411e+00 -1.1354e+00 +1.5119e+00 -5.5189e-01 +3.8081e+00 +3.7282e-01 +4.5527e+00
1046 +1.993059268e+01 +1.993059268e+01 -2.877940732e+01 -2.877940732e+01 +3.0230e+00 +3.3273e+00 +3.2643e+00 +3.4712e+00 -3.7431e+00 +7.9963e-01 -4.5569e+00 +2.0932e+00 +1.8530e+00 -8.6545e-01 -4.8290e+00 -1.0949e+00 +3.1912e+00 +2.1585e+00 -9.1552e-01 +1.4844e+00 -1.6159e+00 +4.1016e+00 +9.0984e-01 +4.6394e+00
1126 +1.431319456e+01 +1.431319456e+01 -3.439680544e+01 -3.439680544e+01 +2.5049e+00 +3.4262e+00 +3.2647e+00 +3.6627e+00 -3.6936e+00 +8.0637e-01 -4.5652e+00 +7.8234e-01 +1.8313e+00 -6.0028e-01 -4.8634e+00 -7.3101e-01 +3.0390e+00 +2.1618e+00 -7.9383e-01 +1.5054e+00 -1.5775e+00 +4.2089e+00 +8.9670e-01 +4.5670e+00
1431 +8.940978635e+00 +8.940978635e+00 -3.976902137e+01 -3.976902137e+01 +3.4026e+00 +4.1112e+00 +3.3441e+00 +3.6734e+00 -3.8402e+00 +9.3658e-01 -4.0966e+00 +6.3810e-01 +1.9918e+00 -4.2842e-01 -5.0000e+00 +3.8030e-01 +3.0844e+00 +2.3032e+00 +6.5304e-01 +1.5412e+00 -1.0974e+00 +3.9012e+00 +1.8587e+00 +4.4402e+00
1988 +5.979011029e+00 +5.979011029e+00 -4.273098897e+01 -4.273098897e+01 +3.1800e+00 +3.9995e+00 +3.2706e+00 +3.4923e+00 -3.8002e+00 +1.0920e+00 -4.3894e+00 +7.1941e-01 +2.2806e+00 -4.5263e-01 -5.0000e+00 +5.8639e-01 +3.1831e+00 +2.3159e+00 -7.2730e-01 +1.5442e+00 -1.4462e+00 +3.2780e+00 +1.7541e+00 +3.4877e+00
2170 +3.006844225e+00 +3.006844225e+00 -4.570315577e+01 -4.570315577e+01 +3.4677e+00 +3.3931e+00 +3.3060e+00 +3.4841e+00 -4.0789e+00 +1.0032e+00 -4.3462e+00 +1.8195e-01 +2.0945e+00 -6.5629e-02 -5.0000e+00 -4.3831e-02 +3.4662e+00 +1.6226e+00 -2.1889e-01 +1.5288e+00 -1.3838e+00 +3.5226e+00 +1.4696e+00 +4.4261e+00
2480 +2.393148872e+00 +2.393148872e+00 -4.631685113e+01 -4.631685113e+01 +3.6024e+00 +3.3738e+00 +3.2603e+00 +4.1696e+00 -3.6708e+00 +1.0534e+00 -4.3367e+00 +2.7928e-01 +2.0373e+00 -2.0828e-01 -5.0000e+00 -3.4730e-01 +3.2181e+00 +1.3834e+00 +4.4145e-01 +1.2125e+00 -1.3337e+00 +3.7055e+00 +1.2746e+00 +4.5548e+00
