% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2504 +4.088219136e+04 +4.088219136e+04 +4.067231136e+04 +4.067231136e+04 -3.7777e+00 -3.3474e-01 -3.9899e+00 +2.2841e+00 +4.0809e+00 -2.3125e+00 +7.6823e+00 +1.9852e-01 -3.4676e+00 +1.0431e+00 +4.2323e+00 +2.3292e+00 +4.5156e+00 -1.7961e+00 -1.7919e+00 -3.7649e+00 -2.9448e+00 +3.0325e+00 -2.2842e+00 +1.8479e+00
2810 +3.458689791e+04 +3.458689791e+04 +3.437701791e+04 +3.437701791e+04 +2.9553e+00 +9.4450e-01 +2.1066e+00 -1.8258e+00 -2.8354e+00 -6.7833e+00 +6.5514e-02 -2.7321e+00 +4.0076e-01 -8.7956e-03 +1.2205e+00 +3.1074e+00 +4.7529e+00 -1.3026e+00 -1.3940e+00 -4.0340e+00 -2.9579e+00 +2.9436e+00 -2.3153e+00 +1.9698e+00
3208 +2.320332734e+04 +2.320332734e+04 +2.299344734e+04 +2.299344734e+04 +5.9498e+00 +2.8789e+00 +2.6491e+00 -2.4473e+00 -2.1763e-01 +2.1803e+00 -2.2540e-02 +2.0426e-01 +1.9334e+00 +2.7145e+00 +3.0576e+00 +1.5258e+00 +3.9457e+00 -1.0818e+00 -1.5110e+00 -3.8809e+00 -2.9576e+00 +2.9304e+00 -2.4092e+00 +1.9747e+00
3611 +9.044254188e+03 +9.044254188e+03 +8.834374188e+03 +8.834374188e+03 -1.0124e+01 -1.7701e+00 +2.0727e+00 +7.0798e+00 +1.1599e-01 -2.0478e+00 +3.3621e+00 -6.1303e-01 -2.0367e+00 +4.7641e+00 +1.2652e+00 +1.0136e+00 +4.1905e+00 -1.4177e+00 -1.6974e+00 -3.8544e+00 -3.1201e+00 +3.0402e+00 -2.3667e+00 +1.8908e+00
4417 +4.584650249e+03 +4.584650249e+03 +4.374770249e+03 +4.374770249e+03 +2.3707e-01 -1.8314e-01 +6.7732e+00 -3.3788e+00 +3.4161e+00 -7.3311e-01 +3.8022e+00 -2.3786e-01 -1.2852e+00 +1.9160e+00 +7.9924e-01 +1.7317e+00 +3.8995e+00 -1.2348e+00 -1.5573e+00 -3.8415e+00 -2.9939e+00 +3.0297e+00 -2.3320e+00 +1.8983e+00
4602 +3.107313154e+03 +3.107313154e+03 +2.897433154e+03 +2.897433154e+03 +5.9949e+00 -4.4763e+00 +2.4072e-01 -1.6592e+00 +5.0603e+00 +6.2719e+00 +2.8097e+00 +1.3616e+00 -4.9387e-01 +2.1515e+00 +6.6837e-01 +1.4169e+00 +3.9768e+00 -1.2821e+00 -1.4461e+00 -3.7860e+00 -3.0930e+00 +3.0566e+00 -2.4128e+00 +1.9041e+00
5401 +2.485183429e+03 +2.485183429e+03 +2.275303429e+03 +2.275303429e+03 +3.8839e+00 -5.3477e+00 +7.1591e+00 +6.9355e-01 +1.7021e+00 +4.1049e+00 +4.3444e+00 -1.5131e+00 -1.1892e+00 +2.4973e+00 +1.0768e+00 +1.3089e+00 +4.1902e+00 -1.5264e+00 -1.5985e+00 -3.7674e+00 -3.0959e+00 +3.0693e+00 -2.3773e+00 +1.9434e+00
5801 +1.246092147e+03 +1.246092147e+03 +1.036212147e+03 +1.036212147e+03 -4.3192e+00 +5.0390e+00 -1.8961e+00 +3.1855e+00 +8.2330e-01 +2.8212e+00 +1.8711e+00 +1.4717e+00 -1.5029e+00 +2.5967e+00 +1.0971e+00 +1.4026e+00 +3.8970e+00 -1.3794e+00 -1.4805e+00 -3.7457e+00 -3.0886e+00 +3.0509e+00 -2.3942e+00 +1.9285e+00
6306 +9.366419834e+02 +9.366419834e+02 +7.267619834e+02 +7.267619834e+02 -5.9983e+00 -7.0630e+00 +1.7504e+00 -6.5527e-01 +1.5522e+00 +2.7788e+00 +1.5054e+00 +2.6994e-01 -1.0964e+00 +2.7939e+00 +1.3077e+00 +1.6021e+00 +3.8452e+00 -1.5128e+00 -1.4921e+00 -3.7728e+00 -3.0752e+00 +3.0597e+00 -2.3717e+00 +1.9266e+00
6512 +4.961284264e+02 +4.961284264e+02 +2.862484264e+02 +2.862484264e+02 -4.3192e+00 -1.9499e+00 +6.5972e+00 +7.8439e-01 +8.2330e-01 +1.8817e+00 +2.0995e+00 -1.4816e-01 -9.7442e-01 +2.5967e+00 +1.0971e+00 +1.5794e+00 +3.8970e+00 -1.3794e+00 -1.4942e+00 -3.7673e+00 -3.0826e+00 +3.0509e+00 -2.3942e+00 +1.9218e+00
6901 +3.086627913e+02 +3.086627913e+02 +9.878279127e+01 +9.878279127e+01 +2.3841e+00 +3.4991e+00 +1.0837e+00 +3.3399e+00 +2.0126e+00 +2.3318e+00 +1.5571e+00 -9.5525e-02 -7.9748e-01 +2.3760e+00 +8.7465e-01 +1.4711e+00 +3.9818e+00 -1.5060e+00 -1.5314e+00 -3.7591e+00 -3.0728e+00 +3.0543e+00 -2.3821e+00 +1.9219e+00
7201 +2.448197337e+02 +2.448197337e+02 +3.493973366e+01 +3.493973366e+01 +5.7878e+00 +3.3032e+00 +1.0837e+00 +2.6546e+00 +2.0126e+00 +1.3377e+00 +1.9813e+00 -6.3904e-02 -8.7276e-01 +2.6157e+00 +8.7465e-01 +1.4713e+00 +3.9943e+00 -1.4654e+00 -1.5224e+00 -3.7587e+00 -3.0683e+00 +3.0634e+00 -2.3821e+00 +1.9218e+00
7801 +1.430826396e+02 +1.430826396e+02 -6.679736041e+01 -6.679736041e+01 +2.9850e+00 -3.6361e+00 +4.9472e+00 +2.9659e+00 +2.7142e+00 +2.5859e+00 +2.4989e+00 -2.6369e-01 -1.2961e+00 +2.5164e+00 +8.7455e-01 +1.6232e+00 +4.0192e+00 -1.4398e+00 -1.5257e+00 -3.7672e+00 -3.0572e+00 +3.0556e+00 -2.3831e+00 +1.9224e+00
8302 +7.446703043e+01 +7.446703043e+01 -1.354129696e+02 -1.354129696e+02 -7.4157e-02 -4.7631e-01 +3.7265e+00 +3.5546e+00 +9.7168e-01 +2.7912e+00 +2.2377e+00 -1.6332e-01 -1.0846e+00 +2.6786e+00 +9.4420e-01 +1.4861e+00 +3.9444e+00 -1.4374e+00 -1.5170e+00 -3.7688e+00 -3.0669e+00 +3.0633e+00 -2.3799e+00 +1.9193e+00
8702 +6.064281465e+01 +6.064281465e+01 -1.492371853e+02 -1.492371853e+02 +5.5964e-01 -4.7631e-01 +3.7265e+00 +2.1919e+00 +9.7168e-01 +2.7912e+00 +2.1211e+00 -1.6332e-01 -1.1522e+00 +2.6786e+00 +9.4420e-01 +1.4861e+00 +3.9444e+00 -1.4374e+00 -1.5191e+00 -3.7688e+00 -3.0669e+00 +3.0631e+00 -2.3799e+00 +1.9193e+00
9402 +2.782107243e+01 +2.782107243e+01 -1.820589276e+02 -1.820589276e+02 +1.3699e+00 +1.5837e+00 +3.8971e+00 +2.0815e+00 +2.3689e+00 +2.5882e+00 +2.1924e+00 -2.1959e-01 -1.1100e+00 +2.5954e+00 +8.5521e-01 +1.5725e+00 +3.9975e+00 -1.4147e+00 -1.5263e+00 -3.7670e+00 -3.0668e+00 +3.0608e+00 -2.3810e+00 +1.9200e+00
9705 +2.310159366e+01 +2.310159366e+01 -1.867784063e+02 -1.867784063e+02 +7.6596e-01 +2.2117e-01 +4.0367e+00 +2.3737e+00 +1.9552e+00 +2.5814e+00 +2.3470e+00 -7.8637e-02 -1.1677e+00 +2.5463e+00 +8.9580e-01 +1.5563e+00 +3.9996e+00 -1.4111e+00 -1.5367e+00 -3.7583e+00 -3.0612e+00 +3.0670e+00 -2.3821e+00 +1.9212e+00
10102 +1.461951488e+01 +1.461951488e+01 -1.952604851e+02 -1.952604851e+02 +1.8924e+00 +2.9913e-01 +3.7577e+00 +2.3825e+00 +2.3390e+00 +2.6056e+00 +2.3161e+00 -5.1960e-02 -1.1720e+00 +2.6405e+00 +8.9877e-01 +1.5726e+00 +3.9835e+00 -1.4090e+00 -1.5394e+00 -3.7690e+00 -3.0613e+00 +3.0637e+00 -2.3817e+00 +1.9195e+00
10702 +9.797822397e+00 +9.797822397e+00 -2.000821776e+02 -2.000821776e+02 +1.7976e+00 +8.6239e-01 +3.9068e+00 +2.6048e+00 +2.0042e+00 +2.7392e+00 +2.3647e+00 -1.0308e-01 -1.1005e+00 +2.5805e+00 +8.5081e-01 +1.5411e+00 +3.9781e+00 -1.4113e+00 -1.5302e+00 -3.7651e+00 -3.0640e+00 +3.0629e+00 -2.3813e+00 +1.9191e+00
11013 +6.008164350e+00 +6.008164350e+00 -2.038718356e+02 -2.038718356e+02 +9.3403e-01 +4.0985e-01 +3.1512e+00 +2.6633e+00 +1.8182e+00 +2.7442e+00 +2.3287e+00 -7.1149e-02 -1.1297e+00 +2.5793e+00 +8.9364e-01 +1.5740e+00 +3.9865e+00 -1.4213e+00 -1.5367e+00 -3.7677e+00 -3.0615e+00 +3.0649e+00 -2.3789e+00 +1.9208e+00
11326 +3.033235085e+00 +3.033235085e+00 -2.068467649e+02 -2.068467649e+02 +4.8904e-01 +4.1942e-01 +3.3646e+00 +2.4494e+00 +1.8461e+00 +2.7306e+00 +2.3108e+00 -9.1091e-02 -1.1036e+00 +2.5978e+00 +9.0532e-01 +1.5592e+00 +3.9817e+00 -1.4216e+00 -1.5328e+00 -3.7700e+00 -3.0607e+00 +3.0624e+00 -2.3787e+00 +1.9196e+00
11502 +2.074633338e+00 +2.074633338e+00 -2.078053667e+02 -2.078053667e+02 +1.1790e+00 +6.4119e-01 +3.4501e+00 +2.4432e+00 +1.8424e+00 +2.6873e+00 +2.3403e+00 -9.5793e-02 -1.1069e+00 +2.5772e+00 +8.7746e-01 +1.5628e+00 +3.9856e+00 -1.4188e+00 -1.5357e+00 -3.7702e+00 -3.0629e+00 +3.0628e+00 -2.3799e+00 +1.9194e+00
12252 +1.510099673e+00 +1.510099673e+00 -2.083699003e+02 -2.083699003e+02 +1.6948e+00 +4.2715e-01 +3.6940e+00 +2.4229e+00 +1.7664e+00 +2.7505e+00 +2.3063e+00 -1.1296e-01 -1.1079e+00 +2.5808e+00 +8.8415e-01 +1.5620e+00 +3.9766e+00 -1.4211e+00 -1.5316e+00 -3.7684e+00 -3.0622e+00 +3.0625e+00 -2.3801e+00 +1.9204e+00
12602 +6.865315154e-01 +6.865315154e-01 -2.091934685e+02 -2.091934685e+02 +1.2035e+00 +3.6172e-01 +3.5332e+00 +2.4630e+00 +1.8295e+00 +2.7509e+00 +2.3217e+00 -1.0160e-01 -1.0876e+00 +2.5975e+00 +8.8077e-01 +1.5599e+00 +3.9751e+00 -1.4181e+00 -1.5328e+00 -3.7682e+00 -3.0623e+00 +3.0634e+00 -2.3800e+00 +1.9198e+00
13201 +6.047998950e-01 +6.047998950e-01 -2.092752001e+02 -2.092752001e+02 +1.2401e+00 +3.7606e-01 +3.5195e+00 +2.4630e+00 +1.8295e+00 +2.7244e+00 +2.3411e+00 -1.0160e-01 -1.0876e+00 +2.5975e+00 +8.7917e-01 +1.5601e+00 +3.9762e+00 -1.4197e+00 -1.5327e+00 -3.7678e+00 -3.0618e+00 +3.0634e+00 -2.3800e+00 +1.9198e+00
13414 +3.587030166e-01 +3.587030166e-01 -2.095212970e+02 -2.095212970e+02 +1.2023e+00 +5.6110e-01 +3.5620e+00 +2.4250e+00 +1.7958e+00 +2.6660e+00 +2.3278e+00 -1.0994e-01 -1.1059e+00 +2.6068e+00 +8.8795e-01 +1.5603e+00 +3.9810e+00 -1.4204e+00 -1.5327e+00 -3.7696e+00 -3.0620e+00 +3.0631e+00 -2.3799e+00 +1.9200e+00
13904 +2.216255147e-01 +2.216255147e-01 -2.096583745e+02 -2.096583745e+02 +1.3930e+00 +4.9355e-01 +3.4828e+00 +2.3603e+00 +1.7895e+00 +2.7020e+00 +2.3256e+00 -8.2486e-02 -1.1040e+00 +2.6074e+00 +8.8754e-01 +1.5560e+00 +3.9764e+00 -1.4205e+00 -1.5343e+00 -3.7694e+00 -3.0614e+00 +3.0634e+00 -2.3799e+00 +1.9200e+00
14527 +1.420272533e-01 +1.420272533e-01 -2.097379727e+02 -2.097379727e+02 +1.2638e+00 +4.2647e-01 +3.4965e+00 +2.3748e+00 +1.8187e+00 +2.7043e+00 +2.3205e+00 -9.2562e-02 -1.1175e+00 +2.6042e+00 +8.8750e-01 +1.5577e+00 +3.9786e+00 -1.4196e+00 -1.5334e+00 -3.7690e+00 -3.0614e+00 +3.0635e+00 -2.3802e+00 +1.9200e+00
14619 +9.545246281e-02 +9.545246281e-02 -2.097845475e+02 -2.097845475e+02 +1.1461e+00 +3.9952e-01 +3.5216e+00 +2.4011e+00 +1.7769e+00 +2.6980e+00 +2.3236e+00 -8.5740e-02 -1.1037e+00 +2.6004e+00 +8.8641e-01 +1.5567e+00 +3.9784e+00 -1.4205e+00 -1.5339e+00 -3.7689e+00 -3.0618e+00 +3.0631e+00 -2.3800e+00 +1.9200e+00
15576 +5.739493753e-02 +5.739493753e-02 -2.098226051e+02 -2.098226051e+02 +1.1600e+00 +3.8435e-01 +3.5112e+00 +2.3823e+00 +1.7822e+00 +2.6937e+00 +2.3237e+00 -8.5319e-02 -1.1083e+00 +2.6051e+00 +8.8426e-01 +1.5580e+00 +3.9775e+00 -1.4196e+00 -1.5335e+00 -3.7686e+00 -3.0617e+00 +3.0634e+00 -2.3801e+00 +1.9199e+00
16002 +3.913784656e-02 +3.913784656e-02 -2.098408622e+02 -2.098408622e+02 +1.1153e+00 +4.4183e-01 +3.5260e+00 +2.4006e+00 +1.7901e+00 +2.6913e+00 +2.3251e+00 -8.5923e-02 -1.1097e+00 +2.6036e+00 +8.8194e-01 +1.5567e+00 +3.9782e+00 -1.4184e+00 -1.5339e+00 -3.7689e+00 -3.0617e+00 +3.0633e+00 -2.3800e+00 +1.9200e+00
16105 +1.716580414e-02 +1.716580414e-02 -2.098628342e+02 -2.098628342e+02 +1.1917e+00 +4.5095e-01 +3.5693e+00 +2.3815e+00 +1.7907e+00 +2.6862e+00 +2.3204e+00 -8.9955e-02 -1.1104e+00 +2.6049e+00 +8.8271e-01 +1.5568e+00 +3.9784e+00 -1.4195e+00 -1.5333e+00 -3.7689e+00 -3.0615e+00 +3.0632e+00 -2.3801e+00 +1.9200e+00
16701 +1.419462605e-02 +1.419462605e-02 -2.098658054e+02 -2.098658054e+02 +1.2254e+00 +4.4617e-01 +3.5570e+00 +2.3815e+00 +1.7809e+00 +2.6880e+00 +2.3204e+00 -8.9955e-02 -1.1104e+00 +2.6014e+00 +8.8271e-01 +1.5580e+00 +3.9775e+00 -1.4196e+00 -1.5338e+00 -3.7690e+00 -3.0617e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
17002 +8.802848400e-03 +8.802848400e-03 -2.098711972e+02 -2.098711972e+02 +1.1909e+00 +4.4617e-01 +3.5470e+00 +2.3925e+00 +1.7809e+00 +2.6845e+00 +2.3204e+00 -9.1966e-02 -1.1088e+00 +2.6034e+00 +8.8292e-01 +1.5579e+00 +3.9775e+00 -1.4196e+00 -1.5338e+00 -3.7688e+00 -3.0617e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
17517 +5.723167142e-03 +5.723167142e-03 -2.098742768e+02 -2.098742768e+02 +1.2019e+00 +4.5098e-01 +3.5464e+00 +2.3798e+00 +1.7764e+00 +2.6878e+00 +2.3213e+00 -9.1225e-02 -1.1095e+00 +2.6045e+00 +8.8269e-01 +1.5576e+00 +3.9776e+00 -1.4190e+00 -1.5336e+00 -3.7690e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
17807 +3.125430663e-03 +3.125430663e-03 -2.098768746e+02 -2.098768746e+02 +1.2201e+00 +4.5641e-01 +3.5505e+00 +2.3853e+00 +1.7885e+00 +2.6890e+00 +2.3245e+00 -9.2208e-02 -1.1107e+00 +2.6040e+00 +8.8333e-01 +1.5580e+00 +3.9777e+00 -1.4194e+00 -1.5336e+00 -3.7689e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
18325 +2.386554301e-03 +2.386554301e-03 -2.098776134e+02 -2.098776134e+02 +1.2057e+00 +4.5262e-01 +3.5478e+00 +2.3853e+00 +1.7817e+00 +2.6896e+00 +2.3226e+00 -9.1441e-02 -1.1111e+00 +2.6045e+00 +8.8332e-01 +1.5576e+00 +3.9775e+00 -1.4193e+00 -1.5337e+00 -3.7689e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
18603 +1.507220257e-03 +1.507220257e-03 -2.098784928e+02 -2.098784928e+02 +1.1901e+00 +4.4705e-01 +3.5541e+00 +2.3844e+00 +1.7856e+00 +2.6877e+00 +2.3216e+00 -9.0408e-02 -1.1110e+00 +2.6040e+00 +8.8342e-01 +1.5578e+00 +3.9776e+00 -1.4193e+00 -1.5336e+00 -3.7689e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
19107 +7.743239563e-04 +7.743239563e-04 -2.098792257e+02 -2.098792257e+02 +1.2025e+00 +4.4928e-01 +3.5565e+00 +2.3866e+00 +1.7833e+00 +2.6866e+00 +2.3214e+00 -9.0661e-02 -1.1097e+00 +2.6041e+00 +8.8330e-01 +1.5575e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
19602 +6.246583050e-04 +6.246583050e-04 -2.098793753e+02 -2.098793753e+02 +1.2066e+00 +4.4482e-01 +3.5529e+00 +2.3871e+00 +1.7858e+00 +2.6884e+00 +2.3210e+00 -8.9963e-02 -1.1106e+00 +2.6040e+00 +8.8344e-01 +1.5576e+00 +3.9776e+00 -1.4191e+00 -1.5336e+00 -3.7687e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.031029991e+07 +5.031029991e+07 +5.031020782e+07 +5.031020782e+07 +1.5029e+00 -9.9119e-01 +2.8399e+00 -2.3940e+00 -1.1517e+00 +3.8844e+00 +1.5418e+00 +7.8894e-01 +4.5204e+00 +1.7824e+00 -4.2955e+00 -2.6748e+00 +1.0479e+00 -2.5321e+00 +1.4034e+00 -4.8334e+00 -4.9253e+00 -4.6847e+00 +2.0097e+00 +4.3678e+00
2 +2.193719126e+07 +2.193719126e+07 +2.193709917e+07 +2.193709917e+07 -3.3362e+00 +3.6592e+00 +3.6719e+00 -2.2749e+00 -1.7992e+00 +1.2362e+00 +4.2225e+00 -1.6889e+00 +2.6008e+00 +1.6858e+00 +2.4553e+00 -1.2098e+00 -4.5573e+00 +3.2152e+00 +2.3755e+00 -1.5963e+00 -2.4456e-01 -6.2370e-02 +1.4115e+00 +2.7268e+00
5 +1.168827926e+07 +1.168827926e+07 +1.168818717e+07 +1.168818717e+07 -3.8025e-01 -1.2597e+00 -9.7013e-01 -4.6590e+00 -5.3699e-01 +4.7233e+00 -1.9054e+00 +1.0704e+00 +8.2765e-01 +1.0310e+00 +3.4472e+00 +4.0939e-02 -2.4987e+00 +1.7741e+00 +4.3744e+00 -1.0492e+00 +1.3919e+00 -1.1962e+00 +7.2591e-01 +3.4463e-01
8 +8.512503978e+06 +8.512503978e+06 +8.512411888e+06 +8.512411888e+06 +4.1665e+00 -2.9532e+00 +3.0534e+00 -1.4450e+00 +3.0554e+00 +9.3282e-01 +3.6330e+00 -2.2405e+00 +2.0385e+00 +1.1153e+00 -1.6703e+00 +4.8962e+00 +3.5786e+00 +1.5479e+00 +2.9181e+00 -1.2052e+00 -2.3129e+00 -1.0894e+00 +2.3126e+00 -2.7743e+00
13 +2.302576063e+06 +2.302576063e+06 +2.302483973e+06 +2.302483973e+06 -2.0192e+00 +3.2901e+00 +6.3004e-01 -2.9810e+00 -3.2470e+00 +1.2034e+00 +3.9341e+00 -4.8118e+00 -6.4527e-01 -1.6765e+00 +4.5747e+00 +4.5159e+00 -4.7477e-02 -3.5853e+00 -1.7242e-01 -1.0503e+00 -4.0186e+00 +2.3584e+00 +2.7578e+00 -7.3946e-01
50 +9.850069304e+05 +9.850069304e+05 +9.849148404e+05 +9.849148404e+05 -4.6747e+00 -4.5337e+00 -1.3679e+00 +1.0289e+00 -1.7033e+00 -2.7511e+00 -2.8686e+00 +1.1421e+00 +2.9321e-01 -1.9799e-01 +4.1952e+00 -4.1098e+00 +1.7500e+00 -1.6620e+00 +4.7116e+00 +1.6191e+00 -4.5682e+00 +2.2685e+00 +1.6881e+00 -1.7378e+00
404 +5.918199829e+05 +5.918199829e+05 +5.917278929e+05 +5.917278929e+05 -3.8748e+00 -2.7492e+00 -4.9163e+00 -2.5074e+00 +2.4641e+00 +1.6715e+00 -9.4224e-01 -4.1797e+00 -3.1227e+00 -4.1657e+00 +3.2059e+00 +4.2988e+00 +1.7059e-01 -1.9225e+00 +3.0111e+00 +1.6219e-01 -4.8655e+00 +2.8472e+00 +1.9238e+00 -1.5837e+00
1136 +3.141599579e+05 +3.141599579e+05 +3.140678679e+05 +3.140678679e+05 -1.0375e+00 +3.3192e+00 +7.1911e+00 -8.5573e-01 -1.6719e+01 -9.9077e-01 -3.1543e+00 -1.2586e+00 -4.8227e+00 -3.7277e+00 -1.0862e+00 -5.7096e+00 -2.3728e-01 -1.0012e+00 +3.8762e+00 -1.2764e-01 -4.1082e+00 +3.1390e+00 +1.5544e+00 -1.3485e+00
1501 +2.022793907e+05 +2.022793907e+05 +2.021873007e+05 +2.021873007e+05 -1.3870e+00 +9.2104e-01 +5.2497e+00 -2.0784e+00 +8.1369e-01 -2.4822e+00 +2.5868e+00 +1.7250e+00 -4.6651e+00 -2.9900e+00 -2.3886e+00 +1.0206e+00 -1.1005e+00 -3.0378e-01 +3.6489e+00 +1.4320e+00 -3.6234e+00 +3.8731e+00 +2.0602e+00 -1.2390e+00
1801 +1.501539944e+05 +1.501539944e+05 +1.500619044e+05 +1.500619044e+05 -1.2971e+00 -3.9172e+00 +9.2308e-02 +1.4956e+00 -2.3496e+00 -1.6994e+00 -5.4134e-01 +3.0181e+00 -3.7707e+00 +2.0296e+00 +3.4451e+00 -4.4730e+00 -2.1731e+00 -8.9601e-01 +2.7029e+00 +1.1587e+00 -3.6987e+00 +3.5338e+00 +1.5460e+00 -1.3215e+00
2105 +9.926565419e+04 +9.926565419e+04 +9.917356419e+04 +9.917356419e+04 -1.2971e+00 -7.2274e+00 +5.1936e+00 -4.0071e-01 -2.3496e+00 +1.5552e+00 -5.4134e-01 +1.2178e+00 -3.7707e+00 +1.5263e+00 +2.3078e+00 -4.4730e+00 -2.3141e+00 +3.2253e-01 +3.7306e+00 +8.0787e-01 -3.4478e+00 +3.8748e+00 +1.5460e+00 -1.3371e+00
