% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
58 +1.801176672e+06 +1.801176672e+06 +1.801084582e+06 +1.801084582e+06 +4.8598e+00 -4.7011e+00 +3.3493e-02 -2.2634e+00 +1.8381e+00 -1.8673e+00 +6.1838e-01 -3.2601e-01 -4.4161e+00 -3.7582e-01 -3.8295e+00 -1.5809e-01 -1.5471e+00 +3.7222e-01 -5.7292e-03 +2.1464e+00 -2.1947e+00 +3.4570e+00 +9.0123e-01 -2.1706e+00
90 +5.715158092e+05 +5.715158092e+05 +5.714237192e+05 +5.714237192e+05 -3.6831e+00 -3.6193e+00 -2.6025e+00 +1.3157e+00 -4.0977e+00 -4.1914e+00 +2.2727e+00 -3.9942e+00 -4.2667e+00 -1.2431e+00 +4.3523e+00 +5.1784e-01 -3.1061e+00 +2.6524e+00 +2.4658e+00 -9.8994e-01 -3.5977e+00 +2.7764e+00 +1.7131e+00 -1.6282e+00
1107 +1.911126044e+05 +1.911126044e+05 +1.910205144e+05 +1.910205144e+05 -3.7699e+00 +4.9149e+00 -6.8598e+00 +2.0844e+00 -4.4788e+00 -1.6399e-01 +7.8413e+00 -6.4117e-01 -8.3344e+00 +2.4312e+00 +6.8681e+00 -4.6759e+00 -4.4308e+00 +1.5845e+00 +3.9408e+00 +2.3364e-01 -4.1337e+00 +3.5947e+00 +1.7227e+00 -1.5900e+00
2135 +1.532141167e+05 +1.532141167e+05 +1.531220267e+05 +1.531220267e+05 +1.2853e+00 +1.9295e+00 -9.9189e+00 -2.0396e+00 -3.6428e+00 +3.0930e-01 +6.2130e+00 +1.2900e-01 -4.3701e+00 +7.6931e-01 +6.7047e+00 -1.2374e+00 +8.0733e-02 -7.1534e-01 +4.4674e+00 +1.1173e+00 -3.3610e+00 +3.6741e+00 +1.9448e+00 -1.4672e+00
2775 +9.109008275e+04 +9.109008275e+04 +9.099799275e+04 +9.099799275e+04 -2.1595e+00 +1.0464e+01 -9.3342e+00 -1.4341e+00 -2.1968e+00 -5.6514e-01 +9.5369e+00 +4.3403e+00 -2.8700e+00 +4.4718e+00 +4.7550e+00 +1.3827e+00 -4.9945e-01 +4.9425e-01 +3.9101e+00 +4.7305e-01 -4.2643e+00 +3.6309e+00 +1.9004e+00 -1.3047e+00
3253 +6.299610506e+04 +6.299610506e+04 +6.290401506e+04 +6.290401506e+04 -2.5184e+00 +1.4323e+01 -1.2656e+01 -1.3262e+00 -2.6821e+00 +8.3255e-01 +1.1447e+01 +5.6128e+00 -3.0916e+00 +4.1800e+00 +3.7047e+00 +7.7600e-01 -1.9981e+00 +4.7592e-01 +3.8680e+00 +6.4147e-01 -4.1145e+00 +3.7957e+00 +1.8821e+00 -1.3006e+00
4603 +3.762252414e+04 +3.762252414e+04 +3.753043414e+04 +3.753043414e+04 -9.2943e+00 +3.1117e-01 -1.4039e+01 +1.9627e+00 -8.7488e+00 -4.3727e+00 +7.8127e+00 +2.0444e+00 -2.1982e+00 +9.9967e-01 +5.1143e+00 -1.3799e+00 -2.3160e+00 +5.9762e-01 +3.9924e+00 +7.9597e-01 -4.0414e+00 +3.9341e+00 +1.8028e+00 -1.3604e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.655078146e+06 +5.655078146e+06 +5.654990256e+06 +5.654990256e+06 -6.5644e-01 +3.9644e-01 -3.2222e+00 -3.8404e+00 -3.7668e+00 +2.4930e+00 +3.5752e+00 -4.3023e+00 -1.7717e+00 -6.8081e-01 +3.6787e+00 -1.7481e+00 +2.5053e+00 +3.5843e+00 +3.0504e+00 -2.8318e+00 -4.2108e+00 +2.3664e+00 +5.2934e-01 +4.6331e+00
27 +3.367513208e+06 +3.367513208e+06 +3.367425318e+06 +3.367425318e+06 -2.5647e+00 +6.4583e-01 +5.1621e-02 -3.4596e-01 -4.6282e+00 -4.5865e+00 -4.5239e+00 +2.4066e+00 +3.8137e+00 -3.4462e+00 -1.3973e+00 +3.4173e+00 -3.5395e-02 +4.8890e+00 +2.1662e+00 +2.6228e+00 -1.7303e+00 +1.8167e+00 +2.4177e-01 +2.7884e+00
109 +1.365326572e+06 +1.365326572e+06 +1.365238682e+06 +1.365238682e+06 -3.9956e+00 -4.5582e-01 -7.3761e+00 +1.3049e+00 +7.9060e-01 +2.8607e-01 -6.7475e+00 -1.6586e+00 -4.0317e+00 +3.0774e+00 -1.6647e+00 -4.8362e+00 -3.1575e+00 +1.8762e+00 -2.5611e+00 -3.6557e+00 -1.3844e+00 +3.0891e+00 -7.0801e-01 +2.1755e+00
610 +5.962858142e+05 +5.962858142e+05 +5.961979242e+05 +5.961979242e+05 -3.2426e+00 -3.5195e+00 -1.3035e+00 -3.5223e+00 -7.0720e+00 -3.8349e+00 +1.9763e+00 +1.5866e+00 +4.7872e-01 -2.1490e-01 -3.4424e+00 -1.7564e+00 +4.1731e+00 -6.4890e-01 +1.2270e+00 +3.4559e-01 -8.2951e-01 +3.7783e+00 -8.3413e-01 +2.6538e+00
1474 +3.370243001e+05 +3.370243001e+05 +3.369364101e+05 +3.369364101e+05 -3.5476e+00 -1.9369e+00 -3.9609e+00 -3.0350e+00 -8.8764e-01 -5.9365e+00 -1.9594e+00 +2.4825e+00 +3.2787e+00 +3.1464e+00 +2.1102e+00 -3.7855e+00 -4.3859e-01 +1.5818e+00 -1.7065e+00 -2.3269e+00 -7.9996e-01 +3.8175e+00 -1.4937e+00 +3.0024e+00
2005 +2.347798472e+05 +2.347798472e+05 +2.346919572e+05 +2.346919572e+05 -1.8672e+00 -1.5241e+00 -1.6263e+01 +2.5267e-01 +1.4073e+00 -3.6648e+00 -8.7053e+00 +1.1927e+00 -1.7621e+00 +8.6247e+00 +3.7320e+00 -3.9692e+00 +8.6880e-01 +1.5279e+00 -1.2873e+00 -2.4595e+00 -1.2770e+00 +3.0766e+00 -1.2462e+00 +3.0637e+00
3001 +1.211967583e+05 +1.211967583e+05 +1.211088683e+05 +1.211088683e+05 -1.7832e+01 -1.8363e+00 -6.7447e+00 +6.0783e+00 -4.6491e+00 -5.2266e+00 -1.0699e+01 -4.7162e+00 -3.4040e+00 +4.8197e+00 +2.1078e+00 -1.4238e-01 +2.1765e+00 +2.1099e+00 -5.2925e-01 -1.8307e+00 -3.1148e-01 +2.9326e+00 -7.5700e-01 +3.0371e+00
4174 +7.484877681e+04 +7.484877681e+04 +7.476088681e+04 +7.476088681e+04 -1.2911e+01 -4.7421e+00 +9.8815e-01 +1.5364e+01 -1.8997e+01 -8.3152e-01 -3.7143e+00 +4.1942e+00 -1.2776e+00 -1.8093e+00 +8.9616e-01 -6.2471e-01 +2.8427e+00 +1.6496e+00 -4.7400e-01 -1.5742e+00 -6.9279e-01 +3.2500e+00 -8.7226e-01 +2.9015e+00
4708 +5.234849208e+04 +5.234849208e+04 +5.226060208e+04 +5.226060208e+04 -5.4031e+00 -6.0383e+00 +1.9830e-01 +1.5216e+01 -1.4581e+01 -2.5816e+00 -7.5498e+00 +3.1667e+00 -5.3000e-01 -6.0294e-03 -1.5493e-01 -1.1838e+00 +2.7073e+00 +3.4176e-01 -4.7261e-01 -1.4812e+00 -4.3740e-01 +3.4002e+00 -1.1561e+00 +3.0008e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.615365129e+07 +3.615365129e+07 +3.615397148e+07 +3.615397148e+07 +1.3283e+00 +6.4175e-01 +3.3656e+00 -2.7574e+00 +1.9076e+00 +1.6095e+00 -8.3033e-01 +3.4436e+00 -4.0140e+00 +1.9920e+00 +4.0127e+00 -2.0918e+00 -3.8233e+00 +1.4268e-01 -2.1462e+00 -3.6668e+00 -2.8351e+00 -1.0829e+00 +6.9712e-01 -4.0179e+00
2 +1.116238556e+07 +1.116238556e+07 +1.116270575e+07 +1.116270575e+07 -4.8561e+00 +4.7077e+00 +1.5404e-01 +5.3910e-02 +1.9539e+00 +3.3024e+00 -1.7661e+00 -2.6697e+00 +6.2247e-01 -1.9893e+00 +2.4898e+00 +2.3577e+00 +2.9230e+00 -2.4855e+00 -3.5164e+00 +4.9036e+00 +1.9453e+00 +9.8977e-01 -1.9209e+00 +1.1055e+00
6 +9.385085324e+06 +9.385085324e+06 +9.385405514e+06 +9.385405514e+06 -1.4468e+00 -2.1392e+00 +3.8028e+00 -1.7469e+00 +2.9781e+00 +1.7176e+00 -4.6463e+00 -1.8949e+00 -5.4707e-01 +4.6988e+00 +5.2177e-01 -2.9793e+00 -3.4144e+00 -2.0811e+00 -4.0764e+00 +2.9270e+00 +3.1662e+00 +4.6934e+00 +3.9663e+00 -5.2853e-01
21 +6.269486955e+06 +6.269486955e+06 +6.269807145e+06 +6.269807145e+06 +1.1513e+00 -3.6189e+00 +4.2640e+00 -4.0214e+00 -1.5021e+00 -1.7622e+00 -1.6493e+00 -4.0820e+00 -1.3099e+00 +3.5699e+00 -4.2036e+00 +4.4282e+00 -3.3766e+00 +1.3804e+00 -1.8385e+00 +1.0696e-01 +1.3481e+00 -2.9238e+00 +7.2337e-01 +1.0559e+00
51 +3.847432151e+06 +3.847432151e+06 +3.847752341e+06 +3.847752341e+06 -4.1734e+00 +2.3848e+00 +4.6820e+00 -1.9735e+00 -2.9512e+00 -3.1683e+00 +2.1723e-01 -4.6331e+00 +3.3458e+00 -3.5946e+00 +3.2861e+00 +1.8508e+00 +1.6502e+00 -4.0190e+00 -4.5499e+00 +2.7941e+00 +3.6528e+00 +1.1775e+00 +1.5317e+00 +2.9908e+00
150 +1.414729033e+06 +1.414729033e+06 +1.415049223e+06 +1.415049223e+06 +4.6939e+00 +3.5926e+00 +4.4462e+00 +1.5563e+00 -1.8093e+00 +2.9158e+00 -3.1069e+00 -3.5549e+00 +6.1518e-01 +2.5542e-01 -9.8493e-02 +5.4320e-01 -3.5365e+00 -9.6391e-01 +1.6649e-01 +1.3043e+00 +5.5252e+00 +9.9604e-01 +1.5624e+00 +8.7174e-01
719 +6.986674215e+05 +6.986674215e+05 +6.989876115e+05 +6.989876115e+05 -3.8719e+00 -8.8660e+00 -2.7377e+00 -4.1375e+00 -2.8759e+00 +7.9178e-01 -1.1248e+01 +8.3929e+00 +4.2163e+00 +7.9305e+00 +3.2232e+00 -3.6019e-01 +1.9450e+00 -2.5994e+00 -1.1017e+00 +3.0192e+00 +2.4411e+00 +9.6484e-01 +2.2821e+00 +1.7291e+00
948 +5.922450576e+05 +5.922450576e+05 +5.925652476e+05 +5.925652476e+05 -2.4307e+00 -3.6980e+00 +6.9393e-01 -3.7307e+00 +3.9291e+00 +4.6163e-01 +2.2336e+00 +7.5996e+00 +5.4417e+00 +5.2594e+00 -2.2869e+00 -2.6741e+00 +3.2515e+00 -2.6187e+00 +3.0775e+00 +3.7321e+00 +2.8744e+00 +1.3910e-01 +2.2006e+00 +1.5416e+00
1302 +3.146616858e+05 +3.146616858e+05 +3.149818758e+05 +3.149818758e+05 +1.3527e+00 -3.0607e+00 +7.1003e+00 -3.5670e+00 +3.7745e-01 +8.9843e+00 -2.1779e+00 +9.3882e+00 +2.4428e+00 +1.0232e+01 -3.2799e+00 -3.9933e+00 +1.4921e+00 -6.7113e-01 +6.8808e-01 +2.6466e+00 +3.2007e+00 +5.2364e-01 +2.3389e+00 +1.4426e+00
1864 +2.511270878e+05 +2.511270878e+05 +2.514472778e+05 +2.514472778e+05 +2.7072e+00 +1.0011e+00 -1.6331e-01 -6.2115e+00 +2.4466e+00 +5.7566e+00 +5.8650e+00 +9.8304e+00 +3.0231e+00 -3.8113e-01 +2.8914e-01 +1.4202e+00 +1.4001e-01 -1.3635e+00 +8.8123e-01 +2.1358e+00 +2.7987e+00 +3.9416e-01 +2.8113e+00 +1.6183e+00
2625 +8.233595875e+04 +8.233595875e+04 +8.265614875e+04 +8.265614875e+04 +4.7374e+00 -8.3268e+00 +1.4886e+00 +3.4272e+00 -4.5010e+00 +6.5371e+00 +3.6475e+00 +4.1540e+00 -6.4201e+00 +4.8008e+00 -1.0231e+00 +2.7964e+00 +2.6874e-01 -2.6097e+00 +1.2233e+00 +2.7860e+00 +3.5933e+00 +7.7593e-01 +2.8716e+00 +1.3845e+00
3313 +3.450810716e+04 +3.450810716e+04 +3.482829716e+04 +3.482829716e+04 -8.1205e-01 -1.5107e+00 -1.2230e+00 +2.3850e-01 -6.6123e+00 +3.5737e+00 -2.5982e+00 -4.9478e+00 -3.5477e-02 -2.4860e+00 -4.4483e-01 +1.2039e+00 +1.6570e-02 -1.3886e+00 +1.0557e+00 +2.4523e+00 +3.3697e+00 +5.7482e-01 +2.6298e+00 +1.3711e+00
3801 +2.445946244e+04 +2.445946244e+04 +2.477965244e+04 +2.477965244e+04 -2.7450e+00 -1.5138e+00 -5.6333e+00 -4.7350e+00 -7.6042e+00 +4.0943e-01 -1.7908e+00 -1.8916e+00 +9.5052e-01 -3.0213e+00 -4.1050e-01 +1.6241e+00 +3.4272e-01 -1.3430e+00 +1.3212e+00 +2.4481e+00 +3.6170e+00 +5.6292e-01 +2.6066e+00 +1.3490e+00
4930 +1.315433871e+04 +1.315433871e+04 +1.347452871e+04 +1.347452871e+04 +3.2115e+00 -4.6902e+00 -5.9362e+00 +5.8144e-01 -1.0484e+01 +6.3545e+00 -1.4195e+00 -1.3565e+00 -4.3765e+00 -1.0147e+00 -1.5707e+00 +2.1465e+00 -2.6226e-01 -1.8509e+00 +1.0759e+00 +2.6169e+00 +3.7561e+00 +5.9773e-01 +2.5950e+00 +1.3130e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.154491138e+07 +1.154491138e+07 +1.154480714e+07 +1.154480714e+07 +3.5391e+00 +1.0447e+00 +4.0599e+00 +3.0339e+00 -2.2651e-01 -2.3551e+00 -3.6378e+00 -4.9599e+00 -4.8009e+00 -4.6618e+00 -4.4581e+00 -2.8842e+00 +2.1646e+00 +2.8813e+00 +1.0185e+00 -3.1175e-02 -3.7005e+00 -2.6515e-01 -1.8915e+00 -4.1356e+00
8 +9.763001019e+06 +9.763001019e+06 +9.762896779e+06 +9.762896779e+06 +1.3716e+00 +1.8102e-01 -1.3931e+00 +3.1934e+00 +1.7373e-01 -2.0855e+00 -4.4351e+00 +3.5264e+00 -1.6407e+00 +2.0374e+00 -1.2282e+00 +4.7238e+00 -3.1164e+00 -2.5889e+00 +4.3955e+00 -1.3412e+00 +3.2655e+00 -3.0983e+00 -2.7203e+00 -1.8794e+00
22 +6.178569432e+06 +6.178569432e+06 +6.178465192e+06 +6.178465192e+06 -3.9070e+00 -2.5728e+00 +1.1375e+00 +6.0241e-01 +3.7998e+00 +6.5554e-01 +4.7786e+00 +2.7925e+00 +3.3055e+00 -8.4101e-01 -2.1662e+00 -4.4722e+00 +3.9840e+00 +7.4536e-01 -1.4304e+00 +1.9149e+00 +3.0672e+00 -3.9774e+00 +2.8009e+00 -3.8643e+00
43 +3.275133712e+06 +3.275133712e+06 +3.275029472e+06 +3.275029472e+06 -3.3190e+00 +3.5767e-01 -4.9941e+00 -1.4601e+00 -3.1119e+00 +3.7181e+00 -3.9615e+00 +4.6181e+00 -4.2981e-01 +2.6402e+00 +3.9161e+00 -1.0199e+00 -2.8020e+00 +2.0046e+00 -2.4849e+00 -3.9211e+00 +2.3738e+00 -4.8327e+00 +8.2722e-01 -3.0463e+00
68 +1.840414387e+06 +1.840414387e+06 +1.840310147e+06 +1.840310147e+06 +1.4419e+00 -4.1046e+00 -3.5415e-03 +3.0194e-01 -2.5678e+00 -4.4130e+00 -2.4380e+00 -3.9823e+00 +3.6617e+00 -2.0908e+00 +3.0382e+00 -9.8008e-01 +3.9327e+00 -2.1451e+00 -1.2598e+00 -2.9697e+00 +2.5750e+00 -3.4702e+00 +1.8558e-01 -4.6088e+00
401 +9.998050116e+05 +9.998050116e+05 +9.997007716e+05 +9.997007716e+05 +3.2801e+00 -6.6228e+00 -4.7095e-01 -2.8954e-01 -2.2957e+00 -3.2094e+00 -6.9213e+00 -7.0819e+00 +1.0354e+00 +5.3550e-01 +5.1274e+00 -7.8973e-01 +5.2596e+00 +7.5275e-01 +6.2206e-01 -4.3447e+00 +3.5268e+00 -2.2086e+00 +7.3122e-01 -3.5761e+00
1018 +5.669606868e+05 +5.669606868e+05 +5.668564468e+05 +5.668564468e+05 -8.8905e-01 -1.5000e+01 -5.9246e+00 -3.8539e+00 -6.9943e+00 -6.0887e+00 -1.1764e+01 -6.7256e+00 +7.1675e+00 -1.6949e+00 +5.1325e+00 +7.5241e-01 -4.8685e+00 +2.1276e-01 +4.8590e+00 -4.4896e+00 +5.5037e+00 -2.7015e+00 +8.0707e-01 -4.0814e+00
1267 +3.804880200e+05 +3.804880200e+05 +3.803837800e+05 +3.803837800e+05 +8.9629e-01 -1.0885e+01 -4.7809e+00 -2.9512e+00 -7.9715e+00 -5.5944e+00 -1.1830e+01 -1.9780e+00 +6.2177e+00 -3.8645e+00 +4.2640e+00 +4.8652e-01 -3.7069e+00 -3.5554e+00 +4.5774e+00 -3.3518e+00 +4.9327e+00 -2.7450e+00 +9.6743e-01 -4.0228e+00
1938 +2.190791916e+05 +2.190791916e+05 +2.189749516e+05 +2.189749516e+05 -2.9248e+00 -1.4274e+01 -3.4570e+00 -5.1440e+00 -9.8272e+00 -1.0200e+01 -1.0037e+01 +7.8837e-01 +7.1629e+00 -3.2615e+00 +2.3381e+00 -6.4127e-01 +2.8219e-02 -2.5189e+00 +4.3987e+00 -3.4085e+00 +3.3723e+00 -2.8075e+00 +5.5291e-01 -3.7975e+00
2152 +1.023089124e+05 +1.023089124e+05 +1.022046724e+05 +1.022046724e+05 +2.7251e-01 -1.6044e+01 -1.7763e+00 -4.1080e+00 -4.6227e+00 -3.8600e+00 -8.4271e+00 +5.6712e+00 +4.5067e+00 -1.2999e+00 +5.1746e-01 -4.6937e-01 -2.9426e+00 -1.7442e+00 +4.3326e+00 -3.8888e+00 +3.9428e+00 -2.6204e+00 +6.3447e-01 -3.7521e+00
3109 +9.047590338e+04 +9.047590338e+04 +9.037166338e+04 +9.037166338e+04 +1.3871e+00 -1.4865e+01 +2.3458e+00 -2.2114e+00 -6.3978e+00 +1.4206e+00 -8.2841e+00 +7.0185e+00 +6.6618e+00 +6.4666e-01 -1.4897e+00 +2.4503e+00 -1.9208e+00 -2.9206e-01 +4.1084e+00 -3.9371e+00 +3.6563e+00 -2.3809e+00 +5.4563e-01 -3.9127e+00
3134 +6.292859999e+04 +6.292859999e+04 +6.282435999e+04 +6.282435999e+04 +1.5997e+00 -9.5896e+00 +2.1542e+00 -4.3888e+00 -3.7481e-01 -9.9760e-01 -2.4628e+00 -6.8148e-01 -2.8862e+00 -5.5552e-01 -1.1879e+00 +3.9143e-01 -9.5075e-01 -1.3997e+00 +3.4144e+00 -3.4782e+00 +3.9414e+00 -2.4998e+00 +3.9262e-01 -3.9973e+00
4266 +3.842936387e+04 +3.842936387e+04 +3.832512387e+04 +3.832512387e+04 +3.0395e+00 -4.4911e+00 +6.0623e-01 -5.8933e+00 -2.5823e+00 +1.3320e+00 -2.1439e+00 -1.8357e+00 -2.1840e+00 -2.7475e+00 -1.3960e+00 +8.3391e-01 -2.6376e+00 -1.0981e+00 +3.8369e+00 -3.3487e+00 +3.9863e+00 -2.5745e+00 +5.1883e-01 -3.8747e+00
4919 +2.288406274e+04 +2.288406274e+04 +2.277982274e+04 +2.277982274e+04 +6.9470e+00 -6.8434e+00 +3.2578e+00 -8.2972e+00 -3.4945e+00 -2.4962e+00 -4.1465e+00 -1.1673e+00 +1.3987e+00 -3.7811e+00 -9.0264e-01 +1.2257e+00 -3.3443e+00 -1.6089e+00 +3.6429e+00 -3.5471e+00 +4.0043e+00 -2.4780e+00 +5.5182e-01 -3.8969e+00
% function evaluation | noise-free fitness - Fopt (-3.570000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397014230e+07 +1.397014230e+07 +1.397010660e+07 +1.397010660e+07 -6.2110e-01 +1.8663e+00 -3.6175e+00 +9.0130e-01 -1.5885e+00 +3.2292e+00 -1.2216e+00 +2.0861e+00 +1.0664e+00 -4.7441e+00 +7.7767e-01 +1.2737e+00 -4.4278e+00 -4.0244e+00 -1.5034e+00 +4.7590e+00 -4.5803e+00 +2.1663e+00 -1.7336e+00 +2.8966e+00
3 +6.288262504e+06 +6.288262504e+06 +6.288226804e+06 +6.288226804e+06 -4.6853e+00 -2.9571e+00 -6.1024e-01 -3.2137e+00 -3.6003e+00 -4.5542e+00 -1.2323e+00 +1.5937e+00 -1.2353e+00 +4.3185e+00 +8.6438e-02 +2.0888e+00 +4.7844e+00 +8.5307e-01 +2.7647e+00 +3.4579e+00 -2.1806e+00 -7.3336e-01 -1.6668e+00 +2.5061e+00
