% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5 +6.626093454e+02 +6.626093454e+02 +7.402693454e+02 +7.402693454e+02 -2.1576e+00 +3.3254e+00 +2.6763e+00 +2.7658e+00 -3.6523e-01 -1.5554e+00 -1.3358e+00 +3.0256e+00 +3.1217e+00 -2.5857e+00 +4.5687e+00 +3.0223e+00 -3.6003e+00 -3.2391e+00 -2.2923e+00 +2.3522e+00 -4.8966e+00 -4.4049e+00 +1.9127e+00 -4.4216e+00
101 +5.863927758e+02 +5.863927758e+02 +6.640527758e+02 +6.640527758e+02 -3.9785e+00 +3.3254e+00 +2.6763e+00 +4.4071e+00 -3.6523e-01 +9.4439e-01 -1.3358e+00 +3.0256e+00 -4.9888e-01 -2.1309e+00 +4.5687e+00 +3.0223e+00 -3.6003e+00 -3.2391e+00 -3.1127e+00 +2.3522e+00 -4.8966e+00 -4.4049e+00 +1.9127e+00 -4.4216e+00
601 +3.865702991e+02 +3.865702991e+02 +4.642302991e+02 +4.642302991e+02 -2.3742e+00 -9.7874e-01 -4.8134e+00 +1.3278e-01 -2.4703e+00 -4.4790e+00 -1.6284e+00 +1.8043e+00 -2.8206e-01 -4.9188e+00 +1.0377e-02 +1.4657e+00 -1.5675e+00 -1.3519e+00 -4.4777e+00 +1.0857e+00 -1.6619e+00 -4.1124e+00 +8.4645e-01 -3.7050e+00
1916 +2.472295763e+02 +2.472295763e+02 +3.248895763e+02 +3.248895763e+02 +1.4232e+00 -1.4276e+00 -4.7797e-01 -1.7643e+00 -3.0153e+00 -1.2362e+00 -5.9665e-02 +1.4030e+00 -1.6566e+00 -4.3509e+00 +4.3527e+00 -1.1985e+00 +5.1591e-01 +3.9027e-01 -3.0272e+00 +2.3131e+00 -8.2189e-01 -2.7571e+00 +2.4071e+00 -3.0568e+00
3142 +1.562452624e+02 +1.562452624e+02 +2.339052624e+02 +2.339052624e+02 +2.6685e+00 -1.0192e-02 -6.0810e-01 +1.6010e+00 -1.8221e+00 -1.3434e+00 +7.0430e-01 -9.9100e-02 +1.3973e-01 -4.9331e+00 +1.5038e+00 -8.2303e-01 -3.5389e-02 -4.6402e-01 -3.3324e+00 +9.8857e-01 +1.6165e-01 -2.7336e+00 +1.5711e+00 -3.3529e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.287904895e+03 +2.287904895e+03 +2.403584895e+03 +2.403584895e+03 +2.0527e+00 -3.2333e-01 +3.5420e+00 +1.2409e+00 +3.0160e+00 -1.6561e+00 +1.1124e+00 +2.9208e+00 +1.9333e-01 -1.4982e+00 -1.7655e+00 +1.8750e+00 -4.8647e+00 -2.4334e+00 -2.2878e+00 +3.0015e+00 +1.5189e-01 -2.0941e+00 -3.8974e+00 +3.5192e+00
8 +1.537793388e+03 +1.537793388e+03 +1.653473388e+03 +1.653473388e+03 +1.2842e+00 +4.7459e+00 +9.0744e-01 -2.6547e+00 +4.1689e+00 -7.2525e-01 -1.5928e+00 -1.9417e+00 +1.3335e+00 -4.1801e+00 +6.3888e-02 -1.6343e+00 +3.3411e-01 -4.9861e+00 +2.5946e+00 -3.8013e+00 -1.1866e+00 +1.7086e+00 +1.0577e+00 -3.9630e+00
66 +9.224236970e+02 +9.224236970e+02 +1.038103697e+03 +1.038103697e+03 -1.3913e+00 +1.7868e+00 +7.5518e-01 +4.7006e+00 -2.9510e+00 -4.0379e+00 -3.8480e+00 +2.1261e+00 -1.2872e-01 +3.9524e+00 +1.2117e+00 +2.4477e+00 -3.6148e+00 +1.9007e+00 -4.2888e+00 +2.2597e+00 -2.4364e+00 +1.6178e+00 +4.9870e+00 -1.5445e+00
404 +6.262342985e+02 +6.262342985e+02 +7.419142985e+02 +7.419142985e+02 -4.0573e+00 +4.1005e-01 -1.0289e+00 +1.2592e+00 +1.9487e+00 -1.8155e+00 -8.7869e-01 -1.1672e+00 -9.5506e-01 -1.5914e+00 +1.0515e+00 -2.4348e-02 -4.6319e+00 -1.7012e+00 -1.2779e+00 +4.8631e-01 -8.7752e-01 -3.4853e-01 +3.5780e+00 -2.0778e+00
704 +3.965898470e+02 +3.965898470e+02 +5.122698470e+02 +5.122698470e+02 -1.3365e+00 -2.0616e+00 +2.3563e-01 +1.8659e+00 +1.2967e-01 -3.2821e+00 -1.4124e+00 +3.0581e+00 -1.4291e+00 +1.4876e-01 +3.6733e+00 +1.1811e+00 -2.9564e+00 +1.1967e+00 +8.5496e-01 -3.9337e-01 +4.5902e-01 +4.7371e+00 +4.1867e+00 +7.0422e-02
1804 +2.470493600e+02 +2.470493600e+02 +3.627293600e+02 +3.627293600e+02 +1.0711e+00 -4.0721e-02 -2.0887e+00 +2.4181e+00 -4.2956e+00 -1.6531e+00 -2.3092e+00 +8.7054e-01 -2.8135e+00 -1.8647e+00 +2.3898e+00 -2.0180e+00 -2.1257e+00 +2.4305e-01 -2.3841e+00 -1.0873e+00 -1.1738e+00 +4.6844e+00 +1.8437e+00 -1.1005e+00
3117 +1.519505897e+02 +1.519505897e+02 +2.676305897e+02 +2.676305897e+02 -2.2939e+00 -1.7184e+00 -1.1850e+00 +1.2511e+00 -4.4502e+00 -2.4496e+00 -3.3541e+00 +1.8957e+00 -4.0316e+00 -1.9010e+00 +3.3177e+00 -3.4021e+00 -2.8028e+00 +1.9218e+00 -2.4573e+00 +8.6837e-02 -8.3875e-01 +4.6067e+00 +3.1988e+00 -1.1572e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.137122914e+03 +3.137122914e+03 +3.133412914e+03 +3.133412914e+03 -4.5711e+00 +4.4508e+00 +4.8932e+00 -2.6624e+00 -2.6187e+00 +2.3540e+00 +1.7911e+00 +2.0389e+00 -1.9497e+00 +3.8255e+00 -3.8253e+00 +6.5696e-01 +1.5949e-01 -2.2075e+00 -4.8178e+00 +9.2828e-01 -4.5873e+00 +2.7366e+00 -4.7701e+00 +1.9374e+00
7 +1.872522066e+03 +1.872522066e+03 +1.868812066e+03 +1.868812066e+03 +4.8725e+00 -4.7543e+00 +5.3000e-02 +4.6083e+00 -2.3362e+00 +1.6089e+00 -6.2538e-02 -1.9297e+00 +8.3458e-01 +1.3079e+00 +4.4872e+00 -7.6395e-01 -1.3769e+00 -1.5084e+00 +3.7436e+00 -1.3072e+00 -1.8115e+00 +3.0422e+00 -3.5147e+00 +1.4829e+00
8 +1.550892644e+03 +1.550892644e+03 +1.547182644e+03 +1.547182644e+03 -2.7270e+00 -1.3090e+00 -4.9339e+00 -1.7611e+00 +3.5376e+00 +4.5749e+00 -4.9575e+00 -7.9755e-01 -1.4544e+00 -3.1234e+00 -4.5838e+00 +2.3458e+00 -3.0376e+00 -2.9955e+00 -1.1714e+00 -2.2648e-01 +9.3829e-01 +3.7449e+00 -4.6853e+00 -2.9260e+00
9 +9.053267998e+02 +9.053267998e+02 +9.016167998e+02 +9.016167998e+02 -4.5298e+00 -2.5230e+00 +3.7193e+00 +2.3114e+00 -3.2529e+00 -2.2957e+00 -2.5957e+00 -3.9489e+00 -3.1563e+00 -6.6356e-01 +4.6896e+00 +3.2097e+00 -2.1197e-01 -3.2174e+00 -3.4660e+00 -7.6513e-01 -3.0372e+00 +3.5902e+00 +8.3107e-01 -2.6868e+00
208 +6.214582994e+02 +6.214582994e+02 +6.177482994e+02 +6.177482994e+02 -9.7498e-01 -2.5998e+00 +2.3983e+00 +1.4148e+00 -3.2529e+00 -2.6718e-01 -2.7072e-01 -1.8329e+00 -3.1563e+00 -6.6356e-01 +4.6896e+00 +3.2097e+00 -2.1197e-01 -3.2174e+00 -6.3824e-01 -2.6629e+00 -3.0372e+00 +3.2479e-01 +2.3955e+00 -2.6868e+00
709 +3.980863147e+02 +3.980863147e+02 +3.943763147e+02 +3.943763147e+02 +2.1671e+00 -5.3623e+00 +5.1851e-01 +6.5281e-01 +4.0314e+00 -4.2045e-01 +1.8865e+00 -8.0498e-01 -2.9403e+00 +3.2731e-01 +1.6530e+00 -5.4571e-01 +3.0516e+00 -9.0084e-01 +1.6763e-01 -5.9701e-01 -3.9269e-01 +2.0030e+00 +1.1030e+00 -3.5118e+00
1613 +2.507927346e+02 +2.507927346e+02 +2.470827346e+02 +2.470827346e+02 -1.8547e+00 -2.1360e+00 +1.6319e+00 +4.7775e+00 +3.1849e+00 +4.4919e+00 +1.5608e+00 -1.0892e+00 +1.6651e-01 +2.5241e-01 +3.6328e+00 +3.2293e+00 +3.4882e+00 -2.0748e+00 +6.5601e-01 -3.3735e+00 +2.8228e-01 +3.5919e-01 +2.0762e+00 -3.2056e+00
3339 +1.521058029e+02 +1.521058029e+02 +1.483958029e+02 +1.483958029e+02 +3.4920e+00 -2.3760e+00 +1.6563e+00 +1.3041e+00 +1.8041e+00 +2.8057e+00 +1.1598e+00 -1.3388e+00 -3.0139e+00 +6.6502e-01 +3.7278e+00 +1.4506e+00 +3.5729e+00 -2.9555e+00 -2.2468e-01 -2.7975e+00 +1.1294e+00 +1.6362e+00 +2.3182e+00 -2.2578e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.647937111e+03 +2.647937111e+03 +2.780117111e+03 +2.780117111e+03 +7.9513e-02 +2.8709e+00 +6.9820e-01 -1.3844e+00 +3.4554e+00 -2.2746e+00 +4.8912e-01 +2.1800e+00 +4.9596e+00 +2.5040e+00 +3.2072e+00 -4.9417e+00 +1.6635e+00 -4.8374e+00 -8.1415e-02 +3.7389e+00 -2.7736e+00 -2.7896e+00 +3.9531e+00 +8.3991e-01
2 +6.614572738e+02 +6.614572738e+02 +7.936372738e+02 +7.936372738e+02 -2.1387e+00 +3.7152e+00 -5.6569e-01 -4.2962e-01 -6.0955e-01 -3.5779e-01 +7.2899e-02 +4.6875e+00 +1.6127e+00 -2.9819e+00 -1.4056e+00 +4.6217e+00 +8.6730e-01 +4.2991e+00 -4.4828e+00 +1.9711e-01 +4.3210e+00 -8.3216e-03 -2.3280e+00 -8.9999e-01
100 +6.258401080e+02 +6.258401080e+02 +7.580201080e+02 +7.580201080e+02 -2.2467e+00 +1.7494e-01 -3.7757e+00 +7.3192e-02 -3.4603e+00 +3.4509e-01 +1.1148e+00 -1.5803e+00 +9.1996e-01 +4.3087e+00 +3.7676e+00 +4.8923e+00 -1.5331e+00 +3.9111e+00 -1.7674e+00 +3.6405e-01 +5.7815e-01 +2.2095e+00 -3.1905e+00 -2.7291e-01
402 +3.715620848e+02 +3.715620848e+02 +5.037420848e+02 +5.037420848e+02 -3.1495e+00 -2.7940e-01 +1.1204e-01 +8.1450e-01 -5.7880e-01 +2.8043e+00 -4.6313e+00 -2.4661e+00 +1.6748e+00 +1.4598e+00 +3.2751e+00 +4.1206e+00 -2.1363e+00 +2.0161e+00 -2.5345e+00 +2.3931e+00 +8.6257e-01 +3.1856e+00 -2.1328e+00 +2.3698e+00
1401 +2.506265499e+02 +2.506265499e+02 +3.828065499e+02 +3.828065499e+02 -2.3482e+00 -1.6566e+00 +8.4053e-01 -2.7892e+00 -1.5611e+00 +1.5214e+00 -2.6215e+00 -3.0901e+00 -7.9924e-01 -7.0415e-01 -5.4806e-01 +2.3507e+00 -1.0259e+00 +4.4579e+00 -4.4968e+00 +3.9663e+00 +5.8107e-01 +3.5238e+00 -6.1438e-01 +1.4697e-01
3228 +1.558150255e+02 +1.558150255e+02 +2.879950255e+02 +2.879950255e+02 -2.3160e+00 +1.4651e+00 +2.8489e+00 -2.5308e+00 -8.4861e-01 +3.5409e-01 -2.2566e+00 +6.5596e-01 +1.7714e+00 -6.4545e-01 +2.4075e+00 +3.0045e+00 -1.5374e+00 +3.7609e+00 -3.2375e+00 +2.5465e+00 +1.3038e+00 +3.1625e+00 -1.5384e+00 +1.0720e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.135066596e+03 +2.135066596e+03 +1.550336596e+03 +1.550336596e+03 -1.5947e-01 +4.6145e+00 +1.3903e+00 +9.7522e-01 +1.7270e+00 +1.9385e+00 +3.0762e+00 -2.0638e+00 +1.2816e+00 +3.6578e+00 +4.1917e+00 -3.9252e+00 +2.4962e+00 -4.1689e+00 +1.9522e+00 +1.4888e+00 -1.0189e-01 -5.8107e-01 +3.2522e+00 -4.1089e-01
2 +1.259213482e+03 +1.259213482e+03 +6.744834824e+02 +6.744834824e+02 -3.7842e-01 +7.1038e-01 +1.5888e+00 +3.5139e+00 -2.4197e+00 +4.6016e+00 -2.1895e+00 +3.1600e+00 +2.9339e+00 -3.8350e+00 +3.8026e-01 +4.8185e+00 +1.4353e+00 +3.4013e+00 +4.5231e-01 -2.3272e-01 -2.5165e+00 +4.7040e+00 -4.4577e+00 -1.0764e+00
29 +7.426510545e+02 +7.426510545e+02 +1.579210545e+02 +1.579210545e+02 -8.9391e-01 -3.3857e+00 -1.4506e+00 +3.5187e+00 +2.5463e+00 +2.5511e+00 +2.9686e+00 -3.4899e+00 -9.0733e-01 -2.4799e+00 -2.4215e+00 -2.4675e+00 -3.8082e+00 +8.4629e-01 +6.2484e-02 -9.2854e-01 -5.4633e-02 +3.1801e+00 -4.1463e-01 -2.9180e+00
103 +4.624975552e+02 +4.624975552e+02 -1.222324448e+02 -1.222324448e+02 -4.1136e+00 -2.5831e+00 -3.5338e+00 -2.6462e+00 +2.6483e+00 -5.9758e-02 +4.5239e+00 +3.8048e-01 -2.2840e+00 -2.0025e+00 +5.8606e-01 +8.4188e-01 -3.3100e+00 +2.5758e+00 +3.7538e+00 -7.6894e-01 -1.0006e+00 +9.5573e-01 -1.2721e-01 -1.4725e+00
702 +3.929968833e+02 +3.929968833e+02 -1.917331167e+02 -1.917331167e+02 -3.2839e+00 +1.4208e+00 -6.6057e+00 -6.4377e+00 -2.1173e+00 -3.0009e+00 +5.0307e+00 -1.5642e+00 -1.9858e+00 -3.3747e+00 -2.0030e-01 -3.8689e+00 -2.3639e+00 +3.2251e+00 +2.3612e+00 +4.1874e-01 -3.1172e+00 +2.8140e+00 -1.6087e+00 -1.2658e+00
1101 +2.386166615e+02 +2.386166615e+02 -3.461133385e+02 -3.461133385e+02 -4.4711e+00 -3.5653e-01 -4.8865e-01 -3.4217e+00 -5.7602e-01 -5.8517e+00 +6.2626e+00 +1.4245e+00 -4.3815e-01 -2.9472e+00 +9.1474e-01 -1.3294e+00 -3.4214e+00 +3.8660e+00 +2.2621e+00 -7.6894e-01 -2.6308e+00 +2.3631e+00 -2.5011e+00 -3.0235e+00
3437 +1.554165118e+02 +1.554165118e+02 -4.293134882e+02 -4.293134882e+02 -4.3469e+00 -2.1059e+00 -2.1467e+00 -3.7618e+00 -1.8394e+00 -5.6511e+00 +3.9192e+00 +1.0775e+00 -1.0645e+00 -3.4932e+00 +2.5124e-02 -1.1280e+00 -2.3877e+00 +2.9451e+00 +2.1043e+00 +3.3195e-01 -2.8714e+00 +4.1741e+00 -2.2615e+00 -3.1586e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.465053910e+03 +5.465053910e+03 +5.428513910e+03 +5.428513910e+03 -2.7659e+00 -4.8094e+00 -3.4190e+00 -3.6943e+00 -4.8461e+00 +8.5960e-02 -6.7275e-03 +4.0066e+00 +2.2325e+00 -1.1526e+00 -1.2591e+00 -2.8094e+00 -2.2033e-01 +1.2941e+00 -4.5752e+00 +2.6829e+00 -8.4841e-01 -2.3710e+00 +3.9200e+00 +4.7322e+00
2 +1.021417339e+03 +1.021417339e+03 +9.848773392e+02 +9.848773392e+02 +2.0331e+00 -4.5472e+00 -3.0673e+00 +3.8792e+00 -9.5937e-01 +2.9182e+00 -4.1687e-01 +3.7096e+00 +2.0432e+00 +9.3216e-01 +2.6128e+00 +1.7637e+00 +1.2384e+00 +3.4522e+00 -4.6661e+00 +7.6739e-01 +1.9148e-01 -1.9486e+00 -4.0983e+00 -6.0846e-01
6 +9.978477668e+02 +9.978477668e+02 +9.613077668e+02 +9.613077668e+02 +4.3633e+00 -2.1916e+00 -3.4228e+00 -1.4081e-01 +9.4932e-01 -3.5918e+00 +3.3476e+00 +2.8720e+00 +2.3475e-01 -4.4942e+00 +4.9483e+00 +9.3435e-01 -1.8024e+00 -4.1806e+00 +2.3453e+00 -1.3905e+00 +3.7659e+00 -1.2951e+00 -1.6586e-02 +1.8040e+00
9 +5.254525748e+02 +5.254525748e+02 +4.889125748e+02 +4.889125748e+02 -2.5767e-01 -3.1567e+00 -1.4619e-01 -2.9079e-01 +3.1065e+00 -2.9842e-01 -3.5390e+00 +1.5212e+00 -8.3646e-01 -7.4124e-01 +3.0180e+00 +2.7792e+00 -1.3007e+00 +2.4531e+00 +3.0824e-01 -1.8897e+00 +2.0115e+00 +9.5438e-02 -2.0089e+00 +2.7029e+00
601 +3.780098764e+02 +3.780098764e+02 +3.414698764e+02 +3.414698764e+02 -6.7180e+00 -4.6794e+00 +1.8263e+00 -1.6943e+00 -3.1849e+00 +1.6997e-01 -2.7409e+00 +5.4501e-01 -1.6877e+00 +4.0236e-01 -4.9246e-01 -1.7313e+00 -2.4637e+00 +3.4534e-02 -4.3844e+00 -2.3612e+00 +2.3518e+00 -9.2712e-01 -1.7099e+00 +1.0856e+00
1354 +2.396699687e+02 +2.396699687e+02 +2.031299687e+02 +2.031299687e+02 -2.4851e+00 -1.7630e-01 -3.7105e-02 +1.5349e-01 +2.8835e+00 -6.5271e-01 -1.2660e+00 -1.5152e+00 -2.9812e+00 -4.3372e+00 +1.5341e-01 -3.5422e+00 -3.1923e-01 +6.6378e-01 -2.2357e+00 -2.0927e+00 +2.3624e+00 -1.1517e+00 -3.1518e+00 -6.7747e-01
2504 +1.469894467e+02 +1.469894467e+02 +1.104494467e+02 +1.104494467e+02 +8.1768e-01 -2.0515e+00 -1.5655e+00 +1.2857e+00 -5.2919e-01 -2.7691e+00 -1.4286e+00 -1.6279e+00 -7.8614e-01 -1.9291e+00 +1.5123e+00 -2.7127e+00 -1.4616e+00 -8.1506e-01 -1.2444e+00 -1.4451e+00 +4.4879e+00 -1.6190e+00 -3.8706e+00 +1.1954e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.238402637e+03 +4.238402637e+03 +5.238402637e+03 +5.238402637e+03 +4.5127e+00 +4.2700e+00 -2.9252e+00 +6.8513e-01 +3.5968e+00 -2.5592e+00 +4.4531e+00 +4.9224e+00 +2.0219e+00 +1.9455e+00 +3.8862e+00 +4.9530e+00 +3.1954e+00 +1.6954e+00 -1.2716e+00 +4.0099e+00 -4.4090e+00 -2.1598e+00 -1.0615e+00 +4.6065e+00
2 +1.183466443e+03 +1.183466443e+03 +2.183466443e+03 +2.183466443e+03 +2.0182e+00 +2.8319e+00 +1.8348e+00 -1.7995e+00 -1.0571e+00 +4.9948e+00 +1.0674e+00 -4.8323e+00 +2.2503e+00 -2.1311e-01 -1.8715e+00 +1.5213e+00 -9.3272e-01 +3.0857e+00 +3.0678e+00 -4.9967e+00 -4.9140e+00 +2.1526e+00 +1.2597e+00 -3.1721e+00
20 +9.587268103e+02 +9.587268103e+02 +1.958726810e+03 +1.958726810e+03 +1.7451e+00 -3.1646e+00 +3.7499e+00 -1.9492e+00 -2.2261e-01 +1.0513e+00 +1.1419e+00 +5.7102e-01 -3.0316e+00 -3.0388e-01 +5.6932e-01 -2.7589e+00 +4.5417e-02 +4.7666e+00 -4.9054e+00 -2.6041e+00 -4.0928e-01 +3.6303e+00 +7.6287e-01 +1.5434e+00
33 +6.229526168e+02 +6.229526168e+02 +1.622952617e+03 +1.622952617e+03 -3.3315e+00 -3.0508e+00 +1.3920e+00 +1.0773e+00 -3.5787e-02 +3.1403e+00 +3.2176e+00 -3.8332e+00 -3.4478e+00 -3.9113e+00 -3.1164e+00 -2.2915e+00 -3.7915e+00 +1.7257e+00 -2.7100e+00 -1.8084e+00 -2.2625e+00 -7.9248e-01 +4.1748e-01 +7.3133e-01
713 +3.964136065e+02 +3.964136065e+02 +1.396413606e+03 +1.396413606e+03 -1.1830e+00 +1.3415e-01 -9.9683e-01 +4.5235e+00 +3.0789e+00 +1.5710e+00 +4.6590e+00 -1.3636e+00 -3.0612e+00 -3.9532e+00 +1.7684e+00 -2.2453e+00 -3.3135e+00 +5.4954e+00 +2.5339e+00 +3.3963e+00 -4.8670e-01 +1.9023e+00 +2.7653e+00 -1.7467e+00
1501 +2.194914506e+02 +2.194914506e+02 +1.219491451e+03 +1.219491451e+03 -5.4970e-01 -9.1896e-01 +9.5562e-01 +3.0567e+00 +4.4047e+00 +9.8614e-01 +1.9720e+00 -4.0318e+00 -2.7014e+00 -3.3614e+00 +1.5519e+00 -6.3235e+00 -2.9957e+00 +3.8975e+00 +1.8393e+00 +8.1526e-02 -2.0903e+00 +1.0218e+00 +1.4305e+00 -1.0635e+00
2504 +1.501235749e+02 +1.501235749e+02 +1.150123575e+03 +1.150123575e+03 -1.8786e+00 -1.2229e+00 -1.9584e+00 +3.1957e+00 +2.8885e+00 +8.7819e-01 +3.0068e+00 -9.3400e-01 -3.1715e+00 -3.9198e+00 +3.4733e+00 -3.8552e+00 -3.4057e+00 +3.6160e+00 +1.9673e+00 +8.1537e-01 -2.6112e+00 +1.0364e+00 +7.1488e-01 -1.0856e+00
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.191798003e+03 +1.191798003e+03 +1.238408003e+03 +1.238408003e+03 -1.7334e+00 +4.6284e+00 -4.5951e+00 +3.3348e+00 +3.0434e+00 -3.3336e+00 -3.5370e+00 -4.4742e+00 +2.8482e+00 +1.5054e+00 +1.1567e+00 -8.0404e-01 +3.1991e+00 +2.2016e+00 -2.0298e-01 -8.0701e-01 -3.5185e+00 -3.0889e+00 +6.0207e-01 -1.9834e+00
3 +9.376685399e+02 +9.376685399e+02 +9.842785399e+02 +9.842785399e+02 +4.0429e+00 +2.4337e+00 +1.5223e+00 -4.0706e+00 +4.4200e+00 -4.9884e+00 -2.2903e+00 +3.2506e+00 +1.9741e+00 -3.4014e+00 -2.3369e+00 -3.2257e-02 -2.9903e+00 -3.4458e+00 -4.2298e-01 -1.2100e+00 +3.2688e+00 +4.6313e-01 -2.5459e+00 -2.1824e+00
19 +6.308543277e+02 +6.308543277e+02 +6.774643277e+02 +6.774643277e+02 -4.1028e+00 -1.2284e+00 +1.0237e+00 +3.1812e+00 -3.1062e+00 -2.4211e+00 +3.1389e+00 -3.9232e+00 +3.8856e+00 +2.4662e+00 -2.4771e+00 -2.2245e+00 +3.8030e-01 +1.2155e-01 +4.0961e-01 +6.1785e-01 -5.2321e-01 -9.0744e-01 -4.9024e+00 +4.0006e+00
