% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.595842226e+02 +7.595842226e+02 +7.732242226e+02 +7.732242226e+02 -3.2599e+00 -3.9412e+00 +1.3065e+00 +1.4883e+00 +8.9257e-02 -1.9246e+00 +2.3620e-02 +3.6913e+00 +3.6513e-02 -1.8622e+00 +2.9932e+00 -1.9222e+00 +2.6351e+00 +4.0939e+00 -3.2984e+00 -2.0707e+00 -1.6529e+00 -3.9536e+00 +7.9040e-01 +4.2299e+00
2 +6.309244128e+02 +6.309244128e+02 +6.445644128e+02 +6.445644128e+02 -2.4314e+00 -2.1950e+00 +1.0461e+00 -4.8853e+00 +1.1554e+00 -1.2945e+00 +2.5084e+00 -8.8985e-01 -4.5671e+00 -2.7172e+00 -3.2428e+00 +5.0494e-01 +9.3741e-01 +4.5699e-01 -4.3842e+00 -3.1319e+00 -4.6247e+00 -1.1820e+00 +5.9584e-01 +3.3417e+00
609 +3.596413338e+02 +3.596413338e+02 +3.732813338e+02 +3.732813338e+02 +5.1008e-01 -1.8220e+00 +4.2018e+00 +1.9731e+00 +9.1851e-01 +4.7859e-01 +1.6749e+00 -1.9562e+00 +4.0892e-01 -1.2905e+00 -1.6919e+00 +2.4881e+00 +1.3050e+00 +1.0754e+00 +3.5870e-01 -2.2898e+00 -2.4795e+00 -3.4038e+00 +1.3971e+00 +2.2815e+00
1204 +2.491302721e+02 +2.491302721e+02 +2.627702721e+02 +2.627702721e+02 -1.4396e+00 +8.4027e-01 +1.7340e+00 +8.9654e-01 +8.5761e-01 +3.8550e-01 -2.0134e+00 -2.4190e+00 +6.9430e-01 +1.5314e-01 -2.4576e-01 -1.7669e+00 +9.2028e-01 -2.9962e+00 +2.1345e+00 -1.8467e+00 -1.6963e+00 -1.6764e+00 +1.6238e+00 +5.9559e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.581616530e+02 +8.581616530e+02 +1.052961653e+03 +1.052961653e+03 -1.8084e+00 +4.6602e+00 +2.3353e+00 +1.0373e-01 -4.9369e+00 -4.8039e+00 +4.1343e+00 -3.1790e+00 +2.8919e+00 +1.8870e+00 +1.9197e+00 +1.0069e+00 -2.5470e+00 -2.9298e+00 +2.3325e+00 -4.9891e+00 -1.1718e+00 +2.7595e-01 +4.1049e+00 +1.2626e+00
12 +5.360169590e+02 +5.360169590e+02 +7.308169590e+02 +7.308169590e+02 -1.8615e+00 -3.6065e+00 +2.2431e+00 -1.7027e+00 +2.6097e+00 -3.2820e+00 -3.3474e-01 +1.3778e+00 +4.3428e+00 -1.2020e+00 -4.5735e+00 +4.6462e+00 -2.3502e+00 +1.3423e+00 -2.1454e+00 +3.6076e+00 -2.1780e+00 -2.6617e+00 +3.3036e+00 +3.3486e-01
502 +3.617482089e+02 +3.617482089e+02 +5.565482089e+02 +5.565482089e+02 +6.0165e-01 -2.4342e+00 +1.8796e+00 -1.4679e+00 -1.1590e+00 -2.0299e+00 +1.3574e+00 +7.0284e-02 +1.1280e-02 -1.0449e-01 -2.4126e+00 +3.9282e+00 +3.4500e+00 +2.0063e+00 +2.8968e-01 +2.7543e+00 -4.7058e-01 -1.4911e+00 +2.5685e-01 +5.9763e-01
1905 +2.434948624e+02 +2.434948624e+02 +4.382948624e+02 +4.382948624e+02 -2.6719e+00 +5.7846e-01 -6.9320e-02 +1.4900e+00 +2.0113e+00 -2.6225e-01 +6.3044e-01 +1.4827e+00 -2.6738e-01 -1.5963e+00 -7.8768e-01 +6.1453e-01 +6.6304e-01 -2.8071e-01 -1.3166e+00 +3.4713e+00 -3.6938e-01 -9.6324e-01 +2.2108e+00 +1.2655e+00
3885 +1.541740691e+02 +1.541740691e+02 +3.489740691e+02 +3.489740691e+02 -9.8586e-01 +1.0603e+00 +3.2150e-01 -1.1642e+00 +7.3664e-01 -1.2158e-02 +1.2529e+00 +1.9807e+00 -1.3572e+00 -2.5417e+00 -8.6760e-02 +9.8991e-01 +2.7249e-01 -1.1834e+00 -2.1887e+00 +1.6701e+00 +9.1669e-02 -2.4393e+00 +6.0872e-01 +1.8440e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.748669727e+02 +9.748669727e+02 +8.412769727e+02 +8.412769727e+02 +3.2135e+00 +1.1706e+00 -3.5289e+00 +1.3096e-01 -4.8681e+00 -2.7731e+00 -1.4625e+00 +4.6969e+00 +3.1655e+00 +1.4911e+00 -3.0589e+00 -2.9426e+00 -4.1178e+00 +3.9763e+00 -2.8711e+00 +7.2828e-01 -4.9721e+00 +4.4228e+00 +2.4414e+00 +1.5613e+00
2 +6.291665128e+02 +6.291665128e+02 +4.955765128e+02 +4.955765128e+02 -1.8797e-01 -3.8373e+00 +3.6660e+00 +9.1902e-01 +1.7270e+00 -3.4520e+00 -4.2003e+00 -4.7566e+00 -1.6205e+00 -2.4469e+00 +4.1004e+00 -1.5756e+00 -1.3400e+00 +8.0773e-01 -3.3733e+00 +4.7886e+00 +1.6908e+00 -3.4994e+00 -4.2415e+00 -4.7658e+00
207 +3.526658264e+02 +3.526658264e+02 +2.190758264e+02 +2.190758264e+02 -2.5086e-02 -3.0111e+00 +9.5973e-01 +3.6566e+00 +6.2019e-01 -9.4348e-03 -2.0380e+00 +1.3699e+00 +1.5963e+00 -3.6423e+00 +3.8382e+00 -3.3652e+00 +3.3816e+00 -5.4956e-01 -9.1432e-01 +6.5969e-01 -3.1152e-01 +6.6781e-02 -1.3443e+00 +3.4574e-01
1205 +1.848444666e+02 +1.848444666e+02 +5.125446663e+01 +5.125446663e+01 -1.4727e+00 -2.0083e+00 +2.0018e+00 +2.0691e+00 +2.2372e+00 -9.9548e-01 -2.1283e+00 +6.1748e-01 -1.3630e+00 -3.2981e+00 +4.4159e-01 -1.4138e+00 +1.3682e+00 +1.6131e+00 -2.5373e+00 +9.1241e-01 +1.6295e-01 +4.2329e-02 -9.3403e-01 -1.0758e+00
2754 +1.488351353e+02 +1.488351353e+02 +1.524513534e+01 +1.524513534e+01 -2.3653e+00 -1.2794e+00 +8.3635e-01 +1.3081e+00 +1.8004e+00 -1.7415e+00 -7.7351e-01 +2.2655e+00 -2.0949e+00 -1.3837e+00 +1.8955e-01 -1.1531e+00 +1.5705e+00 +1.3288e+00 -1.0051e+00 -2.7350e-01 -1.4946e+00 +2.3379e-01 -6.7241e-01 -1.4982e+00
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.853502144e+02 +5.853502144e+02 +7.397202144e+02 +7.397202144e+02 +3.0273e+00 +2.3049e+00 +1.5660e+00 +1.2922e+00 +1.4408e+00 -2.3457e+00 +3.8906e+00 +7.2383e-01 +2.4562e-02 +1.2616e+00 -6.1030e-04 -2.5663e+00 -3.1305e+00 +1.2480e+00 -2.9811e+00 -6.1424e-01 -2.5867e+00 -3.4165e+00 -3.9120e-01 +1.8768e+00
202 +3.767230074e+02 +3.767230074e+02 +5.310930074e+02 +5.310930074e+02 -1.4216e+00 -1.1678e+00 +8.0820e-01 -1.6250e+00 +2.1677e+00 -1.7533e+00 -1.7479e+00 +8.4522e-01 +3.0928e+00 -2.2649e+00 -8.2029e-01 -8.8047e-01 -5.5361e-01 -4.4204e+00 -3.3430e+00 -1.4297e+00 -2.2236e+00 +3.1917e+00 +1.2326e-01 +1.3992e+00
2149 +2.330181806e+02 +2.330181806e+02 +3.873881806e+02 +3.873881806e+02 -1.3316e+00 +1.0056e-01 +1.6920e+00 +2.4209e+00 -5.6331e-02 -1.5995e+00 -2.6342e+00 +1.0233e+00 +9.1888e-01 -8.7637e-01 +1.6372e+00 -1.3871e+00 -1.1328e+00 -1.0204e+00 -1.7620e+00 +1.2655e-01 -9.1294e-01 +6.7447e-01 +8.5856e-01 -1.6007e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.190883869e+02 +9.190883869e+02 +6.307583869e+02 +6.307583869e+02 +1.7912e+00 +3.8201e+00 +4.1701e+00 +4.7480e+00 +2.5523e+00 -3.6934e+00 +1.6904e+00 -1.8497e+00 +4.3800e+00 -3.7106e+00 -2.3813e+00 -8.9470e-01 +3.7039e+00 -2.6269e+00 -4.2728e+00 +4.7609e-01 +1.4316e-01 +3.1728e+00 -1.3234e+00 -2.8870e+00
4 +6.297631516e+02 +6.297631516e+02 +3.414331516e+02 +3.414331516e+02 -2.6764e-01 +3.7646e-01 +2.4292e+00 -2.4148e+00 +5.7471e-01 +2.4572e+00 +8.9764e-01 +7.2669e-01 -4.0455e+00 -7.5147e-01 -3.2053e+00 +1.2058e-01 +2.2401e+00 -3.0794e-02 +4.5570e+00 -4.1002e+00 -4.0014e+00 +6.0570e-01 +5.5002e-01 +2.8693e+00
201 +3.694865505e+02 +3.694865505e+02 +8.115655050e+01 +8.115655050e+01 -2.3961e+00 +5.3321e-01 +2.3914e+00 -1.3374e+00 +2.9157e+00 -4.1155e+00 -6.9703e-01 +1.2909e+00 +1.9343e+00 +2.2261e-01 -1.4680e+00 +1.4186e+00 +4.7277e+00 +1.1450e+00 +1.1275e-01 -2.7723e-01 +2.1810e+00 +1.0586e+00 -1.3997e+00 +1.5242e+00
1706 +2.235272746e+02 +2.235272746e+02 -6.480272540e+01 -6.480272540e+01 -7.0858e-01 -6.3152e-01 +6.7168e-01 -4.9219e-01 +1.4647e+00 -1.7211e+00 -1.1897e+00 -1.1122e+00 -2.4336e+00 +1.1706e+00 -1.3052e+00 -2.0353e-01 +1.2235e+00 -3.2591e-01 -1.6851e+00 -1.1771e+00 +2.0575e-01 +1.1934e+00 -8.7588e-01 +3.7114e-01
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.899940865e+02 +8.899940865e+02 +3.518840865e+02 +3.518840865e+02 +4.9374e+00 -1.0855e+00 -1.4103e+00 +3.7907e+00 -3.3045e+00 -2.5161e+00 -1.8603e+00 -3.5757e+00 +7.9149e-01 -3.9094e+00 -3.8430e+00 +1.8119e+00 +4.6156e+00 +4.7812e+00 +3.8963e+00 +3.8751e-01 -3.5143e+00 +1.3643e+00 -2.4516e+00 +2.2005e+00
4 +5.942957624e+02 +5.942957624e+02 +5.618576242e+01 +5.618576242e+01 -7.5774e-01 +1.4734e+00 -4.1565e+00 +9.1928e-01 -1.1061e+00 -1.8013e+00 +1.5966e+00 +8.2824e-01 +2.3132e+00 -1.6265e+00 +3.4758e+00 -4.7493e+00 -2.0846e+00 -1.6778e+00 +4.3283e-02 +2.5836e+00 +2.0716e+00 +2.5051e+00 -1.3726e+00 -8.6148e-01
237 +3.951275992e+02 +3.951275992e+02 -1.429824008e+02 -1.429824008e+02 -2.3036e-01 +3.3852e-01 -2.1445e+00 -4.6999e+00 -3.6250e+00 +1.7375e+00 -1.1782e+00 -1.4113e+00 +3.0794e-01 +1.3332e+00 +1.4277e+00 -1.9997e+00 -2.2440e+00 +3.1839e+00 -1.0360e+00 -1.4924e+00 +4.3556e-02 -1.2375e-02 -1.6900e+00 +1.0208e+00
1810 +2.489943677e+02 +2.489943677e+02 -2.891156323e+02 -2.891156323e+02 -1.2403e+00 -1.2221e+00 +1.3670e+00 -2.6500e+00 -9.8352e-01 -1.9372e+00 -3.3657e-02 +4.6634e-01 +1.4189e+00 +3.5403e-01 -2.1297e+00 -2.5252e+00 -1.0237e+00 -3.4973e-01 +8.1242e-01 -1.0706e+00 +1.1509e+00 +3.2236e-01 -8.1033e-01 +8.9489e-01
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.424165547e+02 +8.424165547e+02 +1.590236555e+03 +1.590236555e+03 +6.6017e-01 +1.4842e-01 +1.3216e+00 +3.8398e-01 -2.1623e+00 +2.4795e+00 +1.8927e+00 +3.1188e+00 +1.4525e+00 -3.9486e+00 -3.6247e+00 -2.8740e+00 -1.1758e+00 +3.7170e+00 -3.7706e+00 -4.7509e+00 -4.6594e+00 -1.6282e+00 -3.5369e+00 -3.2787e+00
3 +5.472942373e+02 +5.472942373e+02 +1.295114237e+03 +1.295114237e+03 +1.6258e+00 +3.5992e+00 +1.0441e-01 -1.9163e+00 +5.8307e-01 +1.0402e+00 +4.7047e+00 +2.2474e+00 -4.0852e+00 +4.5179e+00 -5.2865e-01 +4.4720e+00 +2.2723e-03 -1.5206e+00 -3.4629e-01 +4.4289e-01 +1.1254e-01 -1.0142e+00 +3.0556e+00 -3.2569e+00
102 +3.838641224e+02 +3.838641224e+02 +1.131684122e+03 +1.131684122e+03 -1.4304e+00 -2.0757e+00 -6.0163e-01 -2.7864e+00 -9.2006e-01 -2.0231e+00 -1.9386e+00 -9.7037e-01 +1.3844e+00 -2.4024e-01 -1.9801e+00 +4.8790e-01 +3.1700e+00 -3.9320e+00 -1.1710e+00 +1.1290e+00 +1.6412e-01 +4.3656e-01 -3.5447e-01 +2.4100e+00
1401 +2.429097752e+02 +2.429097752e+02 +9.907297752e+02 +9.907297752e+02 -1.8191e+00 +4.7614e-01 +5.7322e-01 -2.4661e-01 +1.0806e+00 +1.0364e+00 +8.8603e-01 -1.2664e+00 -1.9661e+00 +1.2710e+00 +4.8280e-01 +1.0566e+00 +2.0286e+00 -2.6364e+00 +2.7546e-01 +5.0563e-01 -1.7079e+00 -1.7570e+00 +5.9571e-01 -1.3388e+00
3973 +1.473383929e+02 +1.473383929e+02 +8.951583929e+02 +8.951583929e+02 -2.3377e+00 -6.0840e-01 -1.5955e+00 -3.2114e+00 +9.2751e-01 +8.1420e-01 +8.0053e-01 -5.9692e-01 -1.3629e+00 +1.9724e+00 -1.7292e+00 +2.6096e+00 -3.3815e-01 -2.2462e+00 +1.2853e+00 -1.0144e+00 -2.2451e+00 -2.3266e+00 -9.4793e-01 +3.0176e-01
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.227734078e+02 +7.227734078e+02 +7.394434078e+02 +7.394434078e+02 -4.9970e+00 -1.5120e+00 +4.2237e+00 -3.9371e+00 -3.3719e+00 -2.3999e+00 -8.2955e-01 -2.3436e+00 +3.1197e+00 +8.3502e-01 -4.5860e+00 +2.6277e+00 -2.2612e+00 +2.2616e+00 -1.0377e+00 +5.3844e-01 +2.8296e+00 +1.2029e+00 -6.2692e-01 -4.9967e+00
6 +5.134385758e+02 +5.134385758e+02 +5.301085758e+02 +5.301085758e+02 +3.8444e+00 -7.4525e-01 -1.5351e+00 +3.4989e+00 -4.1441e+00 +2.9353e+00 -1.7172e+00 -8.7754e-01 -4.4915e+00 -1.6409e+00 +1.9816e+00 -2.0273e+00 +3.5317e+00 +4.8813e-01 +1.1375e+00 -2.1545e+00 +8.9273e-03 +3.7942e+00 -2.9996e+00 +2.6156e+00
201 +3.729882645e+02 +3.729882645e+02 +3.896582645e+02 +3.896582645e+02 +3.0666e+00 +1.4614e+00 +1.7134e+00 +2.7194e+00 -1.4628e+00 -6.0323e-01 +2.9600e-01 +1.7317e+00 +3.3706e-01 -9.4632e-02 -2.9081e-01 -2.6516e+00 +1.3115e-01 -9.3017e-01 +6.3788e-01 -1.1203e-01 -1.4004e+00 +7.4855e-01 -2.9107e+00 +2.2996e+00
2016 +2.341338192e+02 +2.341338192e+02 +2.508038192e+02 +2.508038192e+02 +1.0518e+00 -8.1827e-01 -2.0536e+00 +2.1482e+00 -1.6357e+00 +1.8616e+00 -2.5697e-01 -1.1681e+00 -1.9938e-01 -2.2642e+00 -8.7624e-01 +1.6787e+00 +1.3104e+00 -2.1626e-02 -1.7314e+00 -2.2863e+00 +7.0734e-01 +1.4442e+00 -1.1795e-01 -5.0179e-01
% function evaluation | noise-free fitness - Fopt (-6.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.024583585e+02 +7.024583585e+02 +6.396883585e+02 +6.396883585e+02 +6.0454e-02 +4.7901e+00 +4.4043e+00 +3.1919e+00 +2.9611e+00 +2.3339e+00 -2.5338e+00 -2.7722e+00 -1.5026e+00 +2.1410e+00 +4.2185e+00 +1.0824e+00 +1.8050e+00 +4.0757e+00 +1.0069e-02 +2.2484e+00 +4.9846e+00 +5.3264e-01 -3.3593e-01 +6.7559e-01
30 +6.066709873e+02 +6.066709873e+02 +5.439009873e+02 +5.439009873e+02 +1.8263e-01 -1.2761e+00 +6.2482e-01 -2.9888e+00 -8.4260e-01 +1.0346e+00 -5.6374e-01 -3.0044e+00 -2.2858e+00 -2.1358e+00 -4.3311e-01 +5.4990e-01 -3.7434e+00 -3.2747e+00 +4.7832e-01 -2.5639e+00 +3.0101e+00 -3.6561e-01 +1.6105e+00 +4.1146e+00
407 +3.699861610e+02 +3.699861610e+02 +3.072161610e+02 +3.072161610e+02 -3.9353e+00 +7.9450e-01 -1.5238e-01 +2.4004e+00 -6.7341e-01 +5.9596e-01 -2.0149e+00 -5.5218e-01 -1.9264e-01 +2.1690e+00 +2.2420e+00 -4.8075e-01 +2.0765e-01 +1.0295e+00 +6.1562e-01 -2.5239e-01 +1.6578e-01 +6.8615e-01 -1.7545e+00 +8.9888e-01
1703 +2.470461690e+02 +2.470461690e+02 +1.842761690e+02 +1.842761690e+02 +7.5949e-01 +1.4957e+00 +1.4261e+00 +3.6935e-01 +9.6250e-01 -7.5789e-01 +1.2458e+00 +1.7707e+00 -5.3565e-01 +2.8822e+00 +2.0482e+00 -6.6534e-01 +6.3801e-01 -8.7018e-01 -5.2449e-01 +3.6271e-01 +1.7821e-01 +9.4005e-01 -2.6761e-01 -8.0168e-01
% function evaluation | noise-free fitness - Fopt (1.096000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.386502168e+02 +8.386502168e+02 +8.496102168e+02 +8.496102168e+02 -1.2190e+00 -3.1894e+00 -4.2642e+00 -3.0715e+00 -4.0849e+00 +2.2936e+00 -2.0793e+00 -1.4679e+00 +3.9999e-01 +2.8221e+00 -4.5871e+00 -3.3605e+00 +1.4674e+00 -4.0118e+00 +3.9121e+00 +4.2379e+00 +3.9723e+00 +5.1258e-01 -3.2452e+00 -2.2806e+00
2 +6.192867815e+02 +6.192867815e+02 +6.302467815e+02 +6.302467815e+02 +2.0544e+00 -4.4036e+00 +3.3975e+00 +3.4060e+00 -1.8798e-01 +2.2008e-01 -2.7500e+00 -1.9941e-01 +3.2317e+00 +2.5430e+00 +2.6306e+00 -1.3978e+00 +1.8635e+00 +1.1217e+00 -1.2328e+00 +3.5431e+00 -1.2357e+00 +3.4358e-01 +1.5596e+00 -1.5390e+00
402 +3.853145697e+02 +3.853145697e+02 +3.962745697e+02 +3.962745697e+02 +1.7908e+00 -2.5372e+00 +7.8876e-01 +3.1682e-01 +2.0014e-01 -3.9159e-01 +3.1777e+00 -2.9718e+00 +4.1832e-01 -8.6294e-01 +1.9266e+00 +3.2415e+00 -1.5640e+00 +3.4723e+00 +3.2586e+00 -1.6951e+00 -3.3133e+00 -2.7838e+00 +3.9440e+00 +3.3377e+00
1716 +2.477980235e+02 +2.477980235e+02 +2.587580235e+02 +2.587580235e+02 +2.7599e+00 -1.6049e-01 +7.8359e-01 -4.0353e+00 -1.9230e+00 -2.0476e-01 -9.7476e-01 -2.5340e+00 +1.6074e+00 -6.2620e-01 +3.2928e+00 +1.2756e+00 -4.2467e-01 +2.3920e+00 -1.5630e+00 -1.4170e+00 +3.4536e-01 -2.0620e-01 +1.7716e+00 +5.1032e-01
3962 +1.452104025e+02 +1.452104025e+02 +1.561704025e+02 +1.561704025e+02 +1.2871e+00 -6.0939e-01 +1.3008e+00 -2.1970e+00 -8.1117e-01 -1.6674e+00 +1.1588e+00 -2.1639e-01 +1.3100e+00 -1.6663e+00 +3.3513e-01 +2.1586e+00 -8.5650e-01 +1.5313e+00 +5.2385e-01 -8.6438e-01 -8.9020e-01 -1.8463e+00 +1.2520e+00 +2.0250e+00
% function evaluation | noise-free fitness - Fopt (9.038000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.808749081e+02 +6.808749081e+02 +7.712549081e+02 +7.712549081e+02 +4.2329e+00 -1.7462e+00 -3.9526e+00 +3.7125e+00 -2.8754e-01 +2.7321e+00 -2.7266e+00 +4.7344e+00 -8.4216e-01 +1.6452e+00 -7.2607e-01 -2.1356e+00 +4.8574e+00 -1.2212e+00 +5.5376e-01 +3.4880e-01 +1.3727e+00 -4.4871e+00 -8.1701e-01 +5.9394e-01
2 +6.191228221e+02 +6.191228221e+02 +7.095028221e+02 +7.095028221e+02 -4.4160e+00 +4.2988e+00 -2.4574e+00 -2.3583e+00 -3.1402e+00 -2.3269e+00 +6.4095e-01 +3.7405e+00 -3.8230e+00 -2.2935e+00 -3.5330e+00 -4.2244e+00 -3.3990e-01 +1.6863e+00 +3.1820e+00 -5.9817e-02 -4.4760e+00 +3.1792e-01 +3.1634e-01 +6.5608e-01
411 +3.391063778e+02 +3.391063778e+02 +4.294863778e+02 +4.294863778e+02 -3.1316e+00 +1.7409e+00 -4.7443e-01 -2.6565e+00 +5.0648e-01 -4.1528e+00 +5.4813e-01 +1.3953e+00 +2.0148e+00 -1.2064e+00 -2.5498e-01 -1.7122e+00 -1.0932e+00 +3.7335e+00 -9.6942e-01 -1.8690e+00 -3.0390e+00 -2.7379e+00 +2.5220e-01 +6.2693e-02
1106 +2.452289997e+02 +2.452289997e+02 +3.356089997e+02 +3.356089997e+02 -1.8113e+00 +2.1996e+00 -4.7443e-01 -2.8807e+00 +2.6950e+00 -2.2020e+00 +1.4509e+00 -7.1563e-01 +1.7568e+00 -1.3298e+00 +3.2398e+00 -4.7108e-01 -3.1879e-01 +3.7335e+00 +1.2729e+00 -1.8690e+00 -2.9615e+00 -1.7028e+00 +2.8653e+00 +7.3715e-01
% function evaluation | noise-free fitness - Fopt (-2.635200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.299097615e+02 +9.299097615e+02 +6.663897615e+02 +6.663897615e+02 +2.4450e+00 -1.9562e-01 -1.6468e+00 +1.8240e+00 -1.4007e+00 +3.7847e+00 +3.9674e+00 -3.7753e+00 -1.3774e+00 -2.0780e+00 -4.6559e+00 +4.3397e+00 -2.2915e+00 -2.8492e-01 -2.3548e+00 -2.6123e+00 -7.0266e-01 -4.3144e+00 +5.2502e-01 +3.6514e+00
