% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
195 +5.680896412e+02 +5.680896412e+02 +6.457496412e+02 +6.457496412e+02 -1.4420e+00 -1.9478e+00 -7.5840e-01 +0.0000e+00 -9.8246e-02 +8.3131e-02 -3.4322e-01 +1.7310e+00 -4.4695e+00 -3.1421e-01 +2.4979e+00 -1.9436e+00 -1.8708e-01 -3.0093e+00 -3.3084e+00 +1.2296e-01 +5.3708e-02 -1.4065e+00 +2.7294e+00 -4.5545e+00
355 +3.405859689e+02 +3.405859689e+02 +4.182459689e+02 +4.182459689e+02 +8.9445e-02 +2.1194e+00 +4.6329e-01 +8.1268e-01 +0.0000e+00 -2.2525e+00 +5.2072e-01 -5.5274e-01 -1.1806e+00 -5.0000e+00 +2.9350e+00 -1.2098e+00 -3.6752e+00 -1.8390e+00 +9.6574e-01 +1.8390e+00 -2.7404e+00 -2.4293e+00 +2.7224e+00 -3.7502e+00
1354 +2.399139993e+02 +2.399139993e+02 +3.175739993e+02 +3.175739993e+02 -9.0377e-02 +2.6908e+00 +9.5822e-01 +3.4161e+00 -4.7469e-01 +7.9051e-01 -3.8770e-02 +2.7526e-01 -5.1273e-01 -4.2486e+00 +2.2574e+00 -1.4170e+00 -1.5902e+00 -2.7978e+00 +2.4504e+00 +1.9486e+00 -1.3747e-01 -3.1047e+00 +2.0863e+00 -3.4059e+00
5312 +1.513009516e+02 +1.513009516e+02 +2.289609516e+02 +2.289609516e+02 +8.6551e-01 +1.7613e+00 -2.2408e+00 +6.0888e-01 +1.4967e-01 -5.7755e-01 +5.6862e-01 +1.1910e-01 -1.4854e+00 -4.5805e+00 +1.9608e+00 -3.8286e-01 -1.0967e+00 -2.0693e+00 +1.9505e+00 +1.6609e+00 -1.1413e-01 -2.7935e+00 +1.9442e+00 -3.1285e+00
8121 +9.944728497e+01 +9.944728497e+01 +1.771072850e+02 +1.771072850e+02 +1.9759e-01 +1.9868e+00 +3.5346e-01 +6.1488e-01 +4.3258e-02 -5.0138e-01 +5.7784e-01 +7.6716e-01 -1.4101e+00 -4.5072e+00 +2.3165e+00 -3.9577e-01 -1.0457e+00 -1.1616e+00 +1.9021e+00 +1.7851e+00 -1.1458e-01 -2.7626e+00 +2.0195e+00 -3.0642e+00
12627 +6.254118459e+01 +6.254118459e+01 +1.402011846e+02 +1.402011846e+02 +4.2590e-01 +1.9626e+00 +3.3982e-01 +7.3212e-01 +4.0385e-02 -5.1824e-01 +5.7256e-01 +7.3137e-01 -9.9837e-01 -4.4489e+00 +2.3523e+00 -3.8181e-01 -1.8667e-01 -1.1431e+00 +1.9439e+00 +1.7729e+00 -1.0852e-01 -2.0143e+00 +2.0073e+00 -3.1553e+00
29149 +3.950393827e+01 +3.950393827e+01 +1.171639383e+02 +1.171639383e+02 +4.4295e-01 -8.5686e-01 +3.5807e-01 +7.5085e-01 +5.2266e-02 -5.3892e-01 +5.7784e-01 +7.6062e-01 -4.8917e-01 -4.4852e+00 +2.4054e+00 -3.7216e-01 -2.1829e-01 -1.1362e+00 +1.9217e+00 +1.7789e+00 -7.2738e-02 -2.3955e+00 +2.7550e+00 -3.1457e+00
38763 +2.509890517e+01 +2.509890517e+01 +1.027589052e+02 +1.027589052e+02 +2.3968e+00 -8.5792e-01 +3.5683e-01 +7.5035e-01 +2.4605e+00 -5.4270e-01 +5.8431e-01 +7.1503e-01 -4.9221e-01 -4.4825e+00 +2.3883e+00 -3.6437e-01 -1.7835e-01 -1.1374e+00 +1.9338e+00 +1.7789e+00 -7.2766e-02 -2.3851e+00 +2.7676e+00 -3.1435e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.430491199e+03 +1.430491199e+03 +1.546171199e+03 +1.546171199e+03 -4.1498e+00 -4.5186e+00 -3.3141e+00 -1.9516e+00 +4.0080e+00 +1.3345e+00 +4.6053e+00 -1.3881e-02 -3.1606e+00 -8.9590e-01 +6.5271e-02 +2.6522e+00 -2.0642e+00 +3.6488e+00 -8.2356e-01 -3.9163e+00 -2.7436e+00 +2.8134e+00 -9.3408e-01 +1.5926e+00
28 +9.935724426e+02 +9.935724426e+02 +1.109252443e+03 +1.109252443e+03 -1.3771e-01 +2.5043e+00 -4.4941e+00 +2.8585e+00 +4.5329e+00 +3.0306e+00 -1.0174e+00 +4.9851e+00 -3.1316e-01 -1.4787e+00 +2.4276e+00 -3.4841e+00 +4.4083e-01 +1.5246e+00 -3.0662e+00 -3.1377e+00 +3.8392e-01 +4.7691e+00 -1.0882e+00 -6.2357e-01
183 +4.538846517e+02 +4.538846517e+02 +5.695646517e+02 +5.695646517e+02 +7.4126e-02 +4.7227e+00 -3.2979e+00 +1.4846e+00 +2.6412e+00 +4.3328e+00 +1.9109e+00 +2.3372e+00 +8.7408e-01 +1.3052e-01 +4.5978e-01 -2.7264e+00 +2.2670e+00 +1.8455e+00 +1.1550e+00 -3.2857e-02 -4.8800e-01 +2.9060e+00 +1.8714e+00 +8.8683e-02
1187 +3.934325879e+02 +3.934325879e+02 +5.091125879e+02 +5.091125879e+02 +1.1235e+00 +4.6978e+00 -2.4550e+00 +1.8662e+00 +1.3845e+00 +4.8194e+00 +3.4565e+00 +2.3585e+00 +1.1135e+00 +2.2367e-01 +2.6706e+00 -3.6300e+00 +2.7927e+00 -4.9937e-01 +1.6482e+00 -8.2981e-01 +2.7963e-01 +4.3824e+00 +3.2346e+00 -4.3446e-01
3658 +2.452299955e+02 +2.452299955e+02 +3.609099955e+02 +3.609099955e+02 +1.9288e+00 +4.9940e+00 -1.4326e+00 +3.1316e+00 +2.2965e+00 +3.9352e-01 +1.5565e+00 +2.3511e+00 +8.7299e-01 -2.3718e+00 +3.2420e+00 -7.6644e-01 +3.1603e+00 -1.9042e-01 +1.5536e+00 -3.0500e-01 +1.6370e-01 +4.5601e+00 +2.6430e+00 -9.6338e-01
5630 +1.456601549e+02 +1.456601549e+02 +2.613401549e+02 +2.613401549e+02 +2.2722e+00 +4.7785e+00 -1.3805e+00 +3.0651e+00 +2.9268e+00 -1.1645e+00 +2.1899e+00 +2.3766e+00 +2.7449e+00 -2.0354e+00 +3.2378e+00 +5.2113e-02 +3.4206e+00 -2.7944e-01 +1.6058e+00 -2.6259e-02 +4.2351e-02 +4.5665e+00 +2.7749e+00 -8.6782e-01
8676 +9.260273344e+01 +9.260273344e+01 +2.082827334e+02 +2.082827334e+02 +2.1684e+00 +4.7756e+00 +3.2225e-01 +3.0672e+00 +2.8594e+00 -1.7784e+00 +2.8297e+00 +2.3465e+00 +3.2033e+00 -1.3679e+00 +3.2332e+00 -2.2604e+00 +3.3589e+00 -2.1360e-01 +2.0644e+00 -3.1050e-01 +6.2035e-02 +4.4653e+00 +3.0343e+00 -8.8900e-01
11400 +6.100103951e+01 +6.100103951e+01 +1.766810395e+02 +1.766810395e+02 +2.0913e+00 +4.7308e+00 +2.0393e-01 +3.0718e+00 +2.7897e+00 -1.6265e+00 +2.8391e+00 +2.3570e+00 +3.2168e+00 -1.4054e+00 +3.2321e+00 -2.3010e+00 +3.3578e+00 -2.4231e-01 +2.0662e+00 -3.4961e-01 +6.3229e-02 +4.5899e+00 +3.1113e+00 -8.9391e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.547466274e+03 +1.547466274e+03 +1.543756274e+03 +1.543756274e+03 +3.3412e+00 -6.3466e-01 -3.8366e+00 -6.9078e-01 +2.9106e+00 -2.2566e+00 -2.9411e+00 +2.0227e+00 -1.6044e+00 +3.8110e+00 -1.1734e+00 +4.3069e+00 +9.6200e-02 -3.2320e+00 -3.3252e+00 +1.0243e+00 +2.2142e+00 +5.0635e-01 -2.8705e+00 -2.1624e+00
41 +8.079542793e+02 +8.079542793e+02 +8.042442793e+02 +8.042442793e+02 +1.8991e+00 +1.4790e+00 +1.1634e+00 +2.7112e+00 +1.7540e+00 -1.7906e+00 -4.1360e+00 -1.6167e+00 -5.0000e+00 +2.3971e+00 +8.5830e-01 -6.9309e-01 +8.1524e-01 -3.6165e+00 -4.9280e+00 -3.9757e+00 +1.4935e+00 -1.4924e+00 +2.0411e+00 -2.1716e+00
139 +6.081622571e+02 +6.081622571e+02 +6.044522571e+02 +6.044522571e+02 +3.8183e+00 -2.9169e+00 +1.8353e+00 +4.7368e+00 +5.5122e-01 +2.6608e-01 -4.8017e-01 -3.2061e+00 -2.1858e+00 +3.3735e+00 -2.9287e-02 +1.3368e+00 +2.5306e+00 -1.0757e+00 -1.0508e+00 -1.3113e+00 -6.3653e-01 -1.6580e+00 +1.9603e+00 -1.6468e+00
418 +3.438638389e+02 +3.438638389e+02 +3.401538389e+02 +3.401538389e+02 +3.0667e+00 -2.6442e+00 +1.3203e+00 +4.2441e+00 +1.3753e+00 +4.9993e+00 -4.4068e+00 -3.0309e+00 -1.5552e-01 +3.3913e+00 +2.2075e+00 +1.8793e-01 +2.8158e+00 -9.4982e-01 +1.5558e-01 -3.8589e+00 -2.4473e-01 +1.8579e+00 +3.6279e+00 -2.2239e+00
1207 +2.440477364e+02 +2.440477364e+02 +2.403377364e+02 +2.403377364e+02 +3.2467e+00 -3.0656e+00 +1.7161e+00 +4.6485e+00 +2.5351e+00 +4.9164e+00 -2.6941e+00 -3.9735e+00 +1.4786e+00 +1.3047e+00 +2.1862e+00 +1.4300e+00 +1.7840e+00 -1.3823e+00 -7.3942e-01 -3.0522e+00 -3.9820e-01 +8.3000e-01 +3.0838e+00 -3.2057e+00
3279 +1.507326282e+02 +1.507326282e+02 +1.470226282e+02 +1.470226282e+02 +3.0463e+00 -2.4942e+00 +2.9293e-02 +4.7768e+00 +2.3688e+00 +4.8472e+00 -2.3480e+00 -3.1228e+00 +2.3004e+00 -3.7189e-02 +2.6574e+00 +2.5303e+00 +3.5090e+00 -2.1173e+00 +5.2841e-02 -2.1768e+00 +1.0081e+00 +4.5185e-01 +2.8773e+00 -3.2316e+00
5977 +9.309545404e+01 +9.309545404e+01 +8.938545404e+01 +8.938545404e+01 +3.0654e+00 -2.3239e+00 +6.8759e-02 +4.7953e+00 +2.3368e+00 +4.8758e+00 -1.0414e+00 -3.1996e+00 +2.2574e+00 -1.3020e-01 +2.6747e+00 +2.5846e+00 +3.5657e+00 -1.2431e+00 +1.3370e-01 -2.5956e+00 +1.1068e+00 +4.4632e-01 +2.8295e+00 -3.2168e+00
8553 +6.088164617e+01 +6.088164617e+01 +5.717164617e+01 +5.717164617e+01 +3.0630e+00 -2.3864e+00 +5.7814e-03 +4.8062e+00 +2.3406e+00 +4.8933e+00 -5.9474e-01 -3.2290e+00 +2.3259e+00 -2.1164e-02 +2.6896e+00 +2.5810e+00 +3.5371e+00 -1.2547e+00 +5.1583e-01 -2.4123e+00 +1.1359e+00 +4.8978e-01 +2.8106e+00 -3.2226e+00
13201 +3.782474211e+01 +3.782474211e+01 +3.411474211e+01 +3.411474211e+01 +3.1199e+00 -2.2816e+00 +1.3529e-01 +4.8071e+00 +2.3108e+00 +4.9735e+00 -6.0445e-01 -3.2028e+00 +2.3360e+00 +5.4600e-02 +2.6783e+00 +2.5902e+00 +3.5738e+00 -1.2629e+00 +5.1136e-01 -2.4135e+00 +1.1536e+00 +1.5233e+00 +2.8257e+00 -3.2235e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.458721763e+03 +4.458721763e+03 +4.590901763e+03 +4.590901763e+03 -4.5365e+00 +1.0488e+00 -3.5665e+00 -3.3765e+00 +6.8359e-01 -2.6530e+00 +1.8007e-01 +3.6671e+00 -2.9617e+00 -4.0399e+00 -2.6727e+00 -2.2744e+00 +3.6708e+00 +1.9625e+00 +1.8151e+00 +3.3115e+00 -4.0146e+00 -2.1748e+00 -1.9721e+00 +1.9754e+00
2 +3.887244496e+03 +3.887244496e+03 +4.019424496e+03 +4.019424496e+03 -2.9354e-01 +2.2382e+00 -1.3519e+00 +3.8217e-01 +2.1802e+00 +2.2119e+00 -1.9640e+00 -8.8681e-01 +1.7831e+00 -5.1238e-01 -4.4773e+00 -4.0511e+00 +3.0839e+00 -1.7030e+00 +3.5493e-01 +2.1973e+00 +2.3034e+00 -5.3926e-01 -3.5614e+00 -4.9255e+00
7 +9.037177607e+02 +9.037177607e+02 +1.035897761e+03 +1.035897761e+03 +5.2230e-01 +3.5832e+00 +1.1193e+00 +3.2527e+00 -6.5271e-01 -2.0131e+00 -2.4603e-01 +1.6648e+00 -1.8766e+00 -4.2451e+00 +1.1740e-01 +4.0352e+00 -2.5924e+00 -1.6326e+00 +3.1915e+00 +3.8574e+00 -4.2085e+00 -4.0100e-01 -4.0410e-02 +6.7666e-01
177 +6.086265884e+02 +6.086265884e+02 +7.408065884e+02 +7.408065884e+02 +2.6446e+00 +4.2541e-01 -4.1344e+00 -2.4012e-01 +4.1934e-01 -3.2990e+00 -4.2206e+00 +4.1371e-01 -4.1053e+00 -3.0375e+00 -2.5373e+00 +1.7453e+00 +0.0000e+00 +2.7966e+00 +1.0243e-01 +1.2977e+00 +8.5560e-01 +3.4581e+00 -6.7131e-01 +3.6202e+00
589 +3.848668188e+02 +3.848668188e+02 +5.170468188e+02 +5.170468188e+02 +1.5969e+00 -7.0657e-02 +2.6544e+00 -3.4953e+00 +1.5998e+00 -1.8729e+00 -2.3271e+00 -8.9179e-01 +1.1906e+00 +1.6580e+00 +4.1719e-01 +2.7910e+00 -9.7840e-01 +2.8875e+00 +1.4107e+00 +4.5161e+00 -1.7823e+00 +4.4843e+00 +6.4505e-01 +8.8240e-01
1650 +2.406798699e+02 +2.406798699e+02 +3.728598699e+02 +3.728598699e+02 +3.9588e+00 -5.0783e-01 +1.8218e+00 -1.1451e+00 +1.6672e+00 -1.0656e+00 -1.3748e+00 +1.7421e+00 +2.2624e-01 -1.4313e+00 -4.1774e-01 +1.5425e+00 -2.8368e-01 +3.2597e+00 +3.0790e+00 +5.0000e+00 +3.0169e-01 +3.1673e+00 +1.0164e+00 +9.3781e-01
3662 +1.410152788e+02 +1.410152788e+02 +2.731952788e+02 +2.731952788e+02 +3.6751e+00 -3.1378e-01 +1.6521e+00 -1.7554e+00 +1.5399e+00 -1.8911e-01 +4.6334e-02 +1.4153e-01 +3.0343e-01 -1.1668e+00 -2.5237e-01 +3.0082e+00 +5.5041e-01 +2.9090e+00 +3.7589e+00 +4.7837e+00 +5.7684e-01 +3.4567e+00 +1.4848e+00 +7.6776e-01
5938 +9.902366081e+01 +9.902366081e+01 +2.312036608e+02 +2.312036608e+02 +3.6885e+00 -2.9100e-01 +1.6988e+00 -1.7253e+00 +1.6876e+00 -2.5277e-01 +6.2545e-02 +1.4557e-01 +2.8684e-01 -1.1834e+00 -2.1484e-01 +3.0394e+00 +9.8187e-01 +2.8408e+00 +3.5872e+00 +4.7648e+00 +1.2680e+00 +3.4583e+00 +1.3017e+00 +7.7657e-01
10874 +6.299783500e+01 +6.299783500e+01 +1.951778350e+02 +1.951778350e+02 +3.7409e+00 -2.7980e-01 +1.8044e+00 -1.0665e+00 +1.6639e+00 -2.5312e-01 +2.1658e-01 +8.5815e-02 +2.6219e-01 -1.2003e+00 -2.8308e-01 +3.0361e+00 +9.7111e-01 +2.8314e+00 +3.5802e+00 +4.7418e+00 +1.3087e+00 +3.4662e+00 +1.3784e+00 +7.5008e-01
11634 +3.929834655e+01 +3.929834655e+01 +1.714783465e+02 +1.714783465e+02 +3.7451e+00 -2.9614e-01 +1.8080e+00 -1.0717e+00 +1.6592e+00 -2.3485e-01 +2.0567e-01 +1.0575e-01 +2.6390e-01 -1.1931e+00 -2.6014e-01 +3.0243e+00 +9.8163e-01 +2.8130e+00 +3.5779e+00 +2.7587e+00 +1.2988e+00 +3.4779e+00 +1.3721e+00 +7.4591e-01
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.998053094e+03 +3.998053094e+03 +3.413323094e+03 +3.413323094e+03 -4.4877e+00 -4.8741e+00 -2.6509e+00 +3.2667e+00 +6.9051e-01 +4.3681e+00 -2.0273e+00 +1.7323e+00 -1.2634e+00 +4.9636e+00 +1.4141e+00 -1.5656e+00 +2.9450e+00 +9.1602e-01 -2.5029e+00 -1.2226e+00 -4.8339e+00 -4.0667e+00 -2.5968e+00 +4.3844e+00
2 +1.951027560e+03 +1.951027560e+03 +1.366297560e+03 +1.366297560e+03 +3.2781e+00 +2.3976e+00 +1.5333e+00 -3.2046e+00 -2.7264e+00 +5.2167e-01 -1.1661e+00 +3.8883e+00 -3.0544e+00 -3.9114e+00 +9.2385e-01 -1.8736e-01 -2.6138e+00 -3.9561e+00 -3.2399e+00 +4.1737e+00 +6.3736e-01 -4.7616e+00 -4.8838e+00 -2.1732e+00
6 +1.124426647e+03 +1.124426647e+03 +5.396966473e+02 +5.396966473e+02 +2.9335e+00 -3.9452e+00 +2.9018e+00 -1.5686e+00 -7.1807e-02 +1.7879e+00 -2.0389e+00 -2.4608e+00 -5.2693e-02 -5.1615e-01 +2.2720e+00 +2.1455e+00 -1.3763e-01 +3.4704e+00 -2.2892e-01 -1.0983e+00 +2.4415e+00 +3.3585e+00 +9.8933e-01 -4.3206e+00
27 +8.015400142e+02 +8.015400142e+02 +2.168100142e+02 +2.168100142e+02 -2.3266e+00 -1.5564e+00 -7.7631e-01 +1.0941e-01 -1.2312e+00 +3.1920e+00 -2.7970e+00 -1.4719e+00 +4.7772e-01 -4.0805e+00 -4.1149e+00 +2.5697e+00 -2.8582e+00 +2.7957e+00 -7.4694e-03 -3.4293e+00 -5.7031e-01 +3.3213e+00 +9.7530e-01 -5.9985e-01
88 +4.932561734e+02 +4.932561734e+02 -9.147382665e+01 -9.147382665e+01 -4.4377e+00 -1.0899e+00 +6.8024e-01 -2.2219e+00 +9.2949e-01 +7.4838e-01 -2.2518e-01 +1.5071e+00 +1.5667e+00 -4.3041e-01 +4.8847e-01 +9.6064e-01 -2.2068e-01 +1.9568e+00 +0.0000e+00 +0.0000e+00 +1.7069e+00 +2.7850e+00 -2.1899e-01 -1.3889e+00
590 +3.936969644e+02 +3.936969644e+02 -1.910330356e+02 -1.910330356e+02 -1.1786e+00 -1.1876e+00 -8.3282e-02 -9.9394e-01 -8.8194e-02 +1.0921e+00 +2.8164e+00 +5.8414e-01 -2.0332e+00 -1.1734e+00 +4.3254e-01 +9.2864e-01 -1.6148e+00 +2.8925e+00 +2.0876e+00 +7.7493e-02 +1.5205e-01 +3.1619e+00 +3.8815e-01 -4.1436e+00
1904 +2.113977904e+02 +2.113977904e+02 -3.733322096e+02 -3.733322096e+02 -1.4667e+00 -3.0475e+00 +2.1909e+00 -2.1259e+00 -6.3371e-01 -3.1303e+00 +2.3475e+00 -1.0024e+00 +4.3691e-01 -6.2796e-01 +8.8020e-01 +8.3213e-01 -7.5341e-01 +4.8797e+00 +1.4984e+00 -1.6216e-01 +2.1848e+00 +2.5495e+00 +2.7406e-01 -4.1107e+00
4275 +1.514920508e+02 +1.514920508e+02 -4.332379492e+02 -4.332379492e+02 +6.8858e-01 -2.8843e+00 +2.3039e+00 -2.0166e+00 -7.6421e-01 -3.4404e+00 +4.1199e-01 +9.1699e-01 +4.0285e-01 -4.0927e-01 +2.8857e-01 +7.7797e-01 -3.7779e-01 +4.9096e+00 +1.7866e+00 -3.5621e-01 +2.1724e+00 +4.4953e+00 +6.0805e-01 -4.1570e+00
7575 +9.801509657e+01 +9.801509657e+01 -4.867149034e+02 -4.867149034e+02 +8.4891e-01 -3.0399e+00 +2.3134e+00 -2.1948e+00 -7.3666e-01 -3.4500e+00 +3.2693e-01 +9.8182e-01 +4.0800e-01 -4.8450e-01 +3.1061e-01 +7.4840e-01 -2.9784e-01 +4.8979e+00 +1.6853e+00 -5.8536e-01 +2.1797e+00 +4.0823e+00 +6.1116e-01 -4.1709e+00
12528 +6.292594165e+01 +6.292594165e+01 -5.218040583e+02 -5.218040583e+02 +6.5494e-01 -3.0622e+00 +2.2381e+00 -2.0596e+00 -7.6385e-01 -3.4346e+00 +3.1675e+00 +9.6445e-01 +3.8235e-01 -5.0726e-01 +3.3702e-01 +2.9888e-01 -2.8891e-01 +4.8882e+00 +1.6897e+00 -5.4714e-01 +2.2029e+00 +3.3876e+00 +6.7131e-01 -4.1659e+00
19414 +3.981018273e+01 +3.981018273e+01 -5.449198173e+02 -5.449198173e+02 +7.2981e-01 -2.9749e+00 +2.2942e+00 -2.1183e+00 -7.7911e-01 -3.3727e+00 +3.1643e+00 +9.2556e-01 +3.8995e-01 -2.3734e+00 +2.7665e-01 -7.1687e-01 +1.0162e+00 +4.8928e+00 +1.6836e+00 -5.6824e-01 +2.2045e+00 +3.3854e+00 +6.4263e-01 -4.1766e+00
