% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1131 +6.196783025e+00 +6.196783025e+00 -3.646432170e+02 -3.646432170e+02 +8.2911e-01 +1.7771e+00 +2.4939e+00 -9.4098e-02 +4.1904e+00 -3.4174e+00 -3.7716e+00 +1.8011e+00 -4.9981e+00 +1.8974e+00 -3.1972e+00 +1.8432e+00 +4.8300e+00 -3.1712e+00 -2.9356e+00 -2.1931e-01 -3.5302e+00 +9.6702e-01 +4.1357e+00 -8.2021e-04
1400 +3.608038318e+00 +3.608038318e+00 -3.672319617e+02 -3.672319617e+02 +1.1097e+00 +1.8377e+00 +2.3902e+00 +1.3861e-01 +3.8789e+00 -3.6285e+00 -3.5008e+00 +2.6668e+00 -4.8807e+00 +2.1440e+00 -3.8183e+00 +1.8869e+00 +4.8543e+00 -2.3483e+00 -2.5700e+00 -2.7590e-01 -3.5931e+00 +1.0172e+00 +4.1658e+00 -4.2851e-01
1759 +2.479846632e+00 +2.479846632e+00 -3.683601534e+02 -3.683601534e+02 +5.2945e-01 +1.6827e+00 +2.5639e+00 +1.2453e+00 +4.0404e+00 -4.0484e+00 -3.6687e+00 +3.2514e+00 -4.3054e+00 +1.3036e+00 -4.0306e+00 +1.6313e+00 +4.5744e+00 -2.6581e+00 -2.3527e+00 +1.0534e+00 -3.7241e+00 +1.5084e+00 +3.8231e+00 -1.3470e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.109823649e+01 +8.109823649e+01 +4.853823649e+01 +4.853823649e+01 -1.1705e+00 -4.5434e+00 +3.0017e+00 -7.6680e-01 -2.6920e+00 +1.0270e+00 +3.7933e-01 -1.9712e+00 -3.0539e+00 -3.6767e+00 +1.0442e+00 -8.7200e-01 +1.3606e+00 -2.2128e+00 +2.7647e+00 -4.3456e+00 -2.1840e+00 +2.1981e+00 -3.6923e+00 -3.4592e+00
348 +6.149353048e+01 +6.149353048e+01 +2.893353048e+01 +2.893353048e+01 +9.3392e-01 -1.1122e+00 +8.1273e-01 -1.7403e-01 +2.2736e+00 +5.0000e+00 -2.4264e+00 -8.3853e-01 +1.0834e+00 -1.1331e+00 -3.0209e+00 -3.2444e+00 -1.2217e+00 -5.0000e+00 -4.0882e+00 -3.4602e+00 +1.1368e+00 -2.3241e+00 +2.3629e+00 +1.4608e+00
1199 +3.908348920e+01 +3.908348920e+01 +6.523489196e+00 +6.523489196e+00 +1.2215e+00 -1.0509e+00 -6.6011e-01 -1.7266e+00 +2.2764e+00 +4.9901e+00 -2.1051e+00 -1.1692e+00 +1.3661e+00 +1.4919e-01 -3.9267e+00 -2.7179e+00 -1.2157e+00 -3.0831e+00 -3.9228e+00 -4.3614e+00 +1.6094e+00 -8.6193e-02 +3.2095e+00 +3.0112e+00
3169 +2.490897309e+01 +2.490897309e+01 -7.651026912e+00 -7.651026912e+00 +2.3829e+00 -1.4933e+00 -1.5132e+00 -2.2790e+00 +2.3462e+00 +3.5514e+00 -2.9475e+00 -1.9820e+00 -3.8668e-01 +5.5282e-01 -3.5062e+00 -3.2014e+00 -2.3505e+00 -3.9769e+00 -3.9953e+00 -3.7441e+00 +2.2005e+00 -6.3413e-01 +3.7213e+00 +2.4550e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.814323001e+01 +7.814323001e+01 +5.935432300e+02 +5.935432300e+02 +4.2415e+00 -1.8549e-01 +8.1604e-01 -1.9952e+00 -3.7879e+00 +1.1808e+00 +3.1488e+00 +4.3333e+00 -1.0402e+00 +5.9996e-01 -1.7295e+00 -1.7018e+00 -2.2955e+00 +1.0913e+00 +3.8943e+00 +4.1793e+00 -1.6298e-01 +2.1656e+00 +6.9112e-01 -4.7385e+00
208 +5.104434320e+01 +5.104434320e+01 +5.664443432e+02 +5.664443432e+02 +3.3861e-01 +4.2991e+00 -1.2057e-02 +3.3545e-01 +1.5633e+00 -2.0834e+00 -2.0940e+00 -7.2606e-01 -1.0125e+00 +2.8956e-01 +3.6059e+00 -6.5967e-01 -7.6788e-01 +3.5026e+00 +3.6380e+00 +0.0000e+00 +6.5786e-01 -2.4287e+00 -2.7474e+00 +2.8500e+00
406 +3.140950655e+01 +3.140950655e+01 +5.468095065e+02 +5.468095065e+02 -9.1402e-02 +3.6899e+00 +4.1962e-01 -2.0566e+00 +1.9008e+00 -2.4351e+00 -2.7426e+00 -9.8817e-02 -9.3359e-01 -1.3781e+00 +1.4351e-01 +1.7519e+00 -1.9898e+00 +4.2386e+00 -3.3805e-01 +7.0210e-02 +1.4012e+00 +0.0000e+00 -4.7748e+00 +3.8371e+00
578 +2.282045674e+01 +2.282045674e+01 +5.382204567e+02 +5.382204567e+02 +1.4487e-01 +4.1388e+00 -1.0914e+00 +1.1017e-01 +1.5932e+00 -2.1411e+00 -3.3003e+00 -4.0241e-01 -1.8314e-01 -1.8361e+00 +1.1666e+00 +1.4238e+00 -3.1545e+00 +3.7814e+00 +8.6458e-01 -2.9075e-01 +1.3623e+00 -5.1573e-02 -5.0000e+00 +3.6269e+00
830 +1.574886318e+01 +1.574886318e+01 +5.311488632e+02 +5.311488632e+02 -2.1127e-01 +3.9213e+00 -3.2387e-01 -7.0584e-01 +1.2660e+00 -9.0582e-01 -3.3323e+00 +1.3758e-01 -4.6370e-01 +4.7277e-02 +8.9601e-01 +1.1909e+00 -3.2797e+00 +3.8254e+00 +1.5664e+00 +5.5474e-01 +1.5115e+00 -2.3258e-01 -4.9827e+00 +3.7828e+00
1048 +9.964971586e+00 +9.964971586e+00 +5.253649716e+02 +5.253649716e+02 -8.5171e-02 +4.1553e+00 +2.1160e-01 -3.0857e-01 +1.2400e+00 -1.2833e+00 -2.2319e+00 +6.1198e-01 -2.9532e+00 -9.9441e-02 +1.2905e+00 +1.8140e+00 -2.1847e+00 +3.9490e+00 +1.1783e+00 -2.3638e-01 +1.9097e+00 -1.1397e+00 -4.8042e+00 +3.3168e+00
1277 +6.217700852e+00 +6.217700852e+00 +5.216177009e+02 +5.216177009e+02 -1.3708e-01 +3.8999e+00 -4.2019e-02 -1.1980e-01 +1.2562e+00 -1.6734e-01 -3.1651e+00 +5.3190e-01 -2.8831e+00 -3.5125e-01 +1.0206e+00 +1.5067e+00 -3.4937e+00 +3.9572e+00 +1.0934e+00 -1.1174e+00 +1.6422e+00 -9.5061e-01 -4.7148e+00 +3.1137e+00
1823 +3.353434884e+00 +3.353434884e+00 +5.187534349e+02 +5.187534349e+02 -4.7752e-01 +4.2045e+00 +3.7976e-01 -2.5006e-01 +7.2640e-01 -1.5120e-01 -3.4341e+00 +4.5211e-01 -3.2131e+00 -3.9505e-01 +1.1386e+00 +1.4729e+00 -2.4767e+00 +3.7789e+00 +1.6314e+00 -7.3286e-01 +1.4998e+00 -5.1175e-01 -4.7607e+00 +2.1845e+00
2646 +2.472709820e+00 +2.472709820e+00 +5.178727098e+02 +5.178727098e+02 -6.6748e-01 +4.3106e+00 -4.2919e-01 -1.6435e-01 +4.9781e-01 +1.1230e-01 -3.5538e+00 +4.8885e-01 -3.3935e+00 -9.6749e-01 +1.2263e+00 +1.2709e+00 -2.7979e+00 +3.7483e+00 +2.1735e+00 -1.1493e+00 +1.2662e+00 -6.2505e-01 -4.8880e+00 +2.1382e+00
% function evaluation | noise-free fitness - Fopt (9.862300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.518477816e+01 +8.518477816e+01 +1.071414778e+03 +1.071414778e+03 -1.2998e+00 -9.0458e-01 -4.1170e+00 +4.7179e-01 +4.3526e+00 +3.2753e+00 +2.4027e+00 +3.0029e+00 -4.4602e+00 -1.8040e+00 +4.8037e+00 +3.6254e+00 +2.9614e+00 +4.5898e+00 +3.9180e+00 +2.9305e+00 +8.6812e-01 +4.1916e+00 -1.9531e+00 +2.4140e-01
173 +5.937505571e+01 +5.937505571e+01 +1.045605056e+03 +1.045605056e+03 +6.7622e-01 -1.2828e-01 -1.4641e+00 +2.3872e+00 +9.5730e-02 -1.5121e+00 +8.5581e-01 +5.8532e-02 +2.2053e+00 -2.1395e+00 +1.7430e-01 -3.2713e-02 -3.7134e+00 -1.7849e+00 +1.5288e+00 -6.1354e-01 -2.8590e+00 -2.8760e+00 +3.8552e+00 -2.8786e+00
452 +3.105331324e+01 +3.105331324e+01 +1.017283313e+03 +1.017283313e+03 -9.3157e-01 +1.3154e+00 -1.4004e+00 +1.4470e+00 +9.6568e-02 -1.7441e+00 -2.9663e+00 -1.4328e+00 +4.2593e+00 -9.5251e-01 -2.4971e+00 -3.1815e-01 -1.5517e+00 -1.5204e+00 +1.5134e+00 -1.3214e+00 -7.7566e-01 -3.6621e+00 +4.4049e+00 -3.8845e+00
629 +2.317557696e+01 +2.317557696e+01 +1.009405577e+03 +1.009405577e+03 +1.9981e-01 -9.2231e-02 -2.8675e+00 +2.3995e+00 -3.5767e-01 -3.6760e+00 -1.3863e+00 -9.1485e-01 +4.2351e+00 -7.1234e-02 -1.6564e+00 -4.6418e-01 -2.1694e+00 -1.8045e+00 +2.4148e+00 -1.1121e+00 -1.8146e+00 -2.9315e+00 +4.4239e+00 -3.9956e+00
922 +1.495759771e+01 +1.495759771e+01 +1.001187598e+03 +1.001187598e+03 +2.8048e-01 -6.3137e-01 -2.6278e+00 +2.6556e+00 -6.1666e-01 -2.9523e+00 -2.5261e+00 -2.5500e-01 +1.9905e+00 +4.4328e-01 +1.6477e-01 -7.3722e-01 -1.6057e+00 -2.3346e+00 +2.7974e+00 -2.8668e+00 -1.9709e+00 -3.6134e+00 +4.3931e+00 -4.0432e+00
1525 +9.627741641e+00 +9.627741641e+00 +9.958577416e+02 +9.958577416e+02 +3.0399e-01 -7.4231e-01 -2.6275e+00 +2.8071e+00 -2.2761e-01 -2.0816e+00 -2.4475e+00 -3.1627e-01 +6.2140e-01 +6.0247e-01 -1.8003e-01 +9.2035e-02 -1.2588e+00 -2.8226e+00 +2.7845e+00 -2.6476e+00 -7.6304e-01 -3.8182e+00 +4.4211e+00 -4.6731e+00
2673 +5.179661993e+00 +5.179661993e+00 +9.914096620e+02 +9.914096620e+02 +9.9276e-02 +1.5478e+00 -3.1564e+00 +3.4270e+00 -1.3506e-01 -2.0205e+00 -1.2864e+00 +4.7682e-01 +9.8517e-01 +1.8449e+00 +1.8866e+00 +1.4664e+00 -1.4313e+00 -3.8578e+00 +1.7040e+00 -1.5626e+00 -5.2963e-01 -3.4254e+00 +4.6546e+00 -4.6581e+00
2771 +3.828623079e+00 +3.828623079e+00 +9.900586231e+02 +9.900586231e+02 +3.4068e-01 +9.1458e-01 -3.4409e+00 +3.7063e+00 -3.2041e-01 -1.8879e+00 -1.1740e+00 +2.5630e-01 +1.4573e+00 +1.6130e+00 +1.5315e+00 +1.4596e+00 -1.4167e+00 -3.3045e+00 +1.8172e+00 -1.5992e+00 -5.3958e-01 -3.5420e+00 +4.5483e+00 -4.6389e+00
2971 +2.504723521e+00 +2.504723521e+00 +9.887347235e+02 +9.887347235e+02 +2.0058e-01 +4.3914e-01 -3.2289e+00 +3.4232e+00 -3.3147e-01 -1.9409e+00 -1.2510e+00 +3.9637e-01 +1.5572e+00 +1.6036e+00 +1.4431e+00 +1.6578e+00 -1.3351e+00 -3.0622e+00 +1.5728e+00 -1.5264e+00 -4.7126e-01 -3.5126e+00 +4.4857e+00 -4.7153e+00
4423 +1.501689177e+00 +1.501689177e+00 +9.877316892e+02 +9.877316892e+02 +3.6842e-01 +8.4099e-01 -2.4238e+00 +3.7927e+00 -1.0123e+00 -2.1286e+00 -1.2626e+00 +1.0091e+00 +2.9158e+00 +1.3321e+00 +1.0295e+00 +1.6684e+00 -1.2771e+00 -3.2839e+00 +3.8527e-01 -1.7722e+00 -6.1268e-01 -3.9449e+00 +4.5205e+00 -4.8936e+00
5789 +9.967582029e-01 +9.967582029e-01 +9.872267582e+02 +9.872267582e+02 +3.6509e-01 +1.0844e+00 -2.5038e+00 +3.9645e+00 -1.1083e+00 -2.1009e+00 -1.0806e+00 +1.2795e+00 +2.9945e+00 +1.4313e+00 +1.1198e+00 +1.6373e+00 -1.3256e+00 -3.3829e+00 -1.1386e-01 -1.4179e+00 -3.5909e-01 -3.9443e+00 +4.5184e+00 -4.8824e+00
% function evaluation | noise-free fitness - Fopt (1.240800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.570466376e+01 +8.570466376e+01 +2.097846638e+02 +2.097846638e+02 -4.2445e+00 +2.0659e+00 -4.5752e+00 +2.7750e+00 -9.1300e-01 +3.6193e-01 +2.8397e+00 +3.8760e+00 -1.3023e+00 +3.0886e+00 +1.1083e+00 -2.5806e+00 +2.5472e+00 +2.7434e-01 +7.0967e-01 +3.2041e+00 -4.6659e+00 -2.1256e+00 -3.2617e+00 -2.8428e+00
127 +6.063621962e+01 +6.063621962e+01 +1.847162196e+02 +1.847162196e+02 +3.4094e+00 +4.1468e+00 -3.0899e+00 -4.0408e+00 +0.0000e+00 -3.4581e+00 -5.0000e+00 +1.0308e+00 +5.0000e+00 -2.3001e+00 +0.0000e+00 +3.8992e+00 +2.1615e+00 -4.0868e+00 -1.9688e+00 -4.7370e+00 +4.9701e+00 -3.0895e+00 +2.9750e+00 +0.0000e+00
249 +3.711604959e+01 +3.711604959e+01 +1.611960496e+02 +1.611960496e+02 +2.2360e+00 +3.3164e+00 -3.3946e+00 -2.4544e+00 -2.5003e+00 -1.8562e+00 -3.9431e+00 +1.3470e+00 +4.6109e+00 -5.0000e+00 -1.4807e+00 +2.0465e+00 +3.3128e+00 -2.5038e+00 -1.7164e+00 -3.8840e+00 +4.9691e+00 -1.7995e+00 -4.1036e-01 -2.9229e+00
412 +2.130573172e+01 +2.130573172e+01 +1.453857317e+02 +1.453857317e+02 +2.8882e+00 +2.2367e+00 -2.8716e+00 -3.3496e+00 -2.1526e+00 -1.3697e+00 -4.4824e+00 +1.4846e+00 +5.0000e+00 -2.9785e+00 -1.7894e+00 +2.7117e+00 +3.0598e+00 -1.4602e+00 -1.5951e+00 -3.3354e+00 +4.9354e+00 -2.6128e+00 +2.4893e-01 -1.8451e+00
544 +1.503821620e+01 +1.503821620e+01 +1.391182162e+02 +1.391182162e+02 +2.6524e+00 +2.8268e+00 -2.9925e+00 -3.0655e+00 -1.9975e+00 -1.3998e+00 -4.2991e+00 +1.5889e+00 +4.7352e+00 -2.1479e+00 +0.0000e+00 +2.9920e+00 +3.3160e+00 -2.4037e+00 -3.3947e+00 -3.1500e+00 +4.8106e+00 -2.8187e+00 -1.8776e-01 -1.7215e+00
1167 +9.456558236e+00 +9.456558236e+00 +1.335365582e+02 +1.335365582e+02 +1.8654e+00 +2.8266e+00 -6.7545e-01 -3.5736e+00 -1.8311e+00 -2.6203e+00 -4.8426e+00 +1.8964e+00 +4.7203e+00 -1.6381e+00 -9.1797e-01 +3.2781e+00 +2.4886e+00 -1.5009e+00 -2.7115e+00 -3.2513e+00 +4.1158e+00 -2.5378e+00 -1.2288e+00 -1.7447e+00
2391 +6.249954791e+00 +6.249954791e+00 +1.303299548e+02 +1.303299548e+02 +1.5072e+00 +3.4343e+00 -2.2228e+00 -3.8661e+00 -2.5817e+00 -1.9409e+00 -4.8845e+00 +2.3165e+00 +3.3957e+00 -2.1658e+00 -4.8108e-01 +3.8490e+00 +3.3242e+00 -1.4575e+00 -2.7948e+00 -3.3766e+00 +3.3235e+00 -2.0096e+00 -3.4160e-01 -1.8662e+00
2801 +3.947766048e+00 +3.947766048e+00 +1.280277660e+02 +1.280277660e+02 +2.4271e+00 +3.0475e+00 -2.1905e+00 -3.6255e+00 -2.6455e+00 -1.9122e+00 -4.6266e+00 +2.2858e+00 +3.7883e+00 -1.8397e+00 -1.0691e+00 +3.5214e+00 +2.4901e+00 -1.8689e+00 -2.6429e+00 -2.7716e+00 +3.2068e+00 -2.2571e+00 -1.8786e-01 -1.8123e+00
5722 +2.509708481e+00 +2.509708481e+00 +1.265897085e+02 +1.265897085e+02 +2.1540e+00 +3.0299e+00 -1.9464e+00 -3.5927e+00 -2.4369e+00 -2.1335e+00 -4.6597e+00 +2.3291e+00 +3.5982e+00 -1.7383e+00 -1.2097e+00 +3.4571e+00 +2.8326e+00 -2.0604e+00 -2.9936e+00 -3.0466e+00 +2.3419e+00 -2.3391e+00 -3.0940e-01 -1.9339e+00
% function evaluation | noise-free fitness - Fopt (-4.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.555939050e+01 +8.555939050e+01 -3.827506095e+02 -3.827506095e+02 -1.1057e+00 -1.2180e+00 +9.1850e-01 +1.5611e+00 +3.7044e+00 +3.9440e+00 -4.4188e+00 +3.2503e+00 -4.7878e+00 -9.8735e-01 -1.1788e+00 +2.4835e+00 +2.6525e+00 -4.2017e+00 +3.0806e+00 +3.4976e+00 -2.3008e+00 +4.1728e+00 -4.9222e+00 -2.9426e+00
296 +5.471500866e+01 +5.471500866e+01 -4.135949913e+02 -4.135949913e+02 -6.9821e-01 +2.0970e+00 +1.8003e+00 -2.3414e+00 -4.5327e+00 -2.4457e-01 -4.2636e-01 +2.2415e+00 +9.5531e-01 +2.9084e+00 +4.2595e+00 +1.4162e+00 +3.3948e+00 -2.4511e+00 +7.9336e-01 +2.0606e+00 -3.0260e+00 -8.4963e-01 -1.7245e+00 -8.9772e-01
489 +3.629726358e+01 +3.629726358e+01 -4.320127364e+02 -4.320127364e+02 +2.0586e-01 -1.2190e+00 +1.6806e+00 -3.2769e+00 -4.6172e+00 -3.4545e-01 -1.3613e+00 +1.1131e+00 +2.5449e+00 +3.2144e-01 +3.9058e+00 -1.4794e+00 +3.0584e+00 -2.6537e+00 +6.3689e-01 +1.5819e+00 -2.6334e+00 +1.0858e-01 -1.5879e+00 -2.2290e-01
993 +2.221425813e+01 +2.221425813e+01 -4.460957419e+02 -4.460957419e+02 -5.2749e-01 -4.8454e-01 +7.6966e-01 -1.7433e+00 -4.0854e+00 -1.3685e+00 -2.9847e+00 +1.8814e+00 +1.0241e-01 +4.1766e-01 +2.3427e+00 -2.1033e+00 +2.3869e+00 -2.8073e+00 +2.3292e-01 +2.6022e+00 -3.4622e+00 +8.5197e-01 -1.2345e+00 -2.1006e-01
1567 +1.526523388e+01 +1.526523388e+01 -4.530447661e+02 -4.530447661e+02 -1.1761e-01 +3.9075e-02 +1.1449e+00 -3.4398e+00 -3.7407e+00 -7.0340e-01 -2.6084e+00 +2.6810e+00 +2.7007e-01 +2.4470e+00 +2.2784e+00 -1.9025e+00 +2.0077e+00 -2.9691e+00 +9.6464e-01 +2.4322e+00 -4.4137e+00 +4.0143e-01 -1.2126e+00 -7.7891e-01
1995 +9.823998464e+00 +9.823998464e+00 -4.584860015e+02 -4.584860015e+02 -1.7479e-01 -4.7282e-01 +1.0650e+00 -3.3195e+00 -3.2856e+00 -5.3250e-01 -3.3134e+00 +2.6271e+00 +1.5359e+00 +1.5353e+00 +2.5726e+00 -1.4637e+00 +2.3243e+00 -2.8311e+00 +5.1029e-01 +3.2172e+00 -4.7738e+00 +1.4672e-01 -1.4206e+00 -7.9597e-01
