% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12378 +2.402529517e+03 +2.402529517e+03 +2.551679517e+03 +2.551679517e+03 +2.3332e-01 -8.5280e-01 -1.1764e+00 +3.3219e-01 -4.7373e+00 -1.2405e+00 -3.2138e-01 -1.6080e+00 -1.5455e+00 -3.1948e-01 -4.2773e+00 -1.7037e-02 +1.3445e+00 -4.4858e-01 -1.4861e-01 -8.4464e-01 -7.3912e-01 +7.0643e-01 -2.2996e+00 -5.0000e+00
13510 +1.556186572e+03 +1.556186572e+03 +1.705336572e+03 +1.705336572e+03 -5.1947e-01 -2.5470e-01 -3.9615e-01 +1.3080e+00 -4.9127e+00 -1.3736e+00 -7.5066e-01 -1.6389e+00 -1.2157e+00 -3.7272e-01 -3.6441e+00 +1.9067e-01 +1.2051e+00 -9.7319e-02 -2.8568e-01 -1.3534e+00 -4.8318e-01 +2.3921e-01 -1.9626e+00 -5.0000e+00
14267 +7.418450361e+02 +7.418450361e+02 +8.909950361e+02 +8.909950361e+02 -4.4418e-01 -6.2643e-01 -2.6942e-01 +1.3582e+00 -4.9660e+00 -1.2310e+00 -1.1250e+00 -2.1856e+00 -3.4422e-01 -3.8639e-01 -3.3629e+00 -1.7914e-01 +1.2520e+00 -1.3302e+00 -1.5383e+00 -1.4457e+00 -1.3867e+00 +2.4738e-01 -2.1667e+00 -5.0000e+00
14839 +6.287514100e+02 +6.287514100e+02 +7.779014100e+02 +7.779014100e+02 -5.2429e-01 -5.8908e-01 -2.6514e-01 +1.2094e+00 -4.9453e+00 -1.2275e+00 -1.0633e+00 -2.1290e+00 -7.3574e-01 -6.7713e-01 -3.3597e+00 +1.1774e-01 +1.3216e+00 -1.2863e+00 -1.6037e+00 -1.3619e+00 -1.4977e+00 +3.5906e-01 -2.3222e+00 -5.0000e+00
15379 +3.830498114e+02 +3.830498114e+02 +5.321998114e+02 +5.321998114e+02 -5.0809e-01 -6.1390e-01 -1.0965e-01 +1.0575e+00 -4.7592e+00 -1.1568e+00 -9.2464e-01 -1.3284e+00 -6.3313e-01 -8.6356e-01 -3.1054e+00 +1.6744e-01 +2.0814e+00 -1.0873e+00 -1.6102e+00 -1.4066e+00 -1.3630e+00 +2.0797e-01 -2.5824e+00 -4.6347e+00
15627 +2.417212474e+02 +2.417212474e+02 +3.908712474e+02 +3.908712474e+02 -4.3670e-01 -6.9266e-01 -2.6261e-01 +1.0669e+00 -4.4167e+00 -1.3241e+00 -1.0938e+00 -1.4200e+00 -7.0170e-01 -8.7092e-01 -3.0585e+00 +8.6062e-02 +1.8489e+00 -1.0855e+00 -1.5246e+00 -1.5463e+00 -1.3216e+00 -4.5761e-01 -3.2019e+00 -3.9101e+00
15768 +1.534302162e+02 +1.534302162e+02 +3.025802162e+02 +3.025802162e+02 -3.1242e-01 -9.3370e-01 -5.1574e-01 +1.0923e+00 -4.1223e+00 -1.4537e+00 -1.2531e+00 -1.8934e+00 -9.3112e-01 -8.4293e-01 -3.0220e+00 +1.4713e-02 +1.8576e+00 -1.1906e+00 -1.4120e+00 -1.3987e+00 -1.1857e+00 -3.6735e-01 -3.0577e+00 -3.9203e+00
16077 +8.968028296e+01 +8.968028296e+01 +2.388302830e+02 +2.388302830e+02 -2.8766e-01 -8.7042e-01 -7.3623e-01 +1.0578e+00 -3.6738e+00 -1.7285e+00 -1.3236e+00 -1.9231e+00 -9.6254e-01 -7.3576e-01 -2.7086e+00 +1.8959e-02 +1.7930e+00 -1.4688e+00 -1.4058e+00 -1.4281e+00 -7.0109e-01 -5.7016e-01 -3.1067e+00 -3.6564e+00
16528 +6.297426511e+01 +6.297426511e+01 +2.121242651e+02 +2.121242651e+02 -4.3777e-01 -9.5349e-01 -8.0758e-01 +9.8998e-01 -3.7172e+00 -1.7681e+00 -1.3407e+00 -1.8401e+00 -9.1866e-01 -6.3138e-01 -2.7768e+00 -4.2573e-02 +1.7628e+00 -1.5766e+00 -1.6621e+00 -1.4786e+00 -8.1481e-01 -5.4528e-01 -3.0704e+00 -3.7667e+00
16882 +3.825748900e+01 +3.825748900e+01 +1.874074890e+02 +1.874074890e+02 -3.6740e-01 -1.0183e+00 -8.8626e-01 +9.4980e-01 -3.7007e+00 -2.2316e+00 -1.4547e+00 -1.8155e+00 -9.1853e-01 -6.1085e-01 -2.7010e+00 -8.1278e-02 +1.7331e+00 -1.5989e+00 -1.6788e+00 -1.4469e+00 -8.4753e-01 -2.8479e-01 -2.8316e+00 -3.8547e+00
17711 +2.481190929e+01 +2.481190929e+01 +1.739619093e+02 +1.739619093e+02 -4.9559e-01 -1.0724e+00 -8.9797e-01 +9.4831e-01 -3.7173e+00 -2.1411e+00 -1.6069e+00 -1.9949e+00 -9.3254e-01 -6.1095e-01 -2.6745e+00 -2.2110e-01 +1.8119e+00 -1.5914e+00 -1.6667e+00 -1.4210e+00 -8.5386e-01 -3.0775e-01 -2.7976e+00 -3.8652e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.090717841e+05 +1.090717841e+05 +1.080717841e+05 +1.080717841e+05 -3.9782e+00 +3.1811e+00 -6.4638e-01 +6.8916e-01 -1.9081e+00 -4.3807e+00 -7.7137e-01 +1.0371e+00 +1.2989e+00 -4.0195e-01 -2.9452e+00 -3.9456e+00 -1.4326e+00 +3.0710e-01 +4.4044e+00 -2.8042e+00 +1.9163e+00 -2.1223e+00 -5.6976e-01 +2.0206e+00
92 +5.447674037e+04 +5.447674037e+04 +5.347674037e+04 +5.347674037e+04 -4.2075e+00 -9.6491e-01 -1.3151e+00 -3.1343e+00 -8.0308e-01 +2.1365e-02 +6.4409e-01 -3.3916e+00 +9.5832e-01 -1.1775e+00 +6.5111e-01 +1.1905e+00 -2.6645e+00 -2.7872e+00 +8.7646e-01 -3.4034e+00 +8.1094e-01 -5.5767e+00 +1.5898e-01 +1.7709e-01
277 +2.943619677e+04 +2.943619677e+04 +2.843619677e+04 +2.843619677e+04 -3.5466e+00 +1.7110e+00 +4.6644e-01 +6.5918e-01 -2.7302e+00 -2.5187e-02 -4.4317e+00 -3.0506e-01 +4.6361e-01 +2.1434e-01 -7.6074e-01 -2.6605e+00 -4.9244e+00 -2.3086e+00 +1.9877e+00 -6.0135e-01 -9.1016e-01 -2.0456e+00 -2.5195e+00 -5.7315e+00
2022 +1.878985462e+04 +1.878985462e+04 +1.778985462e+04 +1.778985462e+04 -1.7054e+00 +3.2295e-01 -2.0057e+00 -3.1196e+00 -4.6022e+00 -1.8867e+00 -2.8320e+00 -3.3126e+00 +1.1851e+00 +1.9701e+00 -2.4247e+00 -7.2517e-01 -3.7149e+00 -1.3587e+00 -6.2793e-02 -1.7648e+00 -1.6491e+00 -5.1270e+00 -2.5013e+00 -6.5143e+00
5660 +1.508005561e+04 +1.508005561e+04 +1.408005561e+04 +1.408005561e+04 -5.0551e+00 -6.1904e-01 -5.3433e-01 -1.4725e+00 -2.7446e+00 -1.5608e+00 -3.3360e-01 -2.4862e+00 +7.9383e-02 +3.1228e+00 -1.1928e+00 -2.4596e+00 -3.9519e+00 -3.0908e+00 +2.1021e+00 -2.6272e+00 -1.7557e+00 -2.6805e+00 -5.3120e+00 +2.0711e+00
7871 +8.535519954e+03 +8.535519954e+03 +7.535519954e+03 +7.535519954e+03 -3.6939e+00 +5.0994e-01 +1.1487e+00 -3.8483e+00 -4.2195e+00 -1.3241e+00 -2.2796e+00 -3.1256e+00 -1.4402e+00 +4.0558e+00 -3.5545e+00 -2.2168e+00 -2.9720e+00 -2.5346e+00 +5.5822e-01 -6.2435e-01 +5.7763e-02 -3.0054e+00 -2.7244e+00 +3.7223e-02
9675 +6.122882959e+03 +6.122882959e+03 +5.122882959e+03 +5.122882959e+03 -4.6061e+00 +1.7923e-01 -1.4476e+00 -2.0410e+00 -3.9472e+00 -1.6791e+00 -3.7485e+00 -1.3697e+00 -1.0594e+00 +2.6087e+00 -9.4111e-01 -3.9439e+00 -7.5243e-01 -4.2454e+00 -3.2117e-01 -2.4006e+00 -2.1552e+00 -3.0361e+00 -3.6707e+00 -6.0504e-02
10682 +3.883123105e+03 +3.883123105e+03 +2.883123105e+03 +2.883123105e+03 -4.9431e+00 +1.2451e+00 +1.8508e+00 -1.9468e+00 -2.4390e+00 -2.0786e+00 -1.4058e+00 -6.1175e-01 -6.2270e-01 +7.0544e-01 -6.3880e-01 -2.2726e+00 -2.7424e-01 -2.5179e+00 +1.3887e+00 -2.8235e+00 -5.3600e-01 -2.9963e+00 -2.3335e+00 -2.3730e-01
12948 +2.469470810e+03 +2.469470810e+03 +1.469470810e+03 +1.469470810e+03 -4.6576e+00 +1.1323e+00 +7.1885e-01 -2.0789e+00 -4.3674e+00 -9.6781e-01 -3.9020e+00 -2.2966e+00 -8.5633e-01 +1.3484e+00 -1.6418e+00 -1.3949e+00 -1.0778e+00 -2.3202e+00 +1.6484e+00 -1.5286e+00 -6.8714e-01 -4.7233e+00 -1.1505e+00 -7.1071e-01
14689 +1.557715592e+03 +1.557715592e+03 +5.577155925e+02 +5.577155925e+02 -3.6675e+00 +1.1416e+00 +8.8603e-01 -1.6507e+00 -3.9249e+00 -7.5126e-02 -2.5790e+00 -2.5034e+00 -5.3581e-01 +2.7155e+00 -1.9977e+00 -1.4273e+00 -8.6741e-01 -2.4789e+00 +6.2775e-01 -1.9988e+00 -1.0371e+00 -4.8558e+00 -9.2358e-01 -2.4456e-02
15026 +9.849736844e+02 +9.849736844e+02 -1.502631561e+01 -1.502631561e+01 -2.9089e+00 +1.0129e+00 +8.1386e-01 -1.8345e+00 -3.7086e+00 -1.0448e-01 -2.6539e+00 -2.4966e+00 -4.5687e-01 +2.5847e+00 -1.9759e+00 -1.1284e+00 -2.1971e-01 -2.4221e+00 +5.3825e-01 -1.9204e+00 -1.0134e+00 -4.7721e+00 -1.2108e+00 +3.5574e-01
15785 +6.305754625e+02 +6.305754625e+02 -3.694245375e+02 -3.694245375e+02 -2.4883e+00 +1.3641e+00 +9.5987e-01 -1.8602e+00 -3.4207e+00 -8.8234e-01 -2.4905e+00 -2.3155e+00 +3.0438e-01 +1.7703e+00 -2.3761e+00 -1.1455e+00 -5.8457e-01 -3.0298e+00 +9.9821e-01 -1.2639e+00 -6.0421e-01 -4.6649e+00 -1.0829e+00 +4.1864e-01
16250 +3.883378195e+02 +3.883378195e+02 -6.116621805e+02 -6.116621805e+02 -2.7399e+00 +1.1732e+00 +9.2935e-01 -1.8865e+00 -2.6750e+00 -6.5731e-01 -2.5829e+00 -2.5827e+00 +2.0110e-01 +1.7924e+00 -2.2108e+00 -1.5680e+00 -6.7716e-01 -3.2131e+00 +7.0757e-01 -1.2585e+00 +1.3431e-02 -4.8911e+00 -1.1176e+00 +7.6008e-01
16709 +2.357736682e+02 +2.357736682e+02 -7.642263318e+02 -7.642263318e+02 -2.7380e+00 +1.0326e+00 +1.2051e+00 -2.1159e+00 -2.7358e+00 -8.6559e-01 -3.2229e+00 -2.0533e+00 +3.2622e-01 +1.9927e+00 -1.8119e+00 -2.1235e+00 -1.0298e+00 -3.1601e+00 +5.9068e-01 -1.3153e+00 -2.4856e-01 -4.7745e+00 -1.2311e+00 +4.5165e-01
17727 +1.548211409e+02 +1.548211409e+02 -8.451788591e+02 -8.451788591e+02 -2.8938e+00 +8.0893e-01 +1.1535e+00 -2.1896e+00 -2.9644e+00 -1.1155e+00 -3.0208e+00 -2.1103e+00 +3.6511e-01 +2.0473e+00 -1.8096e+00 -1.5883e+00 -9.1515e-01 -3.1959e+00 +6.0722e-01 -1.3908e+00 -2.8898e-01 -4.3919e+00 -2.0860e+00 -1.8162e+00
17856 +9.540645998e+01 +9.540645998e+01 -9.045935400e+02 -9.045935400e+02 -2.8635e+00 +1.1085e+00 +1.1521e+00 -2.1475e+00 -3.0584e+00 -1.1228e+00 -3.0166e+00 -2.2013e+00 +3.1615e-01 +2.0633e+00 -1.8426e+00 -1.7131e+00 -9.0497e-01 -3.1971e+00 +5.2527e-01 -1.3989e+00 -2.9814e-01 -3.9713e+00 -2.6141e+00 -2.4179e+00
18314 +6.263610940e+01 +6.263610940e+01 -9.373638906e+02 -9.373638906e+02 -2.8853e+00 +9.9219e-01 +1.1534e+00 -2.1486e+00 -3.0383e+00 -9.3942e-01 -3.0091e+00 -2.2325e+00 +2.3764e-01 +2.0828e+00 -1.8533e+00 -1.7146e+00 -8.9636e-01 -3.1982e+00 +5.4508e-01 -1.4198e+00 -2.4139e-01 -3.6199e+00 -3.0000e+00 -2.7382e+00
19498 +3.858050556e+01 +3.858050556e+01 -9.614194944e+02 -9.614194944e+02 -2.8874e+00 +1.0035e+00 +1.1693e+00 -2.1302e+00 -2.8509e+00 -7.8617e-01 -2.9413e+00 -2.2207e+00 +2.1676e-01 +2.0758e+00 -1.7630e+00 -2.0572e+00 -1.1730e+00 -3.4808e+00 +3.6063e-01 -1.4248e+00 -2.2265e-01 -3.6125e+00 -3.0024e+00 -2.6282e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.669417677e+05 +7.669417677e+05 +7.670403877e+05 +7.670403877e+05 +2.0915e+00 -1.9231e+00 -5.1183e-01 +1.5123e+00 -1.4646e+00 +2.9229e+00 +4.1003e-01 +1.5841e+00 -1.6865e+00 +1.7406e+00 -4.2712e+00 +4.4558e+00 +7.7206e-01 +3.6403e+00 -1.5426e+00 -1.8186e+00 +3.6106e+00 +4.2863e+00 +3.2440e+00 -1.7153e+00
8 +5.348749093e+05 +5.348749093e+05 +5.349735293e+05 +5.349735293e+05 +3.5944e+00 -8.5791e-01 -3.6274e-01 -4.2673e+00 -3.0379e+00 +4.2522e+00 +2.3025e+00 -3.6394e+00 -3.7495e+00 -1.1238e-01 +1.0055e+00 -4.1174e+00 -2.2573e+00 +3.0101e+00 -2.5849e+00 -3.2543e+00 -4.6474e+00 -4.3209e+00 +1.6207e+00 -1.3716e-01
10 +3.137233966e+05 +3.137233966e+05 +3.138220166e+05 +3.138220166e+05 +7.5834e-01 -3.9711e+00 +2.7872e+00 +6.9212e-02 +1.0803e+00 +2.5475e+00 +7.1596e-01 -4.8604e+00 +2.8002e+00 -1.3002e+00 +9.7953e-01 -4.2333e+00 +1.8569e+00 +9.6621e-01 +1.4437e+00 -1.7243e+00 +6.8839e-01 -2.4992e+00 +1.7401e+00 -3.7096e+00
43 +1.210897945e+05 +1.210897945e+05 +1.211884145e+05 +1.211884145e+05 -8.0659e-01 +2.2551e+00 +5.0000e+00 -1.0999e+00 +1.9521e+00 -4.5723e-01 -1.2865e+00 +1.5458e+00 -9.3225e-01 -7.6980e-01 +7.5710e-01 -2.4439e+00 +6.3553e-01 -2.5737e+00 -8.3401e-01 -1.3578e-01 +2.6254e+00 +2.0488e+00 +1.4160e+00 -2.1533e+00
91 +5.878340305e+04 +5.878340305e+04 +5.888202305e+04 +5.888202305e+04 +6.2974e-01 +3.2655e-01 +1.4441e+00 -7.5459e-01 -7.8304e-01 -2.0447e+00 -2.4359e+00 -3.2516e+00 -6.0219e+00 -1.1818e+00 +3.7440e+00 -1.4364e+00 +2.6575e-01 -5.1389e-01 -3.3411e-01 +1.9234e-01 +2.5826e+00 +2.6891e+00 +3.0047e+00 -5.1051e+00
133 +2.952990672e+04 +2.952990672e+04 +2.962852672e+04 +2.962852672e+04 -1.1903e+00 -7.3070e-01 +4.6142e+00 -2.9666e+00 -3.3767e+00 +1.0836e+00 -1.4582e+00 -1.2869e+00 -4.3357e+00 -1.6918e+00 +2.3221e+00 -2.1689e+00 -7.4276e-01 -3.7673e+00 -1.7924e+00 -1.9836e+00 +2.0058e+00 +1.2902e+00 +2.4245e+00 -1.3165e+00
2588 +2.038235018e+04 +2.038235018e+04 +2.048097018e+04 +2.048097018e+04 -8.4786e-02 -3.2319e+00 +4.3455e+00 -4.6387e+00 -6.1150e-01 +1.0776e+00 -1.4302e+00 -5.7085e+00 -3.8172e+00 -4.3167e-01 +3.9257e-01 -8.9834e-01 +1.5777e-01 -4.4035e+00 -2.2085e+00 -4.5959e+00 +1.7365e+00 -7.7778e-01 +3.1696e-01 -3.8677e+00
5245 +9.177697747e+03 +9.177697747e+03 +9.276317747e+03 +9.276317747e+03 -2.7208e+00 -2.4375e+00 +2.2201e+00 -3.4780e+00 -5.4223e-01 +3.0474e-02 -4.1047e+00 -6.1240e+00 -3.2126e+00 -1.2030e+00 +2.4519e-01 -3.9290e+00 -5.1965e-01 -3.3165e+00 -2.9071e+00 -1.4181e+00 +2.0555e+00 -1.5754e-01 +2.6825e-01 -7.7076e-01
5449 +4.396129102e+03 +4.396129102e+03 +4.494749102e+03 +4.494749102e+03 -1.8307e+00 -3.2298e+00 +2.0894e+00 -2.5157e+00 -4.4623e-01 +1.4274e+00 -1.1570e+00 -3.8397e+00 -2.5315e+00 -2.0351e+00 +1.8948e+00 -3.9682e+00 +1.6194e+00 -3.7596e+00 -2.6336e+00 -1.6242e+00 +1.2754e+00 -7.6694e-01 +1.4406e+00 +2.5201e+00
10040 +3.843221414e+03 +3.843221414e+03 +3.941841414e+03 +3.941841414e+03 -1.8964e+00 -2.6927e+00 +2.5015e+00 -2.7768e+00 -1.0809e+00 +1.2702e+00 -1.4302e+00 -3.9163e+00 -2.5348e+00 -2.2189e+00 +1.5884e+00 -3.5857e+00 +1.5342e+00 -3.8976e+00 -2.3549e+00 -2.0753e+00 +1.3771e+00 -1.0490e+00 +1.3776e+00 +1.8533e+00
11186 +1.956846730e+03 +1.956846730e+03 +2.055466730e+03 +2.055466730e+03 -1.7107e+00 -8.9705e-01 +1.8882e+00 -3.5520e+00 +1.8661e-01 +2.4598e+00 -1.4283e+00 -3.0082e+00 -2.4011e+00 -4.1367e-01 +1.0027e+00 -2.2500e+00 +1.2343e+00 -4.1200e+00 -3.4517e+00 -2.2597e+00 +7.9965e-01 +9.0241e-01 -7.9876e-01 +4.4734e+00
14301 +1.455515275e+03 +1.455515275e+03 +1.554135275e+03 +1.554135275e+03 -2.5376e+00 -1.2753e+00 +1.9162e+00 -3.7128e+00 -1.2337e-01 +2.1990e+00 -1.5804e+00 -2.5769e+00 -2.6405e+00 -2.2756e-02 +1.7051e+00 -1.2771e+00 +1.4704e+00 -3.9129e+00 -3.6557e+00 -2.3288e+00 +6.1909e-01 +7.4441e-01 -1.0885e+00 +4.5680e+00
14867 +9.880193617e+02 +9.880193617e+02 +1.086639362e+03 +1.086639362e+03 -2.3509e+00 -1.7737e+00 +1.8180e+00 -3.8179e+00 -3.7570e-01 +1.9724e+00 -1.5402e+00 -2.7082e+00 -2.6214e+00 +2.2408e-01 +2.0628e+00 -1.4336e+00 +1.0248e+00 -4.1546e+00 -3.2973e+00 -2.3670e+00 +6.4366e-01 +7.4121e-01 -7.8263e-01 +3.8216e+00
16021 +5.582647648e+02 +5.582647648e+02 +6.568847648e+02 +6.568847648e+02 -2.4014e+00 -1.7164e+00 +1.9864e+00 -3.6054e+00 +7.2928e-01 +1.9182e+00 -1.4428e+00 -3.0996e+00 -2.4577e+00 +6.6369e-02 +1.7749e+00 -1.4587e+00 +9.5852e-01 -4.0861e+00 -2.9711e+00 -2.9773e+00 +2.5798e-01 +7.8090e-01 -8.1764e-02 +1.8489e+00
16202 +3.937618637e+02 +3.937618637e+02 +4.923818637e+02 +4.923818637e+02 -2.3696e+00 -1.6872e+00 +1.9869e+00 -3.6317e+00 +7.4820e-01 +1.9525e+00 -1.3084e+00 -3.0020e+00 -2.4682e+00 +4.3048e-02 +1.7969e+00 -1.4674e+00 +9.1509e-01 -4.0506e+00 -3.1137e+00 -2.9375e+00 +3.3039e-01 +7.7085e-01 +3.1743e-01 +5.3467e-01
16362 +2.476509070e+02 +2.476509070e+02 +3.462709070e+02 +3.462709070e+02 -2.2849e+00 -1.5290e+00 +1.7406e+00 -3.6683e+00 +9.5138e-01 +1.9582e+00 -1.3021e+00 -2.6803e+00 -2.5340e+00 +8.6757e-02 +1.8265e+00 -1.4984e+00 +6.3863e-01 -3.9282e+00 -3.2557e+00 -2.9500e+00 +2.9717e-01 +7.5576e-01 +1.4136e+00 +2.4071e-01
16606 +1.508727867e+02 +1.508727867e+02 +2.494927867e+02 +2.494927867e+02 -2.3192e+00 -1.5141e+00 +1.5989e+00 -3.5536e+00 +8.3820e-01 +1.8532e+00 -1.2995e+00 -2.6059e+00 -2.5518e+00 -5.4085e-02 +1.5643e+00 -1.8499e+00 +3.7640e-01 -3.9499e+00 -3.2393e+00 -3.0345e+00 +5.9113e-01 +8.2573e-01 +1.3825e+00 -4.7774e-01
16997 +9.656690815e+01 +9.656690815e+01 +1.951869081e+02 +1.951869081e+02 -2.4937e+00 -1.6375e+00 +1.7870e+00 -2.7280e+00 +5.4964e-01 +1.7514e+00 -1.2935e+00 -2.7685e+00 -2.5896e+00 -1.6163e-01 +1.4660e+00 -1.8844e+00 +5.9639e-01 -3.8876e+00 -3.2653e+00 -2.9958e+00 +7.7649e-01 +6.9590e-01 +1.0699e+00 -4.5243e-01
17779 +6.201802472e+01 +6.201802472e+01 +1.606380247e+02 +1.606380247e+02 -2.4838e+00 -1.5018e+00 +2.1993e+00 -2.3128e+00 +9.1988e-01 +1.8501e+00 -1.3104e+00 -2.7417e+00 -2.5753e+00 -7.4166e-02 +1.5328e+00 -1.9507e+00 +4.8932e-01 -3.8761e+00 -3.2844e+00 -3.0312e+00 +7.6382e-01 +5.8147e-01 +1.1753e+00 -4.9156e-01
18307 +3.892695090e+01 +3.892695090e+01 +1.375469509e+02 +1.375469509e+02 -2.5616e+00 -1.2889e+00 +2.3454e+00 -2.2325e+00 +9.0466e-01 +1.8668e+00 -1.2816e+00 -2.7154e+00 -2.5998e+00 -8.3017e-02 +1.5527e+00 -1.8744e+00 +4.5865e-01 -3.8794e+00 -3.4285e+00 -3.0225e+00 +5.3625e-01 +6.5620e-01 +1.2084e+00 -4.9045e-01
18619 +2.500209098e+01 +2.500209098e+01 +1.236220910e+02 +1.236220910e+02 -2.7737e+00 -1.1997e+00 +2.4278e+00 -2.2133e+00 +8.7760e-01 +1.8136e+00 -1.2969e+00 -2.7158e+00 -2.6127e+00 -9.1301e-02 +1.5516e+00 -1.8640e+00 +4.7361e-01 -3.8802e+00 -3.4400e+00 -3.0331e+00 +5.1745e-01 +6.7173e-01 +1.2571e+00 -4.9143e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
