% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
383 +2.466988440e+02 +2.466988440e+02 +2.505188440e+02 +2.505188440e+02 +3.0302e+00 +1.9824e+00 +2.0215e+00 -2.3938e+00 -1.5209e+00 +1.5877e+00 +4.6425e+00 -2.0672e+00 +1.5332e+00 -2.9213e+00 +1.9106e+00 -5.0000e+00 -4.1607e+00 -4.8225e+00 -2.6803e+00 +1.6918e+00 +1.4535e+00 +1.7836e+00 +4.5415e-01 +2.5648e+00
683 +1.581635234e+02 +1.581635234e+02 +1.619835234e+02 +1.619835234e+02 +4.9679e+00 +2.2561e+00 +3.8749e+00 -2.3740e+00 -9.7322e-01 -3.7816e-01 +4.5179e+00 -3.4292e+00 +2.7281e+00 -2.8383e+00 +3.1431e+00 -4.8915e+00 -2.3611e+00 -5.0000e+00 -2.7545e+00 +3.1084e+00 -4.0517e-01 +3.0532e+00 -1.5835e+00 +1.9618e+00
989 +9.467963868e+01 +9.467963868e+01 +9.849963868e+01 +9.849963868e+01 +4.0311e+00 +3.7203e-01 +4.5291e+00 -5.0000e+00 -1.4377e-01 +1.0786e+00 +4.3589e+00 -4.3598e+00 +2.3916e+00 -3.1185e+00 +3.4010e+00 -1.7479e+00 -1.3023e-01 -4.5970e+00 -2.5555e+00 +4.2295e+00 +3.1348e-02 -5.2735e-01 -6.4168e-01 +8.4515e-01
2466 +5.405426842e+01 +5.405426842e+01 +5.787426842e+01 +5.787426842e+01 +4.0037e+00 +1.5830e+00 +3.9132e+00 -5.0000e+00 -6.8927e-01 +5.7880e-01 +9.3840e-01 -3.8986e+00 +2.1109e+00 -1.7370e+00 +1.3438e+00 +1.5208e-01 -4.4804e-01 -4.4443e+00 -2.7243e+00 +3.5646e+00 +1.9775e+00 +1.8207e-01 -7.0523e-01 +1.6003e-01
2931 +3.612606715e+01 +3.612606715e+01 +3.994606715e+01 +3.994606715e+01 +3.8532e+00 +1.4375e+00 +4.0975e+00 -5.0000e+00 -5.0402e-01 -5.5829e-02 +9.9309e-01 -4.0807e+00 +1.9117e+00 -2.5582e+00 +3.0823e+00 -3.5960e-01 -2.0313e-01 -4.5096e+00 -2.7279e+00 +3.4178e+00 +1.8953e+00 +1.1523e-01 -4.3221e-01 +2.4422e-01
5668 +2.416303992e+01 +2.416303992e+01 +2.798303992e+01 +2.798303992e+01 +3.9154e+00 +1.1232e+00 +3.8276e+00 -5.0000e+00 -1.0061e+00 -2.8442e-01 +4.8540e-01 -4.9396e+00 +1.9302e+00 -2.3814e+00 +3.5286e+00 +5.3812e-01 -3.0357e-01 -4.3052e+00 -2.9541e+00 +3.3824e+00 +2.1480e+00 -5.5863e-02 -6.7360e-03 +9.2987e-02
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.069822318e+03 +4.069822318e+03 +4.091572318e+03 +4.091572318e+03 +4.3798e+00 +4.6387e+00 -4.6024e+00 -4.4512e+00 +2.9569e+00 +1.7029e+00 -4.8469e+00 +4.0696e+00 +3.0959e+00 -3.5509e+00 -1.7608e+00 +1.6083e+00 +1.6661e+00 -2.9292e+00 -3.2880e+00 +2.6425e+00 +3.7266e+00 +4.6318e+00 -1.2769e+00 +2.5989e+00
2 +1.842059157e+03 +1.842059157e+03 +1.863809157e+03 +1.863809157e+03 -4.7968e+00 -8.3218e-01 -1.6690e+00 +1.8112e+00 -1.9759e+00 -2.7706e+00 -2.6300e+00 +2.8434e+00 +1.7613e+00 +3.1615e+00 +3.8254e+00 -1.9766e+00 +2.6409e+00 +3.7353e-01 +2.5364e+00 +2.2352e+00 -4.1522e-02 -3.1993e+00 -1.3084e+00 -3.2623e+00
6 +1.412462142e+03 +1.412462142e+03 +1.434212142e+03 +1.434212142e+03 +5.4391e-01 -4.2695e+00 +4.6146e+00 +4.9497e+00 -1.8528e+00 -1.7714e+00 -1.1703e+00 -2.2686e+00 +5.0757e-01 +2.5639e+00 +3.9763e+00 -9.4978e-02 -3.0046e+00 +1.5653e+00 +3.6302e+00 -1.0785e+00 -4.7977e+00 -4.5062e+00 -3.9477e+00 -3.6674e+00
51 +9.464434084e+02 +9.464434084e+02 +9.681934084e+02 +9.681934084e+02 -4.8211e+00 -2.7263e+00 +2.8745e+00 -1.2329e+00 +1.5599e+00 -2.2866e+00 -4.1776e-01 -2.2541e+00 +7.9411e-01 +3.8428e+00 +1.3734e+00 -1.0616e+00 +2.6710e-01 -2.9179e+00 -1.8198e+00 -9.7439e-01 -1.5295e+00 +3.6254e+00 +2.8335e+00 -7.6728e-01
121 +5.087256478e+02 +5.087256478e+02 +5.304756478e+02 +5.304756478e+02 +5.0554e-01 -2.0064e+00 +1.8156e+00 -3.9698e-01 +2.5862e+00 +4.1256e+00 +3.6125e+00 -3.6497e+00 +4.5730e+00 -6.9061e-01 +3.9922e-01 +3.3999e+00 +5.0000e+00 -4.0922e+00 +1.2352e+00 -3.8407e+00 -6.1276e-02 +2.2270e+00 -2.5023e+00 +2.2501e+00
196 +3.385982352e+02 +3.385982352e+02 +3.603482352e+02 +3.603482352e+02 +4.7526e+00 -1.5525e-01 -1.6812e+00 +1.2858e+00 +3.5938e+00 +3.5372e+00 -4.1021e-01 -5.0000e+00 +4.4858e+00 +3.7815e+00 +2.8800e+00 +2.2859e+00 +5.0000e+00 -4.6859e+00 +4.0572e+00 -1.8462e+00 -1.7677e+00 +4.2064e+00 -7.1727e-01 +3.0593e+00
290 +2.365827197e+02 +2.365827197e+02 +2.583327197e+02 +2.583327197e+02 +4.6324e+00 +1.4168e+00 -1.1177e+00 +7.0847e-01 +4.1984e+00 +4.8857e+00 -1.1799e-01 -2.7988e+00 +3.4666e+00 +4.5413e+00 +3.0470e+00 +2.5928e+00 +5.0000e+00 -4.5366e+00 +3.3063e+00 -5.5834e-01 -3.3360e+00 +1.6204e+00 -8.5624e-01 +3.6007e+00
374 +1.354359746e+02 +1.354359746e+02 +1.571859746e+02 +1.571859746e+02 +4.5159e+00 +2.4204e+00 -3.4947e+00 +1.3950e-01 +1.4254e+00 +5.0000e+00 +3.2781e+00 -4.9988e+00 +3.7645e+00 +2.1975e+00 +3.5633e+00 -1.0240e+00 +3.9203e+00 -4.3821e+00 +1.6260e+00 -7.2354e-01 -1.9149e+00 -2.0655e+00 -2.2790e+00 +3.1648e+00
703 +9.396851274e+01 +9.396851274e+01 +1.157185127e+02 +1.157185127e+02 +4.5286e+00 +9.0544e-01 -3.9640e+00 +2.3271e+00 +1.0651e+00 +4.5601e+00 +2.4822e+00 -5.0000e+00 +3.4835e+00 +1.6896e+00 +3.6782e+00 -8.2887e-01 +3.9292e+00 -5.0000e+00 +1.7716e+00 -4.3019e-01 -2.8865e+00 -1.5324e+00 -2.2769e+00 +2.5439e+00
2366 +6.301449219e+01 +6.301449219e+01 +8.476449219e+01 +8.476449219e+01 +4.5689e+00 +1.1898e+00 -3.8932e+00 +2.2169e+00 +7.9084e-01 +2.7992e+00 +1.9440e+00 -4.8616e+00 +3.0482e+00 +2.2038e+00 +3.4962e+00 -1.5608e+00 +4.3000e+00 -4.9347e+00 +5.5506e-01 -4.1941e-02 -2.5038e+00 +9.2248e-02 -5.9451e-01 +1.7439e+00
9947 +3.933457002e+01 +3.933457002e+01 +6.108457002e+01 +6.108457002e+01 +4.3075e+00 +1.5729e+00 -3.8232e+00 +2.6647e+00 +1.5148e+00 +1.6026e+00 +2.2836e+00 -3.1354e+00 +2.5619e+00 +2.8212e+00 +3.1196e+00 -1.7937e+00 +4.7590e+00 -4.9684e+00 +5.2764e-02 -1.0149e+00 -2.5334e+00 +3.5732e-01 -3.0319e-01 +1.6014e+00
16908 +2.510364774e+01 +2.510364774e+01 +4.685364774e+01 +4.685364774e+01 +3.9700e+00 +1.3554e+00 -3.8221e+00 +3.0395e+00 +9.5371e-01 +1.2827e-01 +2.3139e+00 -2.1146e+00 +2.5308e+00 +3.2220e+00 +2.7371e+00 -1.9310e+00 +4.5433e+00 -5.0000e+00 -4.2510e-01 -9.8275e-01 -2.3755e+00 +7.2357e-01 -9.7546e-01 +1.2487e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.006123454e+03 +2.006123454e+03 +2.070913454e+03 +2.070913454e+03 +4.1924e+00 +6.5662e-01 +3.5589e+00 +4.8910e+00 -6.4309e-02 -3.5116e+00 +3.6244e+00 +2.7882e+00 +3.8995e+00 -4.3793e+00 +4.2151e+00 +4.1707e+00 +2.4599e+00 +1.8599e-01 -1.2494e+00 -3.3101e-01 -2.9527e-02 +6.3339e-01 +2.6511e+00 +3.7414e+00
6 +1.561427871e+03 +1.561427871e+03 +1.626217871e+03 +1.626217871e+03 +3.4930e+00 -2.7793e+00 -1.3519e+00 +4.0394e+00 -2.2401e+00 +4.9045e+00 -2.5177e+00 -5.1196e-01 -1.6349e+00 -2.6259e+00 +3.5935e+00 -3.0015e+00 -3.4724e+00 -1.1178e+00 +2.5035e-01 +2.4549e+00 +2.8117e+00 -3.8353e+00 +1.8828e-01 +4.6022e+00
8 +8.873648539e+02 +8.873648539e+02 +9.521548539e+02 +9.521548539e+02 -2.7867e+00 +1.4555e+00 +3.1901e-01 +4.8481e-01 -4.3100e+00 -4.6901e+00 -3.3616e+00 -1.6847e+00 -8.1365e-01 +1.9390e+00 +9.9664e-01 +1.5583e+00 +3.5865e+00 -6.8760e-01 +4.9982e+00 +3.9251e+00 -1.7975e+00 -3.6947e+00 +3.4905e+00 -2.6279e+00
56 +4.394760623e+02 +4.394760623e+02 +5.042660623e+02 +5.042660623e+02 -1.3690e+00 +3.4259e+00 -5.3285e-01 -1.3412e+00 -4.5883e+00 -5.0000e+00 -5.0000e+00 +1.7498e+00 -9.8844e-01 +4.5420e+00 +6.5736e-01 -1.1924e+00 +3.6636e+00 -3.4710e+00 +1.0358e+00 +1.9204e+00 -4.8961e-01 -8.2753e-01 +1.7689e+00 -1.0760e+00
169 +3.970610322e+02 +3.970610322e+02 +4.618510322e+02 +4.618510322e+02 -3.2295e+00 +3.5433e+00 -5.0000e+00 +6.7529e-01 -4.4634e+00 -5.0000e+00 -5.0000e+00 +3.0766e+00 -2.2737e+00 +5.0000e+00 +2.2790e+00 -2.3835e+00 +4.6925e+00 -3.6546e+00 +1.2972e+00 +2.9216e+00 -4.5048e+00 +2.0204e+00 +8.7583e-01 -3.3717e+00
271 +2.356961674e+02 +2.356961674e+02 +3.004861674e+02 +3.004861674e+02 +1.2288e+00 +1.9900e+00 -3.9743e+00 +7.9414e-02 -4.6724e+00 -5.0000e+00 -4.7186e+00 +6.9304e-01 -7.8433e-01 +2.1014e+00 +3.9031e+00 -1.0264e+00 +5.0000e+00 -3.1740e+00 +2.5453e+00 +4.0030e+00 -4.5504e+00 -1.7239e+00 +4.0207e+00 -2.0212e+00
431 +1.441869850e+02 +1.441869850e+02 +2.089769850e+02 +2.089769850e+02 +2.5627e-01 +1.8477e+00 -9.7805e-01 +1.4938e+00 -4.1607e+00 -5.0000e+00 -4.7630e+00 +1.6002e+00 +1.4248e+00 +1.8063e+00 +1.3782e+00 -2.7683e+00 +4.4343e+00 +1.1808e+00 +7.9080e-01 +3.0270e+00 -4.5830e+00 +2.7355e+00 +4.4569e-01 -2.4661e+00
816 +9.467567881e+01 +9.467567881e+01 +1.594656788e+02 +1.594656788e+02 -4.5163e-01 +2.8240e-01 -8.5531e-01 +1.8875e+00 -4.0141e+00 -5.0000e+00 -4.7482e+00 +4.9131e-01 -1.5633e+00 +2.4315e+00 +8.1855e-01 -2.9287e+00 +4.4840e+00 +8.5596e-01 -2.7280e-01 +3.2294e+00 -4.8292e+00 +2.7195e+00 +6.5030e-01 -2.0900e+00
1521 +6.083721408e+01 +6.083721408e+01 +1.256272141e+02 +1.256272141e+02 -1.1615e+00 -1.3348e+00 -1.4460e+00 +2.0987e+00 -3.8952e+00 -5.0000e+00 -4.8046e+00 -1.1862e-01 -2.5069e+00 +3.3486e+00 +3.4880e-01 -4.1728e+00 +4.4181e+00 -1.3456e+00 +6.4411e-02 +2.5688e+00 -4.7977e+00 +2.4157e+00 +4.4727e-02 -1.9897e+00
2366 +3.882439072e+01 +3.882439072e+01 +1.036143907e+02 +1.036143907e+02 -1.6657e+00 -1.8292e+00 -1.4682e+00 +1.6707e+00 -3.0779e+00 -5.0000e+00 -4.8591e+00 -6.6562e-01 -1.9180e+00 +3.2475e+00 +1.5419e+00 -3.3325e+00 +3.8986e+00 -8.1401e-01 +3.6528e-01 +3.2822e+00 -4.8830e+00 -1.0431e+00 -5.7015e-01 -1.1682e+00
3690 +2.485355872e+01 +2.485355872e+01 +8.964355872e+01 +8.964355872e+01 -1.3243e+00 -1.4768e+00 -1.7424e+00 +1.7449e+00 -3.2103e+00 -4.9969e+00 -4.7595e+00 -4.7048e-01 -1.7429e+00 +3.1883e+00 +2.2303e+00 -3.4462e+00 +3.2228e+00 -1.4018e+00 -2.8505e-01 +3.5477e+00 -4.6963e+00 -1.0684e-01 +7.2727e-02 -2.0845e+00
6848 +1.492909715e+01 +1.492909715e+01 +7.971909715e+01 +7.971909715e+01 -1.4688e+00 -1.3991e+00 -1.8475e+00 +1.6026e+00 -2.4945e+00 -4.9957e+00 -4.3009e+00 -6.9691e-01 -1.8808e+00 +3.1244e+00 +3.3633e+00 -3.5814e+00 +2.9864e+00 -1.5910e+00 -7.2626e-01 +3.5001e+00 -3.5347e+00 -8.2523e-02 +3.9428e-01 -2.1866e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.876728833e+03 +2.876728833e+03 +2.930798833e+03 +2.930798833e+03 +1.1255e+00 -3.7874e+00 +4.3327e-01 +5.0392e-01 -4.9372e+00 -2.9060e+00 -4.0994e+00 -3.8159e+00 -2.1383e+00 +2.1095e+00 -1.9437e+00 -3.2690e+00 +1.4373e+00 -2.9719e+00 +1.7635e+00 +3.9258e+00 -1.0011e+00 -2.2075e+00 +2.1221e+00 -3.2766e+00
4 +2.055889363e+03 +2.055889363e+03 +2.109959363e+03 +2.109959363e+03 -2.8237e+00 -3.3494e+00 +2.1943e+00 -4.1186e+00 +2.9207e-01 -2.0070e+00 -2.3821e+00 -3.4875e-01 -4.3534e+00 -8.7201e-01 +4.4233e-01 +3.1819e+00 -1.2552e+00 -3.6184e+00 -9.4390e-01 -2.5397e+00 +3.5008e+00 -2.5450e-01 -2.5993e+00 -3.8632e+00
6 +1.544712569e+03 +1.544712569e+03 +1.598782569e+03 +1.598782569e+03 -1.3452e-01 -1.0702e+00 +2.7166e-01 +3.6572e+00 -2.7564e+00 +3.3583e+00 +1.6548e+00 +3.7685e+00 +5.2707e-01 +3.1662e+00 -1.8628e+00 +4.2697e+00 -7.4898e-01 -3.2019e+00 +3.3929e+00 +4.1664e+00 -4.3663e-01 +3.5591e+00 +1.5019e+00 -2.8922e+00
