% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2324 +1.478441635e+01 +1.478441635e+01 +3.359441635e+01 +3.359441635e+01 -2.4625e-01 +2.5123e+00 -1.1146e+00 +1.1772e+00 +8.1205e-01 -3.6577e+00 +1.6884e+00 -9.1435e-01 +2.4086e+00 +4.0447e+00 -3.5268e+00 +2.6176e+00 +3.0402e+00 +1.4803e+00 -1.1768e-01 -2.0552e+00 -2.7890e+00 +4.1067e+00 +2.7879e-01 -7.8496e-01
4436 +9.934779420e+00 +9.934779420e+00 +2.874477942e+01 +2.874477942e+01 -8.9844e-01 +2.7886e+00 -3.2539e-01 +6.9512e-02 +1.9801e+00 -3.8215e+00 +1.5889e+00 -3.4101e+00 -1.4141e+00 +3.6766e+00 -1.8516e+00 +3.9918e+00 +3.5874e+00 -5.7561e-01 -2.3217e-01 -1.3382e+00 -1.7632e+00 +2.8833e+00 +1.1668e-01 +1.4254e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.148386324e+02 +3.148386324e+02 +5.879886324e+02 +5.879886324e+02 -4.8491e+00 +2.7615e+00 -4.8706e+00 -1.5535e+00 +1.8361e-01 -1.5985e-01 +3.0368e+00 +3.6610e+00 -3.6660e+00 -6.0466e-01 +3.7813e+00 -1.2173e+00 +2.1770e+00 -9.0974e-01 +2.1905e+00 -1.8471e+00 +4.4599e+00 -4.9462e+00 -3.9817e+00 -1.3678e+00
3 +2.500383872e+02 +2.500383872e+02 +5.231883872e+02 +5.231883872e+02 -2.2362e+00 +4.9318e+00 -3.6057e+00 +1.3404e-01 -6.0740e-01 -4.2317e+00 -2.1896e+00 -2.3423e+00 +3.1461e+00 -3.8118e+00 +1.2334e+00 -3.5703e+00 +9.1752e-01 -4.9446e+00 +3.5230e+00 -4.4080e-01 +3.8879e+00 +1.8304e+00 -1.3613e+00 -2.7980e+00
12 +1.250889109e+02 +1.250889109e+02 +3.982389109e+02 +3.982389109e+02 +1.6392e+00 -3.9258e+00 +4.3180e+00 +2.0132e+00 +4.8876e+00 +3.8881e+00 -2.4063e+00 -4.4357e+00 -3.8723e+00 +3.9332e+00 +3.3218e+00 -2.1731e+00 -2.3436e+00 +1.9889e+00 +3.8473e+00 -2.5795e+00 +4.3330e+00 -3.1437e+00 -3.5368e+00 -1.2467e+00
63 +8.091391620e+01 +8.091391620e+01 +3.540639162e+02 +3.540639162e+02 -3.7021e+00 +1.9123e+00 -1.1830e+00 +2.1328e+00 -1.3153e+00 -2.0338e+00 -2.1240e+00 +8.4799e-01 +2.4489e+00 -3.1012e+00 -1.7282e+00 +3.8016e-01 +7.2347e-01 +9.0361e-01 -3.4793e+00 -4.4334e+00 +4.3173e+00 +1.9342e+00 +2.4927e+00 -2.4819e+00
762 +5.270005424e+01 +5.270005424e+01 +3.258500542e+02 +3.258500542e+02 -1.8275e+00 +4.0811e-01 -3.4154e+00 +1.2573e+00 +5.5451e-01 -3.1233e+00 -4.9009e-01 -9.7508e-01 -8.4741e-01 +3.3261e+00 +1.3269e+00 +8.6480e-02 -1.5693e+00 +1.0903e+00 +1.8459e+00 -1.6442e+00 +4.3951e+00 +4.7844e+00 +3.8110e+00 -3.4593e+00
2262 +3.900473710e+01 +3.900473710e+01 +3.121547371e+02 +3.121547371e+02 -5.2728e+00 +2.2361e+00 +5.0377e-01 +1.6019e+00 -4.0490e-01 -3.4494e+00 -1.0907e+00 -2.1254e+00 -2.1991e+00 +2.3420e+00 +4.2856e+00 -3.3773e-01 -3.4905e-01 +3.3354e+00 -4.2959e-01 -8.3743e-01 +1.5969e+00 +2.2645e-01 +2.9576e-01 -4.0407e+00
3504 +2.021967610e+01 +2.021967610e+01 +2.933696761e+02 +2.933696761e+02 -4.2084e+00 +4.6199e+00 -4.2985e-01 +4.6370e+00 +1.8342e-01 -3.5654e+00 -8.5029e-01 -1.6663e+00 -2.2912e+00 +1.7978e+00 -1.0812e+00 +2.6093e+00 -1.1596e+00 +1.4373e+00 +8.3744e-01 -2.7479e+00 +1.7581e+00 +1.9468e+00 +4.3191e+00 -2.4569e+00
4909 +1.365295527e+01 +1.365295527e+01 +2.868029553e+02 +2.868029553e+02 -4.1030e+00 +4.4783e+00 -8.5326e-01 +3.0232e+00 +1.2026e+00 -2.4486e+00 +1.4960e-01 -1.2890e+00 -6.6770e-01 +3.8322e+00 -1.9186e+00 +2.0388e+00 +1.2007e+00 +5.3358e-01 +2.8275e+00 -2.7314e+00 +2.5919e+00 +6.8322e-01 +3.4254e+00 -2.7658e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.304603438e+02 +1.304603438e+02 +1.676403438e+02 +1.676403438e+02 +8.7105e-01 -2.5607e+00 -4.4776e-01 +4.2947e+00 +2.6387e+00 -4.2587e+00 +1.2178e+00 -1.4888e+00 -4.8946e+00 -2.2777e+00 -2.1876e+00 -2.4702e+00 -2.7136e+00 +3.6419e+00 +3.5260e+00 -1.7987e+00 -3.1715e+00 +2.2624e+00 -4.4621e+00 +1.2878e+00
4 +8.555369477e+01 +8.555369477e+01 +1.227336948e+02 +1.227336948e+02 +3.1712e+00 +2.8643e+00 -6.8885e-01 -1.3668e+00 +1.4423e+00 -4.4087e+00 -1.0616e+00 +3.9976e+00 -1.8290e+00 +1.8720e+00 +2.5539e+00 -2.6055e+00 +1.5456e+00 -9.5284e-01 +3.0069e+00 +1.1296e+00 +4.3485e+00 -3.1414e+00 -2.2797e+00 +2.0220e+00
9 +5.960735825e+01 +5.960735825e+01 +9.678735825e+01 +9.678735825e+01 -3.9993e+00 +4.1914e+00 -1.2485e+00 -4.9319e+00 +3.9450e-02 +4.5105e+00 -2.8041e+00 -1.5170e+00 +9.8789e-01 +3.8747e+00 +7.0128e-01 -1.8660e+00 +3.3735e+00 -2.1406e+00 +2.1841e+00 +3.1291e+00 +3.4393e+00 -3.0841e+00 -4.4718e+00 -2.4227e+00
80 +3.585542455e+01 +3.585542455e+01 +7.303542455e+01 +7.303542455e+01 -2.2672e+00 -1.9840e+00 +3.5403e+00 +1.7068e+00 -4.4179e+00 +4.7204e+00 -2.5275e+00 +2.0571e-01 -1.6081e-01 +8.6910e-01 -3.7826e+00 -2.8708e+00 +3.0745e+00 +9.2435e-01 +1.2907e-01 -8.6621e-01 +1.4549e-01 +2.0601e-01 -3.8682e+00 -1.9229e+00
3344 +2.501749560e+01 +2.501749560e+01 +6.219749560e+01 +6.219749560e+01 -2.0890e+00 +1.6947e+00 +3.1144e+00 +1.0914e+00 -3.9693e+00 +2.3382e+00 -5.9454e-01 -1.9928e+00 +1.0480e+00 +4.5121e+00 -2.3721e-02 -7.9426e-02 +1.4721e+00 +6.1818e-01 -3.4051e-01 -1.4902e+00 +5.3500e-02 -8.6194e-02 -1.7784e+00 +8.9226e-01
4931 +1.089152473e+01 +1.089152473e+01 +4.807152473e+01 +4.807152473e+01 -3.0163e+00 +2.5138e+00 +1.0763e+00 +9.4477e-01 -3.7803e+00 -1.4671e+00 +1.5574e+00 -3.9216e+00 -2.9395e+00 +3.6353e+00 -8.7904e-01 -3.3977e+00 -4.8538e-01 -2.4428e+00 +1.7190e+00 +1.7381e-01 -2.7809e-01 -9.3334e-01 -2.0432e+00 +9.7272e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.602383763e+02 +3.602383763e+02 +2.123383763e+02 +2.123383763e+02 +6.0080e-01 -1.3336e+00 -3.7209e-01 -4.9830e+00 -4.5339e+00 +4.2925e+00 -2.3433e+00 -2.7263e+00 -1.5816e+00 -4.1991e+00 +3.3452e+00 +8.7985e-01 -2.3658e+00 +4.2295e+00 -1.5573e+00 +2.9458e+00 +1.8709e+00 -8.2708e-01 +1.9819e-01 +1.6054e+00
2 +1.574573402e+02 +1.574573402e+02 +9.557340162e+00 +9.557340162e+00 -4.0651e+00 +3.8716e+00 +3.9387e+00 -2.0793e+00 -8.6207e-01 +1.7689e+00 -3.9007e+00 +2.5262e+00 +5.8419e-01 -3.4432e-01 -3.1428e+00 +1.2243e+00 -3.0275e+00 +3.6041e+00 +3.8626e+00 +4.3175e+00 -2.6553e+00 +3.3482e+00 -2.5432e+00 -2.5569e+00
3 +6.553561090e+01 +6.553561090e+01 -8.236438910e+01 -8.236438910e+01 +3.3777e+00 +1.8424e+00 +4.0760e+00 -8.7956e-01 +2.8468e+00 +1.7876e+00 -2.1272e+00 -4.0314e+00 -4.9839e+00 +4.4435e+00 -2.3266e+00 +9.5587e-03 -2.5011e-01 -6.7049e-01 -2.6317e+00 +2.7002e-01 -4.4328e+00 +1.6192e+00 +2.9526e+00 +4.2251e+00
6 +5.732185423e+01 +5.732185423e+01 -9.057814577e+01 -9.057814577e+01 -3.3252e+00 +4.1230e+00 +3.2783e+00 -2.0988e+00 -9.2455e-01 +4.9451e+00 -1.7848e+00 -4.0447e+00 -3.4363e+00 +2.5075e+00 -1.2597e+00 -1.1847e+00 +2.1389e+00 -2.7198e+00 -2.3361e+00 +3.9880e+00 +2.9065e+00 -4.8617e-01 -3.1893e+00 +7.4039e-01
1101 +3.807253816e+01 +3.807253816e+01 -1.098274618e+02 -1.098274618e+02 +4.9568e+00 +2.2041e+00 -2.3814e+00 -2.3485e+00 -1.6113e+00 +2.2383e+00 -2.3441e+00 -3.6518e+00 -1.6742e+00 -1.2053e+00 -3.1966e-04 +5.0738e+00 +1.1535e+00 -2.0846e+00 +3.1117e+00 +9.1315e-01 -2.3551e+00 +5.5301e-01 -1.3294e+00 +3.7675e-01
2312 +2.279253152e+01 +2.279253152e+01 -1.251074685e+02 -1.251074685e+02 -1.9947e+00 +2.9293e-02 +1.3299e+00 -2.7417e+00 -1.6289e+00 +3.4901e+00 -7.4286e-01 -4.2662e+00 -4.9568e+00 +4.0837e+00 -1.4484e+00 +4.2644e+00 -5.1847e-02 -1.3593e+00 +1.4533e+00 +4.4280e-01 -3.0737e+00 -1.2686e+00 -1.4673e+00 +2.1432e+00
4913 +1.489009981e+01 +1.489009981e+01 -1.330099002e+02 -1.330099002e+02 +3.7235e-01 +9.6835e-01 +1.6987e+00 -3.4354e+00 -3.2334e+00 +2.4254e-01 -1.0577e+00 -1.8460e+00 -4.7738e+00 +1.4330e+00 -3.1803e+00 +1.4485e+00 -2.2459e+00 -3.3147e+00 -2.4812e-01 +7.6993e-01 -4.7908e+00 -1.0838e+00 -5.1320e-01 +1.4277e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250365182e+02 +1.250365182e+02 -9.685348182e+01 -9.685348182e+01 -3.4853e+00 +1.3747e+00 +4.4230e+00 +2.7084e+00 +1.6118e+00 +4.3579e+00 -4.5290e-01 +3.9696e+00 -7.5541e-01 -4.8861e+00 -3.7315e+00 +1.5434e+00 -3.6179e+00 +3.0508e+00 +8.1198e-01 -1.0487e-01 +3.8980e+00 +4.0141e+00 -4.1278e+00 -3.4470e+00
2 +3.466991714e+01 +3.466991714e+01 -1.872200829e+02 -1.872200829e+02 +1.9100e+00 -3.7934e+00 +1.0659e+00 -2.1869e+00 -4.3423e+00 -1.5510e-01 +6.7285e-01 -5.1113e-01 +1.9590e+00 +1.1738e+00 +4.5223e+00 -9.1594e-01 -2.0225e-01 +1.4607e+00 -1.5056e+00 +3.8961e+00 -4.7141e-01 -3.6764e+00 +3.2209e+00 +3.5317e+00
3757 +2.407694872e+01 +2.407694872e+01 -1.978130513e+02 -1.978130513e+02 +1.1428e+00 -3.2303e+00 +7.1220e-01 +1.7869e-01 -3.6242e+00 +1.7350e+00 +1.8245e+00 -6.3615e-01 +2.5705e-01 -1.1295e+00 +2.7365e+00 -1.3981e+00 -3.0452e+00 -1.4490e+00 -2.8218e+00 -6.0874e-01 -1.5779e+00 +3.1724e-02 +3.8015e+00 +7.6189e-01
4603 +1.565252222e+01 +1.565252222e+01 -2.062374778e+02 -2.062374778e+02 -1.3767e+00 -1.2807e+00 +1.3784e+00 -1.4109e+00 -4.2310e+00 +2.4318e+00 +8.9823e-01 +4.1180e-01 +2.4009e-01 -5.4811e-01 +3.9799e+00 -7.7005e-01 -3.8631e+00 -7.0441e-01 -2.1370e+00 +1.9039e+00 -1.2340e+00 -3.4009e-01 -1.2881e+00 +1.4654e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212362876e+02 +1.212362876e+02 +2.407762876e+02 +2.407762876e+02 +3.1728e+00 -3.7204e+00 -3.0163e+00 -1.6757e+00 +4.9944e+00 +3.0894e+00 -1.5148e+00 -4.0516e+00 +4.5425e+00 +2.8905e+00 -4.8587e+00 -1.9277e+00 -3.2061e+00 -3.2326e+00 +3.6371e+00 -1.5771e+00 -1.9203e+00 -1.8770e+00 -5.4995e-01 +2.3729e+00
2 +7.959671501e+01 +7.959671501e+01 +1.991367150e+02 +1.991367150e+02 +3.9802e-01 +3.3718e+00 +2.3178e+00 -4.6792e+00 +2.6859e-01 -1.4207e-01 -1.4844e+00 -8.4544e-01 +4.7728e+00 +4.6941e+00 +2.2348e+00 -1.5317e-01 -2.4915e+00 +6.0781e-01 +2.9404e+00 +2.0472e+00 +4.7109e+00 -3.3709e-01 -4.6059e+00 +5.6260e-01
11 +6.024965784e+01 +6.024965784e+01 +1.797896578e+02 +1.797896578e+02 +3.4841e-01 +4.0021e-01 +2.5407e+00 -3.4656e+00 +3.7578e+00 -4.5538e+00 -1.5375e+00 +6.4967e-01 +3.5669e+00 +4.7016e+00 +2.4247e+00 -4.8744e+00 +2.9725e-01 +7.3754e-01 +3.1665e-01 -3.4651e+00 +3.8095e+00 -3.9194e+00 -2.2064e+00 +4.0058e+00
316 +3.318659145e+01 +3.318659145e+01 +1.527265915e+02 +1.527265915e+02 +3.4295e+00 +9.4427e-02 -2.3297e+00 -1.2809e+00 +9.8250e-01 +8.2127e-01 +2.1031e-01 +3.0868e+00 -3.5780e+00 -2.4046e+00 -1.0996e+00 +1.1861e+00 -2.7399e+00 +3.0112e+00 +1.4540e+00 +5.7381e-02 +1.0764e-02 -1.4591e+00 -7.2480e-03 +1.9757e+00
1105 +2.442880394e+01 +2.442880394e+01 +1.439688039e+02 +1.439688039e+02 +9.8748e-01 +2.7999e-01 +2.2994e-01 -1.6166e+00 +1.1572e+00 -3.0952e+00 +3.1990e+00 +2.7920e+00 +2.1805e+00 -2.3901e+00 -1.1169e+00 -1.4024e-01 +6.8997e-01 -4.4047e-01 -2.9949e+00 -1.2635e+00 -6.8683e-01 -9.9251e-01 +2.1057e+00 -2.1045e+00
4205 +1.474702907e+01 +1.474702907e+01 +1.342870291e+02 +1.342870291e+02 +2.9401e+00 +3.7901e+00 -2.3618e+00 -1.8886e+00 +2.6474e+00 -1.9107e+00 +2.2725e+00 +2.4106e+00 -2.7102e+00 -1.6960e+00 -8.4619e-01 -3.1024e-01 -6.0714e-02 +1.4815e+00 +5.0578e-01 +9.0149e-01 +7.3535e-01 -1.6774e+00 -1.3131e+00 +9.2452e-01
% function evaluation | noise-free fitness - Fopt (6.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.260360833e+02 +2.260360833e+02 +2.958660833e+02 +2.958660833e+02 +1.2286e+00 +3.6220e+00 -3.9592e+00 +3.6393e+00 +3.7749e+00 -4.8603e+00 +2.2396e-01 +4.3560e+00 -2.4491e+00 +1.6472e+00 -2.2226e+00 +4.1023e+00 +4.8700e+00 -3.6550e+00 -6.7323e-01 -1.2390e+00 +3.8701e+00 +2.8889e-02 +3.9106e+00 +3.6909e+00
2 +7.659453003e+01 +7.659453003e+01 +1.464245300e+02 +1.464245300e+02 -3.2551e+00 -3.2432e-02 +3.2597e+00 -2.3527e+00 -5.3013e-01 +1.7649e+00 -4.9687e+00 +1.3181e+00 -4.7591e+00 -9.5854e-01 +3.9768e-01 +5.5435e-01 -1.9725e+00 -2.3283e+00 +4.8247e+00 +3.2157e+00 -4.4509e-01 -4.4418e-01 -3.2960e+00 +9.6193e-01
30 +5.943542917e+01 +5.943542917e+01 +1.292654292e+02 +1.292654292e+02 -4.2417e+00 -1.1259e+00 +1.6215e+00 -6.3903e-01 +1.8755e+00 +2.2295e+00 -1.9062e+00 -3.3961e+00 +4.8934e-01 +2.5730e+00 -2.9719e+00 -2.2699e+00 +3.7430e+00 +1.0686e+00 +2.3035e-01 +3.0348e+00 -1.1020e-01 -4.5305e-01 +3.7427e+00 -2.7554e+00
637 +3.874043595e+01 +3.874043595e+01 +1.085704360e+02 +1.085704360e+02 -3.0410e+00 -3.1206e+00 +2.3245e+00 -1.9333e+00 +2.8353e+00 +4.3216e-01 +2.5675e+00 +4.7721e+00 +1.2784e+00 -2.2727e+00 -2.4488e+00 +1.5769e+00 +5.2282e+00 +3.5386e+00 +1.1245e+00 +1.3613e+00 +1.0929e+00 -7.6164e-02 -1.3981e+00 +1.0858e+00
2044 +2.471890726e+01 +2.471890726e+01 +9.454890726e+01 +9.454890726e+01 -3.1112e+00 -7.4908e-01 +1.9895e+00 -3.6887e+00 +3.6926e+00 +3.7951e+00 +2.4923e+00 +4.3387e+00 +3.6315e+00 -3.7502e-01 -2.6962e+00 +4.3519e-02 +1.3928e-01 +2.3521e+00 -8.8278e-01 +3.4512e+00 -5.1367e+00 +6.0461e-01 +2.0189e+00 -9.4991e-01
3620 +1.519585446e+01 +1.519585446e+01 +8.502585446e+01 +8.502585446e+01 -3.6542e+00 -1.0282e+00 +1.6579e-01 -3.1546e+00 -4.0230e-01 +3.9566e+00 -7.3839e-01 +1.9692e+00 +3.2708e+00 -1.6403e-01 -2.2650e+00 -3.1315e-01 +2.0433e+00 +2.2163e+00 +2.2660e+00 +9.8529e-01 -3.4821e+00 +1.9978e+00 +2.5157e+00 -6.4165e-02
% function evaluation | noise-free fitness - Fopt (7.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.541604102e+02 +2.541604102e+02 +2.542304102e+02 +2.542304102e+02 -3.4659e+00 -1.0957e+00 -1.1496e+00 -3.9597e+00 -1.0625e+00 +1.1937e+00 +2.6217e+00 -2.4622e+00 -4.1143e+00 -2.9670e+00 +2.8168e+00 -2.2076e+00 +4.9048e+00 +4.0357e+00 -4.7686e+00 -3.7229e+00 -3.0370e+00 +2.3162e-01 -4.9382e-01 -2.5283e+00
2 +1.606519309e+02 +1.606519309e+02 +1.607219309e+02 +1.607219309e+02 +3.6939e+00 -2.6078e+00 -3.1986e-01 -1.4287e+00 +2.3725e+00 +4.6942e+00 +1.8079e-01 -3.4524e+00 +3.9531e+00 -3.1632e+00 -2.1721e+00 +4.7470e+00 +4.5546e+00 -1.1222e+00 -2.6219e+00 +2.0912e+00 -4.9046e+00 +3.7674e-01 -8.6292e-01 +1.7713e+00
4 +1.098093931e+02 +1.098093931e+02 +1.098793931e+02 +1.098793931e+02 +4.8338e+00 -1.1388e+00 -1.4741e+00 -3.4555e+00 -1.5644e+00 -9.2371e-01 -3.8421e+00 -1.4556e+00 +4.9054e+00 -1.2265e+00 +1.9557e+00 +2.0859e+00 +2.6933e-01 -2.9314e+00 -4.8715e+00 +1.4272e+00 -1.1074e-01 -4.6502e-02 +1.0899e+00 -4.1521e+00
11 +9.076575816e+01 +9.076575816e+01 +9.083575816e+01 +9.083575816e+01 +4.1668e+00 +6.8317e-01 -2.2068e+00 +3.3176e+00 -6.7240e-01 -2.1188e+00 +1.4589e+00 +3.6935e+00 +2.6796e+00 -1.0005e+00 -1.6022e+00 -1.7445e+00 -1.6091e+00 -1.6371e+00 -3.7434e+00 +1.9523e+00 -1.6783e+00 +2.6586e+00 -2.9408e+00 +2.2832e+00
31 +4.302987660e+01 +4.302987660e+01 +4.309987660e+01 +4.309987660e+01 +2.1644e+00 +1.1889e+00 -3.9330e+00 -2.7623e+00 +3.6132e+00 +3.8683e+00 +4.3333e+00 -1.6523e+00 -3.5964e+00 +1.9743e+00 -2.3996e+00 +2.9004e+00 +4.3497e+00 +3.6962e+00 -1.2551e+00 -3.1788e-01 +3.1823e+00 +1.9241e+00 -3.5406e+00 +4.7553e+00
1601 +3.932454245e+01 +3.932454245e+01 +3.939454245e+01 +3.939454245e+01 +2.8482e+00 -1.9921e+00 -8.8043e-02 -1.5458e+00 +6.3288e-01 +5.1951e+00 +5.5293e+00 -1.5883e+00 -7.5481e-01 -2.1463e+00 -2.9336e+00 +4.5435e+00 +1.8328e+00 -3.2949e+00 +7.8784e-01 +4.7416e+00 +3.3419e+00 -1.9739e-01 -4.5442e+00 +4.8325e+00
2807 +2.509138116e+01 +2.509138116e+01 +2.516138116e+01 +2.516138116e+01 +4.4067e+00 -1.1730e+00 +1.9604e+00 -8.1500e-01 +1.5162e+00 +3.3346e+00 +1.4008e+00 -2.3239e-01 -1.2518e+00 +2.6066e+00 +2.9439e+00 +4.8091e+00 +3.2762e+00 -2.5889e+00 +1.2437e+00 +2.9914e+00 -3.1698e+00 -1.2993e+00 -3.6974e+00 +1.8186e+00
4913 +1.547412391e+01 +1.547412391e+01 +1.554412391e+01 +1.554412391e+01 +2.5726e+00 -1.0443e+00 +1.8463e+00 -4.9406e+00 -3.4338e-01 +3.9842e+00 +6.3912e-01 -2.0389e+00 -3.0956e+00 +1.6274e+00 +1.8899e+00 +3.4132e+00 +4.6977e+00 -7.3351e-01 +2.7840e+00 +2.8698e+00 -3.6021e+00 +5.3692e-01 -3.1222e+00 +3.0273e+00
% function evaluation | noise-free fitness - Fopt (4.960000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.605836193e+02 +1.605836193e+02 +1.655436193e+02 +1.655436193e+02 +3.0975e-01 +3.9056e+00 -6.8943e-01 -1.8844e+00 -1.6406e+00 +1.8758e+00 -3.2940e+00 +2.7524e+00 -1.7036e+00 -1.8705e+00 -2.3740e+00 +2.6886e+00 +6.9478e-01 +4.6340e+00 +2.3438e+00 +2.4460e+00 -3.9982e+00 +1.0938e+00 +5.7859e-02 +2.0178e+00
5 +4.696924221e+01 +4.696924221e+01 +5.192924221e+01 +5.192924221e+01 +1.1822e+00 -8.3563e-01 -7.6411e-01 -4.1829e+00 -1.5318e+00 +1.5748e+00 +6.6189e-01 +1.2303e+00 -3.7416e+00 -2.7771e+00 -3.8032e+00 -5.8898e-01 -2.4638e-01 +1.6357e+00 -9.3553e-01 -3.5938e+00 +9.3108e-01 -4.9333e+00 -3.2848e-01 -1.7335e+00
631 +3.063340304e+01 +3.063340304e+01 +3.559340304e+01 +3.559340304e+01 +2.5479e+00 -2.0148e+00 -1.7443e+00 -4.8839e+00 -3.1409e+00 +6.3944e-01 +7.6661e-01 +1.9703e+00 -1.8357e-01 -3.6045e+00 -3.1009e+00 +1.1068e+00 -1.2751e+00 +4.0514e+00 +5.4992e-01 +1.2760e-01 +3.6540e-01 -3.2276e+00 -1.9225e+00 -3.0588e+00
